Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L21",   1,          0,        0,        0,          0,        0,          0,        0,    2.86545,        0
"Line.L21",   2,          0,        0,        0,          0,        0,          0,        0,    2.86545,        0
"Line.L22",   1,    15402.5,     5134,     2567,    963.482,    6.255,    134.204,   0.8713,    402.612,    5.256
"Line.L22",   2,    15402.5,        0,        0,    963.482,    6.255,    134.204,   0.8713,    402.612,    5.256
"Line.L23",   1,          0,        0,        0,          0,        0,          0,        0,    2.35271,        0
"Line.L23",   2,          0,        0,        0,          0,        0,          0,        0,    2.35271,        0
"Line.L24",   1,    15401.8,     5134,     2567,    963.667,    6.257,     133.97,   0.8698,    401.911,     5.26
"Line.L24",   2,    15401.8,        0,        0,    963.667,    6.257,     133.97,   0.8698,    401.911,     5.26
"Line.L25",   1,          0,        0,        0,          0,        0,          0,        0,     2.1804,        0
"Line.L25",   2,          0,        0,        0,          0,        0,          0,        0,     2.1804,        0
"Line.L26",   1,    15400.6,     5134,     2567,    963.193,    6.254,    134.452,    0.873,    403.355,    5.258
"Line.L26",   2,    15400.6,        0,        0,    963.193,    6.254,    134.452,    0.873,    403.355,    5.258
"Line.L27",   1,          0,        0,        0,          0,        0,          0,        0,    1.92552,        0
"Line.L27",   2,          0,        0,        0,          0,        0,          0,        0,    1.92552,        0
"Line.L28",   1,          0,        0,        0,          0,        0,          0,        0,    2.05095,        0
"Line.L28",   2,          0,        0,        0,          0,        0,          0,        0,    2.05095,        0
"Line.L29",   1,          0,        0,        0,          0,        0,          0,        0,    1.92605,        0
"Line.L29",   2,          0,        0,        0,          0,        0,          0,        0,    1.92605,        0
"Line.L30",   1,    15400.3,     5133,     2567,    962.757,    6.252,    134.921,   0.8761,    404.763,    5.253
"Line.L30",   2,    15400.3,        0,        0,    962.757,    6.252,    134.921,   0.8761,    404.763,    5.253
"Line.L31",   1,    15400.1,     5133,     2567,    962.475,     6.25,    135.225,   0.8781,    405.675,     5.25
"Line.L31",   2,    15400.1,        0,        0,    962.475,     6.25,    135.225,   0.8781,    405.675,     5.25
"Line.L32",   1,      15400,     5133,     2567,    962.503,     6.25,    135.191,   0.8779,    405.573,    5.251
"Line.L32",   2,      15400,        0,        0,    962.503,     6.25,    135.191,   0.8779,    405.573,    5.251
"Line.L33",   1,          0,        0,        0,          0,        0,          0,        0,    1.02542,        0
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,    1.02542,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,    7.75393,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,    7.75393,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,    3.16703,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,    3.16703,        0
"Line.L36",   1,    326.972,      109,     54.5,    1.26006,   0.3854,    0.11748,  0.03593,   0.352439,   0.3727
"Line.L36",   2,    326.973,        0,        0,    1.26016,   0.3854,   0.117439,  0.03592,   0.352439,   0.3727
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    3.13061,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    3.13061,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,    3.46789,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,    3.46789,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    1.74292,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    1.74292,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,    1.69086,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,    1.69086,        0
"Line.L41",   1,    327.375,    109.1,    54.56,    1.72704,   0.5275,   0.623938,   0.1906,    1.87181,   0.6184
"Line.L41",   2,    327.375,        0,        0,    1.72717,   0.5276,   0.623922,   0.1906,    1.87181,   0.6185
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    3.41768,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    3.41768,        0
"Line.L43",   1,    328.654,    109.6,    54.78,   0.735348,   0.2237,   0.425449,   0.1295,    1.27635,   0.3103
"Line.L43",   2,    328.654,        0,        0,   0.735477,   0.2238,    0.42548,   0.1295,    1.27635,   0.3104
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    3.14697,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    3.14697,        0
"Line.L45",   1,    329.488,    109.8,    54.91,    1.06426,    0.323,   0.878099,   0.2665,     2.6343,   0.1975
"Line.L45",   2,    329.488,        0,        0,    1.06421,    0.323,   0.878078,   0.2665,     2.6343,   0.1975
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    1.57442,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    1.57442,        0
"Line.L47",   1,    6.34155,    2.114,    1.057,   0.343432,    5.416,   0.124724,    1.967,   0.374172,    4.678
"Line.L47",   2,    6.34193,        0,        0,   0.343638,    5.419,   0.124657,    1.966,   0.374172,    4.681
"Line.L48",   1,    335.769,    111.9,    55.96,   0.559645,   0.1667,   0.796385,   0.2372,    2.38915,   0.2258
"Line.L48",   2,    335.769,        0,        0,   0.559984,   0.1668,   0.796416,   0.2372,    2.38915,   0.2258
"Line.L49",   1,    338.721,    112.9,    56.45,   0.917624,   0.2709,    1.04042,   0.3072,    3.12127,   0.3775
"Line.L49",   2,    338.722,        0,        0,   0.917427,   0.2708,     1.0403,   0.3071,    3.12127,   0.3774
"Line.L50",   1,    339.566,    113.2,    56.59,   0.528569,   0.1557,   0.527984,   0.1555,    1.58395,   0.2554
"Line.L50",   2,    339.566,        0,        0,   0.528317,   0.1556,   0.527927,   0.1555,    1.58395,   0.2553
"Line.L51",   1, 0.00223112, 0.0007437, 0.0003719, 0.000694905,    31.15, 0.000261352,    11.71, 0.000784056,    21.17
"Line.L51",   2, 5.55312E-008,        0,        0, 2.89756E-008,    52.18, 3.01744E-008,    54.34, 0.000784056,    106.1
"Line.L52",   1,    93.5563,    23.39,    15.59,    5.27263,    5.636,    2.78912,    2.981,    8.36736,    7.937
"Line.L52",   2,     93.557,        0,        0,    5.27285,    5.636,    2.78916,    2.981,    8.36736,    7.937
"Line.L53",   1,    91.9571,    22.99,    15.33,    3.85588,    4.193,    1.22746,    1.335,    3.68239,    4.592
"Line.L53",   2,    91.9575,        0,        0,    3.85602,    4.193,    1.22749,    1.335,    3.68239,    4.592
"Line.L54",   1,    1.63238,   0.5441,   0.2721,   0.860046,    52.69,   0.790788,    48.44,    2.37236,    99.78
"Line.L54",   2,    1.63322,        0,        0,   0.860314,    52.68,   0.790769,    48.42,    2.37236,    99.89
"Line.L55",   1,    90.3264,    30.11,    15.05,    3.17317,    3.513,    1.46078,    1.617,    4.38234,    3.999
"Line.L55",   2,    90.3276,        0,        0,    3.17314,    3.513,    1.46076,    1.617,    4.38234,    3.999
"Line.L56",   1,   0.885072,    0.295,   0.1475,   0.885908,    100.1,   0.886018,    100.1,    2.65805,    199.6
"Line.L56",   2,   0.885956,        0,        0,   0.885956,      100,   0.885956,      100,    2.65805,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    5.20517,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    5.20517,        0
"Line.L58",   1,    88.5927,    29.53,    14.77,    3.68623,    4.161,    3.19335,    3.605,    9.58005,    6.032
"Line.L58",   2,    88.5951,        0,        0,    3.68578,     4.16,    3.19331,    3.604,    9.58005,    6.031
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    2.65504,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    2.65504,        0
"Line.L60",   1, 0.00392587, 0.001309, 0.0006543, 0.000451882,    11.51, 0.000122768,    3.127, 0.000368305,    8.868
"Line.L60",   2, 3.5081E-006,        0,        0, 2.75982E-007,    7.867, 1.29266E-007,    3.685, 0.000368305,    4.726
"Line.L61",   1,     15.361,     5.12,     2.56,    3.35475,    21.84,    2.60402,    16.95,    7.81205,    36.42
"Line.L61",   2,    15.3697,        0,        0,    3.35393,    21.82,    2.60397,    16.94,    7.81205,    36.39
"Line.L62",   1,    13.7785,    4.593,    2.296,    1.80741,    13.12,    1.39247,    10.11,    4.17742,    19.67
"Line.L62",   2,    13.7845,        0,        0,    1.80689,    13.11,    1.39232,     10.1,    4.17742,    19.66
"Line.L63",   1,    12.1975,    4.066,    2.033,    3.24957,    26.64,     2.9838,    24.46,     8.9514,    47.08
"Line.L63",   2,      12.21,        0,        0,    3.24883,    26.61,    2.98347,    24.43,     8.9514,       47
"Line.L64",   1,    9.09303,    3.031,    1.516,    4.09934,    45.08,    3.17602,    34.93,    9.52805,    77.25
"Line.L64",   2,    9.10914,        0,        0,    4.09772,    44.98,    3.17619,    34.87,    9.52805,    77.06
"Line.L65",   1,    3.16566,    1.055,   0.5276,     3.1775,    100.4,    3.17619,    100.3,    9.52857,    198.6
"Line.L65",   2,    3.17632,        0,        0,    3.17632,      100,    3.17632,      100,    9.52857,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,    16.0215,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,    16.0215,        0
"Line.L67",   1,    40.3194,    13.44,     6.72,     2.6089,    6.471,    4.60556,    11.42,    13.8167,    16.11
"Line.L67",   2,    40.3204,        0,        0,    2.60922,    6.471,    4.60554,    11.42,    13.8167,    16.11
"Line.L68",   1,    20.2228,    6.741,     3.37,    1.25992,     6.23,     2.2704,    11.23,     6.8112,       16
"Line.L68",   2,    20.2237,        0,        0,    1.25977,    6.229,     2.2704,    11.23,     6.8112,       16
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    13.3504,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    13.3504,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    8.00931,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    8.00931,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    5.33964,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    5.33964,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    16.7152,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    16.7152,        0
"Line.L73",   1,    34.7563,    11.59,    5.793,    6.57494,    18.92,    5.76339,    16.58,    17.2902,    30.87
"Line.L73",   2,     34.757,        0,        0,    6.57512,    18.92,    5.76341,    16.58,    17.2902,    30.87
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    10.9794,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    10.9794,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    5.73338,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    5.73338,        0
"Line.L76",   1,    11.1588,     3.72,     1.86,   0.769576,    6.897,   0.307863,    2.759,   0.923588,     8.11
"Line.L76",   2,    11.1602,        0,        0,   0.769813,    6.898,    0.30791,    2.759,   0.923588,    8.113
"Line.L77",   1,    11.6352,    3.878,    1.939,    4.34959,    37.38,    5.85491,    50.32,    17.5647,     64.4
"Line.L77",   2,    11.6368,        0,        0,    4.35016,    37.38,    5.85497,    50.31,    17.5647,    64.42
"Line.L78",   1,    9.19408,    3.065,    1.532,    1.34983,    14.68,    2.02875,    22.07,    6.08624,    35.99
"Line.L78",   2,    9.19443,        0,        0,    1.34982,    14.68,    2.02874,    22.06,    6.08624,    35.99
"Line.L79",   1,    1.64151,   0.5472,   0.2736,    1.64237,    100.1,    1.64224,      100,    4.92671,    199.8
"Line.L79",   2,     1.6422,        0,        0,     1.6422,      100,     1.6422,      100,    4.92671,      200
"Line.L80",   1,    7.55618,    2.519,    1.259,    1.91856,    25.39,    2.02122,    26.75,    6.06366,     51.5
"Line.L80",   2,    7.55787,        0,        0,    1.91881,    25.39,    2.02125,    26.74,    6.06366,     51.5
"Line.L81",   1,    5.59236,    1.864,   0.9321,     3.1131,    55.67,    3.51241,    62.81,    10.5372,    104.6
"Line.L81",   2,    5.59299,        0,        0,    3.11312,    55.66,    3.51242,     62.8,    10.5372,    104.6
"Line.L82",   1,    2.73102,   0.9103,   0.4552,    1.43603,    52.58,    1.65085,    60.45,    4.95256,    99.86
"Line.L82",   2,    2.73186,        0,        0,    1.43588,    52.56,    1.65083,    60.43,    4.95256,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    8.59746,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    8.59746,        0
"Line.L84",   1,   0.955011,   0.3183,   0.1592,   0.955864,    100.1,   0.955957,    100.1,    2.86787,    199.6
"Line.L84",   2,   0.955975,        0,        0,   0.955975,      100,   0.955975,      100,    2.86787,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    5.73199,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    5.73199,        0
"Line.L86",   1,    10.6679,    3.556,    1.778,    3.70527,    34.73,    4.89535,    45.89,    14.6861,    52.74
"Line.L86",   2,    10.6689,        0,        0,    3.70511,    34.73,    4.89537,    45.88,    14.6861,    52.75
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    5.33988,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    5.33988,        0
"Line.L88",   1,    6.99123,     2.33,    1.165,    1.74591,    24.97,    3.77282,    53.97,    11.3185,    50.46
"Line.L88",   2,    6.99165,        0,        0,    1.74582,    24.97,    3.77284,    53.96,    11.3185,    50.47
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.62819,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.62819,        0
"Line.L90",   1,    5.19894,    0.173,   0.8665,    1.67915,     32.3,    1.91184,    36.77,    5.73553,    7.645
"Line.L90",   2,    5.19912,        0,        0,    1.67899,    32.29,    1.91186,    36.77,    5.73553,    7.639
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    6.10626,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    6.10626,        0
"Line.L92",   1,    3.74131,    1.247,   0.6236,    1.95921,    52.37,    1.79773,    48.05,    5.39318,    99.88
"Line.L92",   2,    3.74204,        0,        0,    1.95914,    52.35,    1.79771,    48.04,    5.39318,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    5.33896,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    5.33896,        0
"Line.L94",   1,    1.96351,   0.6545,   0.3273,    1.96444,      100,    1.96451,    100.1,    5.89354,    199.8
"Line.L94",   2,    1.96453,        0,        0,    1.96453,      100,    1.96453,      100,    5.89354,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.94651,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.94651,        0
"Line.L96",   1,    5.48554,    1.829,   0.9143,   0.374648,     6.83,  0.0514668,   0.9382,     0.1544,    7.304
"Line.L96",   2,    5.48649,        0,        0,   0.374977,    6.835,  0.0515059,   0.9388,     0.1544,    7.309
"Line.L97",   1,    3.70886,    1.236,   0.6181,    1.96719,    53.04,    1.76564,    47.61,    5.29693,     99.7
"Line.L97",   2,    3.71086,        0,        0,    1.96761,    53.02,     1.7656,    47.58,    5.29693,     99.8
"Line.L98",   1,    1.74541,   0.5818,   0.2909,     1.7502,    100.3,    1.74983,    100.3,     5.2495,      199
"Line.L98",   2,    1.74657,        0,        0,    1.75006,    100.2,    1.74979,    100.2,     5.2495,    199.3
"Line.L99",   1,  0.0063103, 0.002103, 0.001052, 0.000958864,     15.2, 0.000116396,    1.845, 0.000349189,    13.83
"Line.L99",   2, 4.54918E-012,        0,        0, 1.06014E-011,      233, 6.33027E-012,    139.2, 0.000349189,    45.95
"Line.L118",   1,    14.7382,    4.913,    2.456,    1.45809,    9.893,    2.27867,    15.46,    6.83601,    22.98
"Line.L118",   2,     14.739,        0,        0,    1.45789,    9.891,    2.27867,    15.46,    6.83601,    22.98
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,     14.335,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,     14.335,        0
"Line.L101",   1,    9.97502,    3.325,    1.663,     5.5063,     55.2,    5.12722,     51.4,    15.3817,    99.86
"Line.L101",   2,     9.9759,        0,        0,    5.50636,     55.2,    5.12726,     51.4,    15.3817,    99.89
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    11.4671,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    11.4671,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.73241,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.73241,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    11.7982,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    11.7982,        0
"Line.L105",   1,     6.0462,    2.015,    1.008,    6.05108,    100.1,    6.05019,    100.1,    18.1506,    199.6
"Line.L105",   2,     6.0472,        0,        0,    6.05089,    100.1,    6.05022,      100,    18.1506,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.89809,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.89809,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    18.1509,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    18.1509,        0
"Line.L108",   1, 0.00788734, 0.002629, 0.001315, 0.00119918,     15.2, 0.000144425,    1.831, 0.000433274,    13.85
"Line.L108",   2, 2.01197E-012,        0,        0, 5.60614E-012,    278.6, 3.94114E-012,    195.9, 0.000433274,    21.59
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    12.8138,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    12.8138,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.66678,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.66678,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    10.1477,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    10.1477,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    7.58612,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    7.58612,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,     2.6665,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,     2.6665,        0
"Line.L114",   1,    324.406,    108.1,    54.07,    3.40223,    1.049,    1.11276,    0.343,    3.33828,    1.164
"Line.L114",   2,    324.406,        0,        0,    3.40247,    1.049,     1.1129,   0.3431,    3.33828,    1.164
"Line.L116",   1,    95.1558,    23.79,    15.86,    6.77373,    7.119,    4.38176,    4.605,    13.1453,    11.17
"Line.L116",   2,    95.1571,        0,        0,    6.77416,    7.119,    4.38184,    4.605,    13.1453,    11.17
"Line.L117",   1,    65.8714,    21.96,    10.98,    5.18747,    7.875,    2.90092,    4.404,    8.70275,    11.29
"Line.L117",   2,    65.8726,        0,        0,    5.18724,    7.875,    2.90087,    4.404,    8.70275,    11.29
"Line.SW1",   1,    15437.5,     2573,     2573,    973.427,    6.306,    124.416,   0.8059,    373.247,    5.301
"Line.SW1",   2,    15437.5,        0,        0,    973.427,    6.306,    124.416,   0.8059,    373.247,    5.301
"Line.SW2",   1,    95.1558,    23.79,    15.86,    6.77373,    7.119,    4.38176,    4.605,    13.1453,    11.17
"Line.SW2",   2,    95.1558,        0,        0,    6.77373,    7.119,    4.38176,    4.605,    13.1453,    11.17
"Line.SW3",   1,    324.406,     81.1,    54.07,    3.40223,    1.049,    1.11276,    0.343,    3.33828,    1.164
"Line.SW3",   2,    324.406,        0,        0,    3.40223,    1.049,    1.11276,    0.343,    3.33828,    1.164
"Line.SW4",   1,    72.4585,    18.11,    12.08,    5.70622,    7.875,    3.19101,    4.404,    9.57302,    11.29
"Line.SW4",   2,    72.4585,        0,        0,    5.70622,    7.875,    3.19101,    4.404,    9.57302,    11.29
"Line.SW5",   1,    14.7382,    3.685,    2.456,    1.45809,    9.893,    2.27867,    15.46,    6.83601,    22.98
"Line.SW5",   2,    14.7382,        0,        0,    1.45809,    9.893,    2.27867,    15.46,    6.83601,    22.98
"Line.SW6",   1, 3.95892E-006, 9.897E-007, 6.598E-007, 6.67253E-007,    16.85, 5.73087E-007,    14.48, 1.71926E-006,    18.83
"Line.SW6",   2, 3.95892E-006,        0,        0, 6.67253E-007,    16.85, 5.73087E-007,    14.48, 1.71926E-006,    18.83
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.51305E-006, 4.599E-005, 3.372E-005, 1.94956E-007,    5.549, 3.41853E-008,   0.9731, 1.02556E-007,     4.69
"Transformer.XFM1",   2, 2.56619E-013,        0,        0, 1.61417E-013,     62.9, 4.85301E-013,    189.1, 1.02556E-007,     58.1
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.87088,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.87088,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV801",   1,        340,    166.9,    122.4, 5.36851E-006, 1.579E-006, 1.88548E-006, 5.546E-007, 2.82822E-006, 1.768E-006
"Transformer.XFMPV801",   2,    8832.93,        0,        0, 7.73154E-012, 8.753E-014, 2.09628E-012, 2.373E-014, 2.82822E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
