Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L43",   2,     16.383,        0,        0,   0.713763,    4.357,   0.419723,    2.562,    1.25907,    2.497
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    3.12498,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    3.12498,        0
"Line.L45",   1,     15.359,     5.12,     2.56,    1.08204,    7.045,     0.8816,     5.74,     2.6448,    11.74
"Line.L45",   2,    15.3597,        0,        0,    1.08199,    7.044,   0.881579,     5.74,     2.6448,    11.74
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    1.56288,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    1.56288,        0
"Line.L47",   1,    6.31237,    2.104,    1.052,   0.348367,    5.519,   0.124058,    1.965,   0.372173,    4.937
"Line.L47",   2,    6.31274,        0,        0,   0.348575,    5.522,   0.123993,    1.964,   0.372173,    4.941
"Line.L48",   1,     5.8777,    1.959,   0.9796,   0.568974,     9.68,   0.794583,    13.52,    2.38375,    22.55
"Line.L48",   2,    5.87828,        0,        0,   0.569311,    9.685,   0.794615,    13.52,    2.38375,    22.55
"Line.L49",   1,    1.64135,   0.5471,   0.2736,   0.917017,    55.87,    1.03409,       63,    3.10228,    104.8
"Line.L49",   2,    1.64185,        0,        0,   0.916821,    55.84,    1.03397,    62.98,    3.10228,    104.8
"Line.L50",   1,   0.519797,   0.1733,  0.08663,   0.521825,    100.4,   0.521235,    100.3,     1.5637,    198.5
"Line.L50",   2,   0.520217,        0,        0,   0.521571,    100.3,   0.521178,    100.2,     1.5637,      199
"Line.L51",   1, 0.00221788, 0.0007393, 0.0003696, 0.000697098,    31.43, 0.000258988,    11.68, 0.000776964,    21.44
"Line.L51",   2, 5.50413E-008,        0,        0, 2.86685E-008,    52.09, 2.97519E-008,    54.05, 0.000776964,    105.8
"Line.L52",   1,    93.7035,    23.43,    15.62,    5.31363,    5.671,     2.8089,    2.998,     8.4267,    7.992
"Line.L52",   2,    93.7042,        0,        0,    5.31385,    5.671,    2.80894,    2.998,     8.4267,    7.992
"Line.L53",   1,    92.1007,    23.03,    15.35,    3.89071,    4.224,    1.24326,     1.35,    3.72977,    4.646
"Line.L53",   2,    92.1012,        0,        0,    3.89085,    4.225,    1.24329,     1.35,    3.72977,    4.646
"Line.L54",   1,    1.63498,    0.545,   0.2725,   0.861494,    52.69,    0.79184,    48.43,    2.37552,    99.78
"Line.L54",   2,    1.63582,        0,        0,   0.861762,    52.68,   0.791821,    48.41,    2.37552,    99.89
"Line.L55",   1,    90.4675,    30.16,    15.08,    3.20924,    3.547,    1.47222,    1.627,    4.41665,    4.053
"Line.L55",   2,    90.4686,        0,        0,     3.2092,    3.547,     1.4722,    1.627,    4.41665,    4.052
"Line.L56",   1,   0.886228,   0.2954,   0.1477,   0.887065,    100.1,   0.887174,    100.1,    2.66152,    199.6
"Line.L56",   2,   0.887113,        0,        0,   0.887113,      100,   0.887113,      100,    2.66152,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    5.21177,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    5.21177,        0
"Line.L58",   1,    88.7316,    29.58,    14.79,    3.72628,      4.2,     3.2065,    3.614,    9.61951,    6.086
"Line.L58",   2,     88.734,        0,        0,    3.72584,    4.199,    3.20646,    3.614,    9.61951,    6.085
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    2.65851,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    2.65851,        0
"Line.L60",   1, 0.00393153, 0.001311, 0.0006553, 0.000453213,    11.53, 0.000122817,    3.124, 0.000368451,     8.89
"Line.L60",   2, 3.51302E-006,        0,        0, 2.75643E-007,    7.846, 1.29506E-007,    3.686, 0.000368451,    4.683
"Line.L61",   1,    15.3831,    5.128,    2.564,    3.35605,    21.82,    2.60715,    16.95,    7.82145,     36.4
"Line.L61",   2,    15.3918,        0,        0,    3.35523,     21.8,     2.6071,    16.94,    7.82145,    36.37
"Line.L62",   1,    13.7987,      4.6,      2.3,    1.80641,    13.09,    1.39379,     10.1,    4.18137,    19.63
"Line.L62",   2,    13.8047,        0,        0,     1.8059,    13.08,    1.39364,     10.1,    4.18137,    19.62
"Line.L63",   1,    12.2142,    4.071,    2.036,    3.25105,    26.62,    2.98862,    24.47,    8.96585,    47.06
"Line.L63",   2,    12.2267,        0,        0,    3.25031,    26.58,    2.98829,    24.44,    8.96585,    46.98
"Line.L64",   1,    9.10582,    3.035,    1.518,    4.10454,    45.08,    3.18024,    34.93,    9.54072,    77.23
"Line.L64",   2,    9.12194,        0,        0,    4.10292,    44.98,    3.18041,    34.87,    9.54072,    77.04
"Line.L65",   1,    3.16986,    1.057,   0.5283,    3.18171,    100.4,    3.18041,    100.3,    9.54122,    198.6
"Line.L65",   2,    3.18053,        0,        0,    3.18053,      100,    3.18053,      100,    9.54122,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,    16.0565,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,    16.0565,        0
"Line.L67",   1,    40.3797,    13.46,     6.73,    2.60266,    6.445,     4.6086,    11.41,    13.8258,    16.07
"Line.L67",   2,    40.3807,        0,        0,    2.60298,    6.446,    4.60858,    11.41,    13.8258,    16.07
"Line.L68",   1,    20.2554,    6.752,    3.376,    1.26998,     6.27,     2.2775,    11.24,     6.8325,    16.06
"Line.L68",   2,    20.2562,        0,        0,    1.26983,    6.269,     2.2775,    11.24,     6.8325,    16.06
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    13.3796,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    13.3796,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    8.02683,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    8.02683,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    5.35132,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    5.35132,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    16.7364,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    16.7364,        0
"Line.L73",   1,    34.8095,     11.6,    5.802,    6.58646,    18.92,    5.76843,    16.57,    17.3053,    30.84
"Line.L73",   2,    34.8102,        0,        0,    6.58663,    18.92,    5.76844,    16.57,    17.3053,    30.84
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,     10.993,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,     10.993,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,     5.7409,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,     5.7409,        0
"Line.L76",   1,     11.176,    3.725,    1.863,   0.767379,    6.866,   0.307346,     2.75,   0.922039,    8.061
"Line.L76",   2,    11.1774,        0,        0,   0.767615,    6.868,   0.307393,     2.75,   0.922039,    8.065
"Line.L77",   1,    11.6529,    3.884,    1.942,    4.35711,    37.39,    5.86096,     50.3,    17.5829,    64.36
"Line.L77",   2,    11.6545,        0,        0,    4.35768,    37.39,    5.86102,    50.29,    17.5829,    64.38
"Line.L78",   1,    9.20871,     3.07,    1.535,    1.35246,    14.69,    2.03211,    22.07,    6.09634,    36.01
"Line.L78",   2,    9.20905,        0,        0,    1.35245,    14.69,    2.03211,    22.07,    6.09634,    36.01
"Line.L79",   1,    1.64468,   0.5482,   0.2741,    1.64554,    100.1,    1.64541,      100,    4.93622,    199.8
"Line.L79",   2,    1.64538,        0,        0,    1.64538,      100,    1.64538,      100,    4.93622,      200
"Line.L80",   1,    7.56763,    2.523,    1.261,    1.91948,    25.36,    2.02359,    26.74,    6.07077,    51.47
"Line.L80",   2,    7.56933,        0,        0,    1.91973,    25.36,    2.02362,    26.73,    6.07077,    51.47
"Line.L81",   1,    5.60127,    1.867,   0.9335,    3.11721,    55.65,    3.51685,    62.79,    10.5505,    104.5
"Line.L81",   2,     5.6019,        0,        0,    3.11724,    55.65,    3.51685,    62.78,    10.5505,    104.5
"Line.L82",   1,    2.73617,   0.9121,    0.456,    1.43939,    52.61,    1.65419,    60.46,    4.96257,    99.86
"Line.L82",   2,    2.73701,        0,        0,    1.43924,    52.58,    1.65416,    60.44,    4.96257,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    8.60873,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    8.60873,        0
"Line.L84",   1,   0.956263,   0.3188,   0.1594,   0.957117,    100.1,   0.957211,    100.1,    2.87163,    199.6
"Line.L84",   2,   0.957228,        0,        0,   0.957228,      100,   0.957228,      100,    2.87163,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,     5.7395,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,     5.7395,        0
"Line.L86",   1,    10.6844,    3.561,    1.781,    3.71252,    34.75,    4.90029,    45.86,    14.7009,    52.69
"Line.L86",   2,    10.6853,        0,        0,    3.71236,    34.74,     4.9003,    45.86,    14.7009,     52.7
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    5.35157,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    5.35157,        0
"Line.L88",   1,    7.00136,    2.334,    1.167,    1.74961,    24.99,    3.77666,    53.94,      11.33,    50.43
"Line.L88",   2,    7.00178,        0,        0,    1.74951,    24.99,    3.77668,    53.94,      11.33,    50.44
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.63507,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.63507,        0
"Line.L90",   1,     5.2069,   0.1733,   0.8678,    1.68326,    32.33,    1.91329,    36.75,    5.73988,    7.586
"Line.L90",   2,    5.20708,        0,        0,     1.6831,    32.32,    1.91331,    36.74,    5.73988,     7.58
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,     6.1138,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,     6.1138,        0
"Line.L92",   1,    3.74772,    1.249,   0.6246,    1.96278,    52.37,    1.80036,    48.04,    5.40107,    99.88
"Line.L92",   2,    3.74846,        0,        0,     1.9627,    52.36,    1.80034,    48.03,    5.40107,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    5.35064,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    5.35064,        0
"Line.L94",   1,    1.96604,   0.6553,   0.3277,    1.96697,      100,    1.96705,    100.1,    5.90115,    199.8
"Line.L94",   2,    1.96707,        0,        0,    1.96707,      100,    1.96707,      100,    5.90115,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.95031,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.95031,        0
"Line.L96",   1,    5.49401,    1.831,   0.9157,   0.374356,    6.814,  0.0519812,   0.9461,   0.155944,    7.277
"Line.L96",   2,    5.49497,        0,        0,   0.374684,    6.819,  0.0520206,   0.9467,   0.155944,    7.282
"Line.L97",   1,    3.71345,    1.238,   0.6189,    1.96907,    53.03,    1.76842,    47.62,    5.30526,     99.7
"Line.L97",   2,    3.71545,        0,        0,     1.9695,    53.01,    1.76838,     47.6,    5.30526,     99.8
"Line.L98",   1,    1.74745,   0.5825,   0.2912,    1.75224,    100.3,    1.75188,    100.3,    5.25563,      199
"Line.L98",   2,    1.74861,        0,        0,     1.7521,    100.2,    1.75183,    100.2,    5.25563,    199.3
"Line.L99",   1, 0.00631896, 0.002106, 0.001053, 0.000957943,    15.16, 0.000117025,    1.852, 0.000351075,    13.78
"Line.L99",   2, 4.31239E-012,        0,        0, 1.42121E-011,    329.6, 3.63798E-012,    84.36, 0.000351075,     6.52
"Line.L118",   1,    14.7622,    4.921,     2.46,    1.46598,    9.931,    2.28481,    15.48,    6.85443,    23.04
"Line.L118",   2,    14.7631,        0,        0,    1.46578,    9.929,    2.28481,    15.48,    6.85443,    23.04
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    14.3538,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    14.3538,        0
"Line.L101",   1,    9.99277,    3.331,    1.665,    5.51796,    55.22,    5.13681,    51.41,    15.4104,    99.86
"Line.L101",   2,    9.99366,        0,        0,    5.51801,    55.22,    5.13685,     51.4,    15.4104,    99.89
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    11.4822,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    11.4822,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.73992,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.73992,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    11.8135,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    11.8135,        0
"Line.L105",   1,     6.0589,     2.02,     1.01,    6.06379,    100.1,     6.0629,    100.1,    18.1887,    199.6
"Line.L105",   2,    6.05991,        0,        0,     6.0636,    100.1,    6.06293,      100,    18.1887,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.90571,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.90571,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,     18.189,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,     18.189,        0
"Line.L108",   1, 0.00789816, 0.002633, 0.001316, 0.00119803,    15.17, 0.000145208,    1.839, 0.000435625,     13.8
"Line.L108",   2, 3.48783E-012,        0,        0, 4.30495E-012,    123.4, 2.86005E-012,       82, 0.000435625,    34.54
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    12.8403,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    12.8403,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.67262,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.67262,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    10.1683,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    10.1683,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    7.60146,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    7.60146,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.67234,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.67234,        0
"Line.L114",   1,    21.8664,    7.289,    3.644,      3.374,    15.43,    1.10688,    5.062,    3.32063,    19.43
"Line.L114",   2,    21.8672,        0,        0,    3.37424,    15.43,    1.10702,    5.062,    3.32063,    19.43
"Line.L116",   1,    166.897,    41.72,    27.82,    6.81944,    4.086,    4.40513,    2.639,    13.2154,    5.521
"Line.L116",   2,    166.898,        0,        0,    6.81987,    4.086,    4.40521,    2.639,    13.2154,    5.521
"Line.L117",   1,    65.9759,    21.99,       11,    5.21909,    7.911,    2.91656,    4.421,    8.74969,    11.35
"Line.L117",   2,    65.9771,        0,        0,    5.21885,     7.91,    2.91652,     4.42,    8.74969,    11.34
"Line.SW1",   1,    15416.6,     2569,     2569,    973.907,    6.317,    124.508,   0.8076,    373.523,    5.314
"Line.SW1",   2,    15416.6,        0,        0,    973.907,    6.317,    124.508,   0.8076,    373.523,    5.314
"Line.SW2",   1,    166.897,    41.72,    27.82,    6.81944,    4.086,    4.40513,    2.639,    13.2154,    5.521
"Line.SW2",   2,    166.897,        0,        0,    6.81944,    4.086,    4.40513,    2.639,    13.2154,    5.521
"Line.SW3",   1,    21.8664,    5.467,    3.644,      3.374,    15.43,    1.10688,    5.062,    3.32063,    19.43
"Line.SW3",   2,    21.8664,        0,        0,      3.374,    15.43,    1.10688,    5.062,    3.32063,    19.43
"Line.SW4",   1,    72.5735,    18.14,     12.1,      5.741,    7.911,    3.20822,    4.421,    9.62466,    11.35
"Line.SW4",   2,    72.5735,        0,        0,      5.741,    7.911,    3.20822,    4.421,    9.62466,    11.35
"Line.SW5",   1,    14.7622,    3.691,     2.46,    1.46598,    9.931,    2.28481,    15.48,    6.85443,    23.04
"Line.SW5",   2,    14.7622,        0,        0,    1.46598,    9.931,    2.28481,    15.48,    6.85443,    23.04
"Line.SW6",   1, 3.74338E-006, 9.358E-007, 6.239E-007, 4.30504E-007,     11.5, 3.55413E-007,    9.494, 1.06624E-006,    11.51
"Line.SW6",   2, 3.74338E-006,        0,        0, 4.30504E-007,     11.5, 3.55413E-007,    9.494, 1.06624E-006,    11.51
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.51799E-006, 4.605E-005, 3.377E-005, 1.94249E-007,    5.522, 3.4191E-008,   0.9719, 1.02573E-007,    4.647
"Transformer.XFM1",   2, 3.18679E-013,        0,        0, 5.4822E-013,      172, 3.38949E-013,    106.4, 1.02573E-007,    34.63
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.87773,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.87773,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV802",   1,    239.114,    117.4,    86.08, 7.77947E-006, 3.253E-006, 2.75869E-006, 1.154E-006, 4.13803E-006, 3.461E-006
"Transformer.XFMPV802",   2,    6211.98,        0,        0, 1.04814E-012, 1.687E-014, 6.59776E-012, 1.062E-013, 4.13803E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
