Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L19",   2,    14.4737,        0,        0,    4.10784,    28.38,    4.07976,    28.19,    12.2393,    56.55
"Line.L20",   1,          0,        0,        0,          0,        0,          0,        0,    6.21039,        0
"Line.L20",   2,          0,        0,        0,          0,        0,          0,        0,    6.21039,        0
"Line.L21",   1,          0,        0,        0,          0,        0,          0,        0,    6.29379,        0
"Line.L21",   2,          0,        0,        0,          0,        0,          0,        0,    6.29379,        0
"Line.L22",   1,    12.3758,    4.125,    2.063,     6.2054,    50.14,    6.17727,    49.91,    18.5318,    99.89
"Line.L22",   2,    12.3768,        0,        0,    6.20562,    50.14,    6.17726,    49.91,    18.5318,    99.91
"Line.L23",   1,          0,        0,        0,          0,        0,          0,        0,    6.13529,        0
"Line.L23",   2,          0,        0,        0,          0,        0,          0,        0,    6.13529,        0
"Line.L24",   1,    10.3317,    3.444,    1.722,    5.50639,     53.3,     5.4849,    53.09,    16.4547,    99.89
"Line.L24",   2,    10.3329,        0,        0,    5.50656,    53.29,    5.48486,    53.08,    16.4547,    99.91
"Line.L25",   1,          0,        0,        0,          0,        0,          0,        0,    6.13858,        0
"Line.L25",   2,          0,        0,        0,          0,        0,          0,        0,    6.13858,        0
"Line.L26",   1,    6.20619,    2.069,    1.034,    3.61198,     58.2,    3.60195,    58.04,    10.8059,    101.1
"Line.L26",   2,    6.20705,        0,        0,    3.61207,    58.19,    3.60192,    58.03,    10.8059,    101.1
"Line.L27",   1,          0,        0,        0,          0,        0,          0,        0,    6.20834,        0
"Line.L27",   2,          0,        0,        0,          0,        0,          0,        0,    6.20834,        0
"Line.L28",   1,          0,        0,        0,          0,        0,          0,        0,    6.09772,        0
"Line.L28",   2,          0,        0,        0,          0,        0,          0,        0,    6.09772,        0
"Line.L29",   1,          0,        0,        0,          0,        0,          0,        0,     6.2099,        0
"Line.L29",   2,          0,        0,        0,          0,        0,          0,        0,     6.2099,        0
"Line.L30",   1,    4.13662,    1.379,   0.6894,    2.07449,    50.15,     2.0659,    49.94,    6.19769,    99.82
"Line.L30",   2,     4.1379,        0,        0,    2.07476,    50.14,    2.06588,    49.93,    6.19769,    99.88
"Line.L31",   1,    2.04343,   0.6811,   0.3406,    2.04519,    100.1,    2.04567,    100.1,    6.13701,    199.5
"Line.L31",   2,    2.04492,        0,        0,    2.04556,      100,    2.04573,      100,    6.13701,    199.8
"Line.L32",   1, 0.00190987, 0.0006366, 0.0003183, 0.000227817,    11.93, 4.62139E-005,     2.42, 0.000138642,    8.721
"Line.L32",   2, 2.47335E-011,        0,        0, 2.47335E-011,      100, 6.85984E-012,    27.74, 0.000138642,    32.46
"Line.L33",   1,          0,        0,        0,          0,        0,          0,        0,    3.04882,        0
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,    3.04882,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,    9.20676,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,    9.20676,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,     6.2332,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,     6.2332,        0
"Line.L36",   1,    153.736,    51.25,    25.62,    1.42774,   0.9287,   0.909418,   0.5915,    2.72825,   0.8405
"Line.L36",   2,    153.737,        0,        0,    1.42801,   0.9289,   0.909389,   0.5915,    2.72825,   0.8405
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    6.28431,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    6.28431,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,    6.16736,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,    6.16736,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    3.06241,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    3.06241,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,    3.06539,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,    3.06539,        0
"Line.L41",   1,    154.548,    51.52,    25.76,    2.42157,    1.567,    1.89863,    1.229,    5.69589,    1.898
"Line.L41",   2,    154.548,        0,        0,    2.42182,    1.567,    1.89861,    1.228,    5.69589,    1.898
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    6.29739,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    6.29739,        0
"Line.L43",   1,    157.038,    52.35,    26.17,    1.59294,    1.014,   0.680993,   0.4336,    2.04298,    1.185
"Line.L43",   2,    157.039,        0,        0,    1.59316,    1.014,   0.681028,   0.4337,    2.04298,    1.185
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    6.17086,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    6.17086,        0
"Line.L45",   1,    158.692,     52.9,    26.45,   0.465262,   0.2932,    1.37742,    0.868,    4.13227,   0.9099
"Line.L45",   2,    158.692,        0,        0,   0.465006,    0.293,    1.37738,    0.868,    4.13227,   0.9096
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    3.06576,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    3.06576,        0
"Line.L47",   1,    12.1113,    4.037,    2.019, 0.00364462,  0.03009,  0.0130142,   0.1075,  0.0390425,  0.07667
"Line.L47",   2,     12.112,        0,        0, 0.00333644,  0.02755,  0.0131727,   0.1088,  0.0390425,  0.08046
"Line.L48",   1,    171.918,    57.31,    28.65,   0.468993,   0.2728,    1.36557,   0.7943,    4.09671,   0.8767
"Line.L48",   2,    171.918,        0,        0,   0.469559,   0.2731,    1.36567,   0.7944,    4.09671,    0.877
"Line.L49",   1,    177.946,    59.32,    29.66,    1.77164,   0.9956,    1.76841,   0.9938,    5.30524,    1.491
"Line.L49",   2,    177.946,        0,        0,    1.77132,   0.9954,    1.76815,   0.9936,    5.30524,     1.49
"Line.L50",   1,    179.714,     59.9,    29.95,    1.02237,   0.5689,    1.02108,   0.5682,    3.06323,   0.9842
"Line.L50",   2,    179.714,        0,        0,    1.02183,   0.5686,    1.02097,   0.5681,    3.06323,   0.9839
"Line.L51",   1, 0.00424723, 0.001416, 0.0007079, 0.00125395,    29.52, 0.000574817,    13.53, 0.00172445,    15.69
"Line.L51",   2, 1.08736E-007,        0,        0, 6.01635E-008,    55.33, 6.00614E-008,    55.24, 0.00172445,    110.4
"Line.L52",   1,     107.21,     26.8,    17.87,    9.81756,    9.157,    3.91869,    3.655,    11.7561,    6.141
"Line.L52",   2,    107.211,        0,        0,    9.81775,    9.157,    3.91872,    3.655,    11.7561,    6.141
"Line.L53",   1,    108.303,    27.08,    18.05,    7.80698,    7.208,    2.04909,    1.892,    6.14726,     5.26
"Line.L53",   2,    108.303,        0,        0,     7.8071,    7.209,    2.04909,    1.892,    6.14726,     5.26
"Line.L54",   1,    2.06684,   0.6889,   0.3445,    1.03372,    50.01,    1.03546,     50.1,    3.10638,    99.77
"Line.L54",   2,    2.06801,        0,        0,    1.03397,       50,    1.03545,    50.07,    3.10638,    99.88
"Line.L55",   1,    96.4765,    32.16,    16.08,     7.5311,    7.806,    1.19334,    1.237,    3.58001,    8.511
"Line.L55",   2,    96.4781,        0,        0,    7.53072,    7.806,    1.19336,    1.237,    3.58001,    8.511
"Line.L56",   1,    1.02061,   0.3402,   0.1701,    1.02182,    100.1,    1.02184,    100.1,    3.06552,    199.5
"Line.L56",   2,    1.02178,        0,        0,    1.02178,      100,    1.02178,      100,    3.06552,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    6.17152,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    6.17152,        0
"Line.L58",   1,    94.4211,    31.47,    15.74,    9.19278,    9.736,    2.67286,    2.831,    8.01859,    10.87
"Line.L58",   2,    94.4244,        0,        0,    9.19194,    9.735,    2.67279,    2.831,    8.01859,    10.87
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    3.06657,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    3.06657,        0
"Line.L60",   1, 0.00523786, 0.001746, 0.000873, 0.000624381,    11.92, 0.000123146,    2.351, 0.000369439,     8.77
"Line.L60",   2, 4.68074E-006,        0,        0, 1.34263E-007,    2.868, 1.33419E-007,     2.85, 0.000369439,  0.06311
"Line.L61",   1,    19.6735,    6.558,    3.279,    4.30566,    21.89,    3.26964,    16.62,    9.80892,    35.74
"Line.L61",   2,    19.6848,        0,        0,    4.30566,    21.87,    3.26966,    16.61,    9.80892,    35.71
"Line.L62",   1,    17.5958,    5.865,    2.933,    2.21448,    12.59,    1.76764,    10.05,    5.30293,    16.28
"Line.L62",   2,    17.6038,        0,        0,    2.21448,    12.58,    1.76766,    10.04,    5.30293,    16.26
"Line.L63",   1,     15.557,    5.186,    2.593,    3.65617,     23.5,    3.81479,    24.52,    11.4444,    41.78
"Line.L63",   2,    15.5732,        0,        0,    3.65618,    23.48,    3.81482,     24.5,    11.4444,     41.7
"Line.L64",   1,    11.7623,    3.921,     1.96,    5.32871,     45.3,    3.79575,    32.27,    11.3873,    72.73
"Line.L64",   2,    11.7832,        0,        0,    5.32871,    45.22,    3.79577,    32.21,    11.3873,    72.54
"Line.L65",   1,    3.78317,    1.261,   0.6305,    3.79578,    100.3,    3.79577,    100.3,    11.3873,    198.4
"Line.L65",   2,    3.79578,        0,        0,    3.79578,      100,    3.79578,      100,    11.3873,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,     18.233,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,     18.233,        0
"Line.L67",   1,    44.5181,    14.84,     7.42,   0.546895,    1.228,    4.98879,    11.21,    14.9664,    10.56
"Line.L67",   2,    44.5193,        0,        0,    0.54692,    1.229,    4.98879,    11.21,    14.9664,    10.56
"Line.L68",   1,    22.5134,    7.504,    3.752,     2.7587,    12.25,     2.7344,    12.15,     8.2032,     22.9
"Line.L68",   2,    22.5145,        0,        0,    2.75843,    12.25,    2.73439,    12.15,     8.2032,     22.9
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,     15.195,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,     15.195,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    9.11749,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    9.11749,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    6.07883,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    6.07883,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    18.5348,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    18.5348,        0
"Line.L73",   1,    38.3412,    12.78,     6.39,     6.7246,    17.54,    6.65423,    17.36,    19.9627,    29.08
"Line.L73",   2,    38.3421,        0,        0,    6.72463,    17.54,    6.65427,    17.35,    19.9627,    29.08
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    12.4227,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    12.4227,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,     6.1136,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,     6.1136,        0
"Line.L76",   1,    12.2812,    4.094,    2.047,  0.0738696,   0.6015,  0.0653851,   0.5324,   0.196155,    1.127
"Line.L76",   2,    12.2829,        0,        0,   0.073514,   0.5985,   0.065299,   0.5316,   0.196155,    1.123
"Line.L77",   1,    12.3714,    4.124,    2.062,    4.66121,    37.68,    6.66752,    53.89,    20.0026,    58.64
"Line.L77",   2,    12.3733,        0,        0,     4.6614,    37.67,    6.66766,    53.89,    20.0026,    58.66
"Line.L78",   1,     10.247,    3.416,    1.708,    2.08176,    20.32,    2.06525,    20.15,    6.19575,    40.45
"Line.L78",   2,    10.2474,        0,        0,    2.08176,    20.32,    2.06523,    20.15,    6.19575,    40.45
"Line.L79",   1,    2.11475,   0.7049,   0.3525,    2.11594,    100.1,    2.11576,      100,    6.34729,    199.8
"Line.L79",   2,    2.11572,        0,        0,    2.11572,      100,    2.11572,      100,    6.34729,      200
"Line.L80",   1,    8.13264,    2.711,    1.355,    2.04579,    25.16,    2.04179,    25.11,    6.12538,    50.26
"Line.L80",   2,    8.13467,        0,        0,    2.04627,    25.15,    2.04182,     25.1,    6.12538,    50.25
"Line.L81",   1,    6.09864,    2.033,    1.016,    3.53391,    57.95,    3.52464,    57.79,    10.5739,    100.3
"Line.L81",   2,    6.09939,        0,        0,    3.53402,    57.94,    3.52463,    57.79,    10.5739,    100.3
"Line.L82",   1,    3.04281,    1.014,   0.5071,    1.75692,    57.74,    1.75277,     57.6,     5.2583,    99.86
"Line.L82",   2,    3.04389,        0,        0,    1.75679,    57.72,    1.75271,    57.58,     5.2583,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    9.16972,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    9.16972,        0
"Line.L84",   1,     1.0178,   0.3393,   0.1696,    1.01862,    100.1,    1.01886,    100.1,    3.05658,    199.5
"Line.L84",   2,    1.01887,        0,        0,    1.01887,      100,    1.01887,      100,    3.05658,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    6.11424,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    6.11424,        0
"Line.L86",   1,    11.3714,     3.79,    1.895,     4.1264,    36.29,    5.68478,    49.99,    17.0543,    47.17
"Line.L86",   2,    11.3726,        0,        0,    4.12593,    36.28,    5.68483,    49.99,    17.0543,    47.18
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    6.07938,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    6.07938,        0
"Line.L88",   1,    7.41898,    2.473,    1.236,    2.10701,     28.4,    4.43037,    59.72,    13.2911,    45.64
"Line.L88",   2,    7.41944,        0,        0,    2.10671,    28.39,    4.43042,    59.71,    13.2911,    45.65
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,     6.2106,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,     6.2106,        0
"Line.L90",   1,    5.46663,   0.1819,   0.9111,    2.34621,    42.92,    2.36239,    43.21,    7.08716,    9.225
"Line.L90",   2,    5.46678,        0,        0,      2.346,    42.91,    2.36242,    43.21,    7.08716,    9.203
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    6.97204,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    6.97204,        0
"Line.L92",   1,    4.06132,    1.354,   0.6769,    2.03133,    50.02,    2.03285,    50.05,    6.09856,    99.87
"Line.L92",   2,    4.06229,        0,        0,     2.0311,       50,    2.03284,    50.04,    6.09856,    99.92
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    6.07978,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    6.07978,        0
"Line.L94",   1,    2.03569,   0.6786,   0.3393,    2.03699,    100.1,    2.03693,    100.1,     6.1108,    199.7
"Line.L94",   2,    2.03698,        0,        0,    2.03698,      100,    2.03698,      100,     6.1108,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    3.05524,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    3.05524,        0
"Line.L96",   1,    6.15671,    2.052,    1.026,   0.076699,    1.246,  0.0724079,    1.176,   0.217224,    2.408
"Line.L96",   2,    6.15788,        0,        0,  0.0766742,    1.245,  0.0723515,    1.175,   0.217224,    2.406
"Line.L97",   1,    4.13227,    1.377,   0.6887,    2.06809,    50.05,    2.07158,    50.13,    6.21475,    99.65
"Line.L97",   2,    4.13461,        0,        0,    2.06857,    50.03,    2.07156,     50.1,    6.21475,    99.77
"Line.L98",   1,    2.09947,   0.6998,   0.3499,    2.10432,    100.2,     2.1044,    100.2,    6.31321,      199
"Line.L98",   2,    2.10074,        0,        0,    2.10428,    100.2,    2.10434,    100.2,    6.31321,    199.3
"Line.L99",   1, 0.00768411, 0.002561, 0.001281, 0.000904923,    11.78, 0.000188008,    2.447, 0.000564024,    8.495
"Line.L99",   2, 4.62629E-012,        0,        0, 7.38338E-012,    159.6, 3.38949E-012,    73.27, 0.000564024,     21.3
"Line.L118",   1,    16.3578,    5.453,    2.726,     2.7755,    16.97,    2.75838,    16.86,    8.27515,    32.04
"Line.L118",   2,    16.3589,        0,        0,    2.77523,    16.96,    2.75837,    16.86,    8.27515,    32.04
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    15.2811,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    15.2811,        0
"Line.L101",   1,    11.2652,    3.755,    1.878,    6.24863,    55.47,    6.26102,    55.58,    18.7831,    99.85
"Line.L101",   2,    11.2664,        0,        0,    6.24853,    55.46,    6.26106,    55.57,    18.7831,    99.88
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    12.2255,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    12.2255,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    6.11285,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    6.11285,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    12.2104,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    12.2104,        0
"Line.L105",   1,    7.19622,    2.399,    1.199,    7.20311,    100.1,    7.20187,    100.1,    21.6056,    199.6
"Line.L105",   2,    7.19762,        0,        0,    7.20282,    100.1,    7.20188,    100.1,    21.6056,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,     6.1052,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,     6.1052,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    21.6058,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    21.6058,        0
"Line.L108",   1, 0.00960448, 0.003201, 0.001601, 0.00113209,    11.79, 0.00023398,    2.436, 0.000701941,    8.515
"Line.L108",   2, 3.79483E-012,        0,        0, 5.95096E-012,    156.8, 3.03165E-013,    7.989, 0.000701941,    50.39
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    15.5251,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    15.5251,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    3.04022,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    3.04022,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    12.4858,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    12.4858,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    9.38047,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    9.38047,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    3.04173,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    3.04173,        0
"Line.L114",   1,    148.884,    49.63,    24.81,     5.4972,    3.692,    2.94078,    1.975,    8.82233,    4.086
"Line.L114",   2,    148.885,        0,        0,    5.49713,    3.692,    2.94107,    1.975,    8.82233,    4.087
"Line.L116",   1,    106.145,    26.54,    17.69,    11.8401,    11.15,    5.90658,    5.565,    17.7197,    6.936
"Line.L116",   2,    106.147,        0,        0,    11.8405,    11.15,    5.90663,    5.565,    17.7197,    6.936
"Line.L117",   1,    73.1074,    24.37,    12.18,    8.97257,    12.27,     3.7773,    5.167,    11.3319,    17.26
"Line.L117",   2,    73.1089,        0,        0,    8.97224,    12.27,    3.77722,    5.167,    11.3319,    17.26
"Line.SW1",   1,    226.698,    37.78,    37.78,    24.4684,    10.79,    16.7981,     7.41,    50.3944,    10.23
"Line.SW1",   2,    226.698,        0,        0,    24.4684,    10.79,    16.7981,     7.41,    50.3944,    10.23
"Line.SW2",   1,    106.145,    26.54,    17.69,    11.8401,    11.15,    5.90658,    5.565,    17.7197,    6.936
"Line.SW2",   2,    106.145,        0,        0,    11.8401,    11.15,    5.90658,    5.565,    17.7197,    6.936
"Line.SW3",   1,    148.884,    37.22,    24.81,     5.4972,    3.692,    2.94078,    1.975,    8.82233,    4.086
"Line.SW3",   2,    148.884,        0,        0,     5.4972,    3.692,    2.94078,    1.975,    8.82233,    4.086
"Line.SW4",   1,    73.7431,    18.44,    12.29,     9.2073,    12.49,    3.97969,    5.397,    11.9391,     17.7
"Line.SW4",   2,    73.7431,        0,        0,     9.2073,    12.49,    3.97969,    5.397,    11.9391,     17.7
"Line.SW5",   1,    16.3578,    4.089,    2.726,     2.7755,    16.97,    2.75838,    16.86,    8.27514,    32.04
"Line.SW5",   2,    16.3578,        0,        0,     2.7755,    16.97,    2.75838,    16.86,    8.27514,    32.04
"Line.SW6",   1, 4.894E-006, 1.223E-006, 8.157E-007, 4.84051E-007,    9.891, 7.37603E-007,    15.07, 2.21281E-006,    5.828
"Line.SW6",   2, 4.894E-006,        0,        0, 4.84051E-007,    9.891, 7.37603E-007,    15.07, 2.21281E-006,    5.828
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 4.67981E-006, 6.126E-005, 4.492E-005, 1.32935E-009,  0.02841, 2.21325E-009,  0.04729, 6.63974E-009,  0.04024
"Transformer.XFM1",   2, 1.00741E-012,        0,        0, 3.15474E-013,    31.32, 3.03165E-013,    30.09, 6.63974E-009,    35.01
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    7.06058,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    7.06058,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV800",   1,    181.001,    88.85,    65.16, 3.24548E-009, 1.793E-009, 1.69895E-007, 9.386E-008, 2.54843E-007, 1.218E-007
"Transformer.XFMPV800",   2,    4702.26,        0,        0, 1.28622E-011, 2.735E-013, 1.00508E-011, 2.137E-013, 2.54843E-007, 4.529E-008
"Transformer.XFMPV801",   1,      180.6,    88.65,    65.01, 4.32565E-008, 2.395E-008, 2.22026E-007, 1.229E-007, 3.33039E-007, 1.547E-007
"Transformer.XFMPV801",   2,    4691.83,        0,        0, 3.0083E-011, 6.412E-013, 1.81899E-012, 3.877E-014, 3.33039E-007, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
