Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L14",   2,          0,        0,        0,          0,        0,          0,        0,    5.29134,        0
"Line.L15",   1,          0,        0,        0,          0,        0,          0,        0,    2.76694,        0
"Line.L15",   2,          0,        0,        0,          0,        0,          0,        0,    2.76694,        0
"Line.L16",   1,          0,        0,        0,          0,        0,          0,        0,    4.76235,        0
"Line.L16",   2,          0,        0,        0,          0,        0,          0,        0,    4.76235,        0
"Line.L17",   1,          0,        0,        0,          0,        0,          0,        0,    2.38103,        0
"Line.L17",   2,          0,        0,        0,          0,        0,          0,        0,    2.38103,        0
"Line.L18",   1,          0,        0,        0,          0,        0,          0,        0,     5.1055,        0
"Line.L18",   2,          0,        0,        0,          0,        0,          0,        0,     5.1055,        0
"Line.L19",   1,    17911.4,     5970,     2985,    1042.02,    5.818,    146.387,   0.8173,    439.161,    4.938
"Line.L19",   2,    17911.4,        0,        0,    1042.02,    5.818,    146.387,   0.8173,    439.161,    4.938
"Line.L20",   1,          0,        0,        0,          0,        0,          0,        0,    2.55259,        0
"Line.L20",   2,          0,        0,        0,          0,        0,          0,        0,    2.55259,        0
"Line.L21",   1,          0,        0,        0,          0,        0,          0,        0,    2.18378,        0
"Line.L21",   2,          0,        0,        0,          0,        0,          0,        0,    2.18378,        0
"Line.L22",   1,    17910.8,     5970,     2985,    1042.51,    5.821,    145.981,    0.815,    437.944,    4.935
"Line.L22",   2,    17910.8,        0,        0,    1042.51,    5.821,    145.981,    0.815,    437.944,    4.935
"Line.L23",   1,          0,        0,        0,          0,        0,          0,        0,    1.60563,        0
"Line.L23",   2,          0,        0,        0,          0,        0,          0,        0,    1.60563,        0
"Line.L24",   1,    17910.3,     5970,     2985,    1042.71,    5.822,    145.781,   0.8139,    437.343,    4.941
"Line.L24",   2,    17910.3,        0,        0,    1042.71,    5.822,    145.781,   0.8139,    437.343,    4.941
"Line.L25",   1,          0,        0,        0,          0,        0,          0,        0,    1.22474,        0
"Line.L25",   2,          0,        0,        0,          0,        0,          0,        0,    1.22474,        0
"Line.L26",   1,    17909.7,     5970,     2985,    1042.49,    5.821,    146.015,   0.8153,    438.044,    4.943
"Line.L26",   2,    17909.7,        0,        0,    1042.49,    5.821,    146.015,   0.8153,    438.044,    4.943
"Line.L27",   1,          0,        0,        0,          0,        0,          0,        0,    1.05964,        0
"Line.L27",   2,          0,        0,        0,          0,        0,          0,        0,    1.05964,        0
"Line.L28",   1,          0,        0,        0,          0,        0,          0,        0,    1.13977,        0
"Line.L28",   2,          0,        0,        0,          0,        0,          0,        0,    1.13977,        0
"Line.L29",   1,          0,        0,        0,          0,        0,          0,        0,    1.05994,        0
"Line.L29",   2,          0,        0,        0,          0,        0,          0,        0,    1.05994,        0
"Line.L30",   1,    17909.6,     5970,     2985,    1042.31,     5.82,    146.207,   0.8164,    438.622,    4.942
"Line.L30",   2,    17909.6,        0,        0,    1042.31,     5.82,    146.207,   0.8164,    438.622,    4.942
"Line.L31",   1, 0.000489468, 0.0001632, 8.158E-005, 0.000489844,    100.1, 0.000489973,    100.1, 0.00146992,    199.5
"Line.L31",   2, 0.000489808,        0,        0, 0.000489945,      100, 0.000489992,      100, 0.00146992,    199.8
"Line.L32",   1, 4.70936E-007, 1.57E-007, 7.849E-008, 7.36804E-008,    15.65, 1.31685E-008,    2.796, 3.95054E-008,     12.1
"Line.L32",   2, 7.1678E-016,        0,        0, 3.88435E-015,    541.9, 3.31005E-015,    461.8, 3.95054E-008,    61.62
"Line.L33",   1,          0,        0,        0,          0,        0,          0,        0,   0.569855,        0
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,   0.569855,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,    7.14318,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,    7.14318,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,    2.55817,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,    2.55817,        0
"Line.L36",   1,     15.213,    5.071,    2.535,    1.12415,    7.389,   0.047066,   0.3094,   0.141198,    7.373
"Line.L36",   2,    15.2135,        0,        0,    1.12424,     7.39,  0.0470305,   0.3091,   0.141198,    7.373
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    2.55199,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    2.55199,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,      2.822,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,      2.822,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    1.41092,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    1.41092,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,     1.3721,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,     1.3721,        0
"Line.L41",   1,    14.7566,    4.919,    2.459,    1.48268,    10.05,   0.463806,    3.143,    1.39142,    11.33
"Line.L41",   2,    14.7571,        0,        0,     1.4828,    10.05,   0.463794,    3.143,    1.39142,    11.33
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,     2.8214,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,     2.8214,        0
"Line.L43",   1,    13.4052,    4.468,    2.234,   0.648616,    4.839,   0.408531,    3.048,    1.22559,    2.389
"Line.L43",   2,    13.4057,        0,        0,   0.648717,    4.839,   0.408558,    3.048,    1.22559,     2.39
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    2.55091,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    2.55091,        0
"Line.L45",   1,    12.5714,     4.19,    2.095,   0.963667,    7.666,   0.711907,    5.663,    2.13572,    11.97
"Line.L45",   2,     12.572,        0,        0,   0.963634,    7.665,   0.711892,    5.663,    2.13572,    11.97
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    1.27537,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    1.27537,        0
"Line.L47",   1,    5.19748,    1.732,   0.8662,   0.333417,    6.415,   0.120564,     2.32,   0.361692,    5.705
"Line.L47",   2,    5.19779,        0,        0,   0.333591,    6.418,   0.120511,    2.319,   0.361692,    5.708
"Line.L48",   1,    4.78032,    1.593,   0.7967,   0.478391,    10.01,   0.627267,    13.12,     1.8818,    22.29
"Line.L48",   2,    4.78079,        0,        0,   0.478673,    10.01,   0.627288,    13.12,     1.8818,     22.3
"Line.L49",   1,    1.33569,   0.4452,   0.2226,   0.737481,    55.21,   0.849482,     63.6,    2.54845,    104.6
"Line.L49",   2,     1.3361,        0,        0,   0.737313,    55.18,   0.849385,    63.57,    2.54845,    104.6
"Line.L50",   1,   0.424201,   0.1414,   0.0707,   0.425825,    100.4,   0.425352,    100.3,    1.27606,    198.5
"Line.L50",   2,   0.424537,        0,        0,   0.425621,    100.3,   0.425306,    100.2,    1.27606,      199
"Line.L51",   1, 0.00182695, 0.000609, 0.0003045, 0.000581093,    31.81, 0.000207613,    11.36, 0.00062284,    22.37
"Line.L51",   2, 4.51362E-008,        0,        0, 2.32463E-008,     51.5, 2.43222E-008,    53.89, 0.00062284,    104.9
"Line.L52",   1,    191.113,    47.78,    31.85,    4.66205,    2.439,     2.5165,    1.317,    7.54949,    3.537
"Line.L52",   2,    191.113,        0,        0,    4.66227,     2.44,    2.51654,    1.317,    7.54949,    3.537
"Line.L53",   1,     192.17,    48.04,    32.03,    3.50849,    1.826,    1.16271,    0.605,    3.48813,    2.424
"Line.L53",   2,     192.17,        0,        0,    3.50863,    1.826,    1.16274,   0.6051,    3.48813,    2.424
"Line.L54",   1,    1.50949,   0.5032,   0.2516,   0.801877,    53.12,     0.7251,    48.04,     2.1753,    99.77
"Line.L54",   2,    1.51027,        0,        0,    0.80214,    53.11,   0.725082,    48.01,     2.1753,    99.89
"Line.L55",   1,    193.236,    64.41,    32.21,    2.77789,    1.438,    1.51118,    0.782,    4.53353,    2.179
"Line.L55",   2,    193.236,        0,        0,    2.77797,    1.438,    1.51116,    0.782,    4.53353,    2.179
"Line.L56",   1,   0.819413,   0.2731,   0.1366,    0.82018,    100.1,   0.820296,    100.1,    2.46089,    199.6
"Line.L56",   2,   0.820236,        0,        0,   0.820236,      100,   0.820236,      100,    2.46089,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    4.83573,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    4.83573,        0
"Line.L58",   1,     81.845,    27.28,    13.64,    2.90894,    3.554,     3.1209,    3.813,    9.36269,    5.261
"Line.L58",   2,    81.8473,        0,        0,    2.90866,    3.554,    3.12086,    3.813,    9.36269,     5.26
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    2.46109,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    2.46109,        0
"Line.L60",   1, 0.00365256, 0.001218, 0.0006088, 0.000429844,    11.77, 0.000118984,    3.258, 0.000356952,     8.96
"Line.L60",   2, 3.26339E-006,        0,        0, 2.84953E-007,    8.732, 1.25295E-007,    3.839, 0.000356952,    5.367
"Line.L61",   1,     14.233,    4.744,    2.372,    3.11195,    21.86,     2.4148,    16.97,     7.2444,    36.35
"Line.L61",   2,    14.2411,        0,        0,    3.11108,    21.85,    2.41474,    16.96,     7.2444,    36.32
"Line.L62",   1,     12.758,    4.253,    2.126,    1.68565,    13.21,    1.28901,     10.1,    3.86702,    20.33
"Line.L62",   2,    12.7636,        0,        0,    1.68512,     13.2,    1.28884,     10.1,    3.86702,    20.31
"Line.L63",   1,    11.3165,    3.772,    1.886,    3.03545,    26.82,    2.74109,    24.22,    8.22328,    47.35
"Line.L63",   2,    11.3281,        0,        0,    3.03467,    26.79,    2.74073,    24.19,    8.22328,    47.27
"Line.L64",   1,    8.42688,    2.809,    1.404,    3.75826,     44.6,    2.93059,    34.78,    8.79178,    76.86
"Line.L64",   2,    8.44195,        0,        0,    3.75651,     44.5,    2.93077,    34.72,    8.79178,    76.66
"Line.L65",   1,    2.92081,   0.9736,   0.4868,    2.93217,    100.4,    2.93077,    100.3,    8.79231,    198.6
"Line.L65",   2,     2.9309,        0,        0,     2.9309,      100,     2.9309,      100,    8.79231,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,    14.6514,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,    14.6514,        0
"Line.L67",   1,    37.2967,    12.43,    6.216,    2.71452,    7.278,    4.26604,    11.44,    12.7981,    16.68
"Line.L67",   2,    37.2976,        0,        0,    2.71483,    7.279,    4.26602,    11.44,    12.7981,    16.68
"Line.L68",   1,    18.6592,     6.22,     3.11,    1.05132,    5.634,    2.12338,    11.38,    6.37014,    15.25
"Line.L68",   2,      18.66,        0,        0,    1.05122,    5.634,    2.12338,    11.38,    6.37014,    15.25
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    12.2088,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    12.2088,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    7.32441,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    7.32441,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    4.88303,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    4.88303,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    15.4836,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    15.4836,        0
"Line.L73",   1,    32.1464,    10.72,    5.358,    6.24649,    19.43,     5.3089,    16.51,    15.9267,    31.61
"Line.L73",   2,    32.1471,        0,        0,    6.24667,    19.43,    5.30891,    16.51,    15.9267,    31.61
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    10.1855,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    10.1855,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    5.29583,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    5.29583,        0
"Line.L76",   1,    10.3044,    3.435,    1.717,   0.789595,    7.663,   0.300798,    2.919,   0.902393,    8.557
"Line.L76",   2,    10.3057,        0,        0,   0.789816,    7.664,   0.300838,    2.919,   0.902393,    8.561
"Line.L77",   1,    10.7623,    3.587,    1.794,    4.05594,    37.69,    5.42215,    50.38,    16.2665,    65.16
"Line.L77",   2,    10.7638,        0,        0,    4.05653,    37.69,     5.4222,    50.37,    16.2665,    65.18
"Line.L78",   1,     8.4815,    2.827,    1.414,    1.18025,    13.92,    1.91379,    22.56,    5.74136,    35.65
"Line.L78",   2,    8.48183,        0,        0,    1.18023,    13.91,    1.91378,    22.56,    5.74136,    35.65
"Line.L79",   1,    1.51759,   0.5059,   0.2529,    1.51836,    100.1,    1.51825,      100,    4.55474,    199.8
"Line.L79",   2,    1.51822,        0,        0,    1.51822,      100,    1.51822,      100,    4.55474,      200
"Line.L80",   1,    6.96846,    2.323,    1.161,    1.77714,     25.5,     1.8841,    27.04,     5.6523,    51.68
"Line.L80",   2,    6.97004,        0,        0,    1.77735,     25.5,    1.88413,    27.03,     5.6523,    51.67
"Line.L81",   1,    5.14652,    1.716,   0.8578,    2.84648,    55.31,     3.2753,    63.64,    9.82589,    105.2
"Line.L81",   2,    5.14711,        0,        0,    2.84649,     55.3,     3.2753,    63.63,    9.82589,    105.3
"Line.L82",   1,    2.50486,    0.835,   0.4175,    1.29525,    51.71,    1.52824,    61.01,    4.58471,    99.86
"Line.L82",   2,    2.50563,        0,        0,    1.29511,    51.69,    1.52821,    60.99,    4.58471,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    7.94131,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    7.94131,        0
"Line.L84",   1,   0.882109,    0.294,    0.147,    0.88293,    100.1,   0.883002,    100.1,    2.64901,    199.6
"Line.L84",   2,   0.883019,        0,        0,   0.883019,      100,   0.883019,      100,    2.64901,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    5.29454,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    5.29454,        0
"Line.L86",   1,    9.86538,    3.288,    1.644,    3.44637,    34.93,    4.52956,    45.91,    13.5887,    53.52
"Line.L86",   2,    9.86626,        0,        0,    3.44625,    34.93,    4.52957,    45.91,    13.5887,    53.53
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    4.88329,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    4.88329,        0
"Line.L88",   1,    6.47687,    2.159,    1.079,     1.6241,    25.08,    3.50588,    54.13,    10.5177,     51.1
"Line.L88",   2,    6.47725,        0,        0,    1.62403,    25.07,     3.5059,    54.13,    10.5177,    51.11
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.24329,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.24329,        0
"Line.L90",   1,    4.80881,     0.16,   0.8015,    1.52937,     31.8,    1.77509,    36.91,    5.32526,    8.576
"Line.L90",   2,    4.80897,        0,        0,    1.52923,     31.8,     1.7751,    36.91,    5.32526,     8.57
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    5.66708,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    5.66708,        0
"Line.L92",   1,    3.44709,    1.149,   0.5745,    1.82203,    52.86,    1.64339,    47.67,    4.93018,    99.88
"Line.L92",   2,    3.44776,        0,        0,    1.82197,    52.85,    1.64338,    47.67,    4.93018,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    4.88245,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    4.88245,        0
"Line.L94",   1,    1.82178,   0.6073,   0.3036,    1.82263,      100,    1.82272,    100.1,    5.46815,    199.8
"Line.L94",   2,    1.82273,        0,        0,    1.82273,      100,    1.82273,      100,    5.46815,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.73382,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.73382,        0
"Line.L96",   1,    5.07133,     1.69,   0.8452,   0.383748,    7.567,  0.0159985,   0.3155,  0.0479955,    7.648
"Line.L96",   2,    5.07222,        0,        0,   0.384066,    7.572,  0.0160315,   0.3161,  0.0479955,    7.653
"Line.L97",   1,    3.44797,    1.149,   0.5747,    1.84251,    53.44,    1.62651,    47.17,    4.87952,     99.7
"Line.L97",   2,    3.44984,        0,        0,    1.84289,    53.42,    1.62646,    47.15,    4.87952,     99.8
"Line.L98",   1,    1.62679,   0.5423,   0.2711,    1.63137,    100.3,    1.63096,    100.3,    4.89288,      199
"Line.L98",   2,    1.62788,        0,        0,    1.63122,    100.2,    1.63092,    100.2,    4.89288,    199.3
"Line.L99",   1, 0.00587374, 0.001958, 0.000979, 0.00092513,    15.75, 0.000107506,     1.83, 0.000322518,    14.53
"Line.L99",   2, 2.41588E-012,        0,        0, 3.84072E-012,      159, 6.24255E-012,    258.4, 0.000322518,      100
"Line.L118",   1,    13.5887,     4.53,    2.265,    1.25159,    9.211,    2.12896,    15.67,    6.38687,    22.38
"Line.L118",   2,    13.5895,        0,        0,    1.25141,    9.209,    2.12896,    15.67,    6.38687,    22.38
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,     13.241,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,     13.241,        0
"Line.L101",   1,    9.19385,    3.065,    1.532,    5.09871,    55.46,    4.67457,    50.84,    14.0237,    99.86
"Line.L101",   2,    9.19466,        0,        0,    5.09878,    55.45,    4.67461,    50.84,    14.0237,    99.88
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,     10.592,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,     10.592,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.29492,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.29492,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    10.9467,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    10.9467,        0
"Line.L105",   1,    5.54983,     1.85,    0.925,    5.55423,    100.1,    5.55343,    100.1,    16.6603,    199.6
"Line.L105",   2,    5.55074,        0,        0,    5.55406,    100.1,    5.55346,      100,    16.6603,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.47238,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.47238,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    16.6606,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    16.6606,        0
"Line.L108",   1, 0.00734169, 0.002447, 0.001224, 0.00115693,    15.76, 0.000133364,    1.817, 0.000400092,    14.54
"Line.L108",   2, 2.06791E-012,        0,        0, 5.98298E-012,    289.3, 4.25512E-012,    205.8, 0.000400092,     15.2
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,      11.78,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,      11.78,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.43872,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.43872,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    9.34187,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    9.34187,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    6.98668,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    6.98668,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.43846,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.43846,        0
"Line.L114",   1,    17.8869,    5.962,    2.981,    2.84079,    15.88,   0.857505,    4.794,    2.57252,    19.38
"Line.L114",   2,    17.8876,        0,        0,    2.84101,    15.88,   0.857613,    4.794,    2.57252,    19.38
"Line.L116",   1,    190.062,    47.52,    31.68,    5.95138,    3.131,    3.94747,    2.077,    11.8424,    4.641
"Line.L116",   2,    190.063,        0,        0,    5.95181,    3.131,    3.94755,    2.077,    11.8424,    4.642
"Line.L117",   1,    60.8263,    20.28,    10.14,    4.62215,    7.599,    2.67712,    4.401,    8.03136,    10.54
"Line.L117",   2,    60.8274,        0,        0,    4.62196,    7.598,    2.67708,    4.401,    8.03136,    10.53
"Line.SW1",   1,    17927.6,     2988,     2988,    1051.29,    5.864,    137.555,   0.7673,    412.664,    4.982
"Line.SW1",   2,    17927.6,        0,        0,    1051.29,    5.864,    137.555,   0.7673,    412.664,    4.982
"Line.SW2",   1,    190.062,    47.52,    31.68,    5.95138,    3.131,    3.94747,    2.077,    11.8424,    4.641
"Line.SW2",   2,    190.062,        0,        0,    5.95138,    3.131,    3.94747,    2.077,    11.8424,    4.641
"Line.SW3",   1,    17.8869,    4.472,    2.981,    2.84079,    15.88,   0.857505,    4.794,    2.57252,    19.38
"Line.SW3",   2,    17.8869,        0,        0,    2.84079,    15.88,   0.857505,    4.794,    2.57252,    19.38
"Line.SW4",   1,    66.9089,    16.73,    11.15,    5.08437,    7.599,    2.94483,    4.401,    8.83449,    10.54
"Line.SW4",   2,    66.9089,        0,        0,    5.08437,    7.599,    2.94483,    4.401,    8.83449,    10.54
"Line.SW5",   1,    13.5887,    3.397,    2.265,    1.25159,    9.211,    2.12896,    15.67,    6.38687,    22.38
"Line.SW5",   2,    13.5887,        0,        0,    1.25159,    9.211,    2.12896,    15.67,    6.38687,    22.38
"Line.SW6",   1, 3.22536E-006, 8.063E-007, 5.376E-007, 4.90064E-007,    15.19, 3.03275E-007,    9.403, 9.09825E-007,    14.24
"Line.SW6",   2, 3.22536E-006,        0,        0, 4.90064E-007,    15.19, 3.03275E-007,    9.403, 9.09825E-007,    14.24
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.26892E-006, 4.279E-005, 3.138E-005, 2.09538E-007,     6.41, 3.73545E-008,    1.143, 1.12063E-007,    5.328
"Transformer.XFM1",   2, 5.3554E-013,        0,        0, 4.55201E-013,       85, 2.73269E-013,    51.03, 1.12063E-007,    118.8
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.47208,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.47208,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV802",   1,    257.183,    126.2,    92.58, 8.39374E-006, 3.264E-006, 3.00647E-006, 1.169E-006, 4.50971E-006, 3.493E-006
"Transformer.XFMPV802",   2,    6681.39,        0,        0, 5.78799E-012, 8.663E-014, 2.95586E-012, 4.424E-014, 4.50971E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
