Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L79",   1,    1.51827,   0.5061,    0.253,    1.51905,    100.1,    1.51893,      100,    4.55678,    199.8
"Line.L79",   2,     1.5189,        0,        0,     1.5189,      100,     1.5189,      100,    4.55678,      200
"Line.L80",   1,    6.97525,    2.325,    1.163,    1.77881,     25.5,    1.88499,    27.02,    5.65497,    51.65
"Line.L80",   2,    6.97683,        0,        0,    1.77903,     25.5,    1.88502,    27.02,    5.65497,    51.65
"Line.L81",   1,    5.15014,    1.717,   0.8584,    2.84794,     55.3,    3.27889,    63.67,    9.83667,    105.3
"Line.L81",   2,    5.15073,        0,        0,    2.84795,    55.29,    3.27889,    63.66,    9.83667,    105.3
"Line.L82",   1,    2.50637,   0.8355,   0.4177,    1.29537,    51.68,    1.52958,    61.03,    4.58875,    99.86
"Line.L82",   2,    2.50714,        0,        0,    1.29523,    51.66,    1.52956,    61.01,    4.58875,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    7.94779,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    7.94779,        0
"Line.L84",   1,   0.882827,   0.2943,   0.1471,   0.883651,    100.1,   0.883722,    100.1,    2.65117,    199.6
"Line.L84",   2,   0.883739,        0,        0,   0.883739,      100,   0.883739,      100,    2.65117,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    5.29886,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    5.29886,        0
"Line.L86",   1,    9.87798,    3.293,    1.646,    3.45108,    34.94,    4.53697,    45.93,    13.6109,     53.6
"Line.L86",   2,    9.87886,        0,        0,    3.45097,    34.93,    4.53697,    45.93,    13.6109,    53.61
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,     4.8858,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,     4.8858,        0
"Line.L88",   1,    6.48539,    2.162,    1.081,    1.62639,    25.08,    3.51108,    54.14,    10.5332,    51.18
"Line.L88",   2,    6.48578,        0,        0,    1.62632,    25.08,    3.51109,    54.14,    10.5332,    51.19
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.25193,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.25193,        0
"Line.L90",   1,    4.81446,   0.1602,   0.8024,     1.5282,    31.74,     1.7775,    36.92,    5.33249,    8.622
"Line.L90",   2,    4.81462,        0,        0,    1.52806,    31.74,    1.77751,    36.92,    5.33249,    8.616
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    5.67141,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    5.67141,        0
"Line.L92",   1,     3.4511,     1.15,   0.5752,    1.82443,    52.87,    1.64538,    47.68,    4.93615,    99.88
"Line.L92",   2,    3.45177,        0,        0,    1.82438,    52.85,    1.64537,    47.67,    4.93615,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    4.88497,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    4.88497,        0
"Line.L94",   1,    1.82496,   0.6083,   0.3042,    1.82581,      100,     1.8259,    100.1,     5.4777,    199.8
"Line.L94",   2,    1.82591,        0,        0,    1.82591,      100,    1.82591,      100,     5.4777,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,     2.7386,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,     2.7386,        0
"Line.L96",   1,    5.07852,    1.693,   0.8464,    0.38768,    7.634,  0.0173738,   0.3421,  0.0521215,    7.741
"Line.L96",   2,    5.07941,        0,        0,   0.387999,    7.639,  0.0174062,   0.3427,  0.0521215,    7.746
"Line.L97",   1,    3.45363,    1.151,   0.5756,    1.84655,    53.47,    1.62857,    47.16,     4.8857,     99.7
"Line.L97",   2,    3.45551,        0,        0,    1.84694,    53.45,    1.62853,    47.13,     4.8857,     99.8
"Line.L98",   1,    1.62829,   0.5428,   0.2714,    1.63289,    100.3,    1.63248,    100.3,    4.89743,      199
"Line.L98",   2,    1.62939,        0,        0,    1.63273,    100.2,    1.63244,    100.2,    4.89743,    199.3
"Line.L99",   1,  0.0058813,  0.00196, 0.0009802, 0.000928297,    15.78, 0.000107333,    1.825,   0.000322,    14.57
"Line.L99",   2, 9.33357E-012,        0,        0, 6.99355E-012,    74.93, 2.71159E-012,    29.05,   0.000322,    47.97
"Line.L118",   1,    164.198,    54.73,    27.37,     1.2462,    0.759,    2.14216,    1.305,    6.42647,     1.88
"Line.L118",   2,    164.198,        0,        0,    1.24603,   0.7589,    2.14216,    1.305,    6.42647,     1.88
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    13.2581,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    13.2581,        0
"Line.L101",   1,    167.684,    55.89,    27.95,    5.11827,    3.052,    4.67979,    2.791,    14.0394,    4.726
"Line.L101",   2,    167.684,        0,        0,    5.11834,    3.052,    4.67983,    2.791,    14.0394,    4.727
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    10.6057,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    10.6057,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.30176,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.30176,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    10.9846,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    10.9846,        0
"Line.L105",   1,    170.761,    56.92,    28.46,    5.56759,     3.26,     5.5668,     3.26,    16.7004,    5.673
"Line.L105",   2,    170.761,        0,        0,    5.56742,     3.26,    5.56683,     3.26,    16.7004,    5.673
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.49136,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.49136,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    16.7007,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    16.7007,        0
"Line.L108",   1,  0.0073601, 0.002453, 0.001227, 0.00116205,    15.79, 0.00013347,    1.813, 0.00040041,    14.58
"Line.L108",   2, 3.52994E-012,        0,        0, 4.75907E-012,    134.8, 2.20707E-012,    62.52, 0.00040041,    33.85
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    11.8078,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    11.8078,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.44486,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.44486,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    9.36355,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    9.36355,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    7.00281,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    7.00281,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,     2.4446,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,     2.4446,        0
"Line.L114",   1,    17.8801,     5.96,     2.98,    2.83932,    15.88,   0.857304,    4.795,    2.57191,    19.38
"Line.L114",   2,    17.8807,        0,        0,    2.83954,    15.88,   0.857412,    4.795,    2.57191,    19.38
"Line.L116",   1,    127.964,    31.99,    21.33,    5.95412,    4.653,    3.94153,     3.08,    11.8246,    6.507
"Line.L116",   2,    127.965,        0,        0,    5.95455,    4.653,    3.94161,     3.08,    11.8246,    6.507
"Line.L117",   1,    128.143,    42.71,    21.36,    4.62972,    3.613,    2.68352,    2.094,    8.05057,    5.441
"Line.L117",   2,    128.144,        0,        0,    4.62953,    3.613,    2.68349,    2.094,    8.05057,    5.441
"Line.SW1",   1,    17939.2,     2990,     2990,    1048.64,    5.846,    137.797,   0.7681,     413.39,    4.954
"Line.SW1",   2,    17939.2,        0,        0,    1048.64,    5.846,    137.797,   0.7681,     413.39,    4.954
"Line.SW2",   1,    127.964,    31.99,    21.33,    5.95412,    4.653,    3.94153,     3.08,    11.8246,    6.507
"Line.SW2",   2,    127.964,        0,        0,    5.95412,    4.653,    3.94153,     3.08,    11.8246,    6.507
"Line.SW3",   1,    17.8801,     4.47,     2.98,    2.83932,    15.88,   0.857304,    4.795,    2.57191,    19.38
"Line.SW3",   2,    17.8801,        0,        0,    2.83932,    15.88,   0.857304,    4.795,    2.57191,    19.38
"Line.SW4",   1,    140.957,    35.24,    23.49,     5.0927,    3.613,    2.95188,    2.094,    8.85563,    5.441
"Line.SW4",   2,    140.957,        0,        0,     5.0927,    3.613,    2.95188,    2.094,    8.85563,    5.441
"Line.SW5",   1,    164.198,    41.05,    27.37,     1.2462,    0.759,    2.14216,    1.305,    6.42647,     1.88
"Line.SW5",   2,    164.198,        0,        0,     1.2462,    0.759,    2.14216,    1.305,    6.42647,     1.88
"Line.SW6",   1, 3.55703E-006, 8.893E-007, 5.928E-007, 8.40546E-007,    23.63, 5.76178E-007,     16.2, 1.72853E-006,    32.16
"Line.SW6",   2, 3.55703E-006,        0,        0, 8.40546E-007,    23.63, 5.76178E-007,     16.2, 1.72853E-006,    32.16
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.27027E-006, 4.281E-005, 3.139E-005, 2.11072E-007,    6.454, 3.71029E-008,    1.135, 1.11309E-007,    5.361
"Transformer.XFM1",   2, 4.86213E-014,        0,        0, 4.25974E-013,    876.1, 7.57912E-014,    155.9, 1.11309E-007,    24.91
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.47602,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.47602,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV805",   1,     175.65,    86.22,    63.23, 7.01434E-006, 3.993E-006, 2.41748E-006, 1.376E-006, 3.62622E-006, 4.235E-006
"Transformer.XFMPV805",   2,    4563.25,        0,        0, 3.06839E-011, 6.724E-013, 3.05054E-012, 6.685E-014, 3.62622E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
