Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L51",   1, 0.00204293, 0.000681, 0.0003405, 0.000641589,    31.41, 0.000238557,    11.68, 0.00071567,    21.41
"Line.L51",   2, 5.06784E-008,        0,        0, 2.63932E-008,    52.08, 2.74478E-008,    54.16, 0.00071567,    105.9
"Line.L52",   1,    74.4799,    18.62,    12.41,     4.1947,    5.632,    2.27326,    3.052,    6.81977,    8.096
"Line.L52",   2,    74.4805,        0,        0,     4.1949,    5.632,    2.27329,    3.052,    6.81977,    8.096
"Line.L53",   1,    73.0233,    18.26,    12.17,    2.89086,    3.959,   0.835339,    1.144,    2.50602,    4.263
"Line.L53",   2,    73.0237,        0,        0,    2.89099,    3.959,   0.835364,    1.144,    2.50602,    4.263
"Line.L54",   1,    1.49572,   0.4986,   0.2493,   0.787162,    52.63,   0.723277,    48.36,    2.16983,    99.77
"Line.L54",   2,    1.49649,        0,        0,    0.78741,    52.62,    0.72326,    48.33,    2.16983,    99.89
"Line.L55",   1,    71.5292,    23.84,    11.92,    2.27326,    3.178,    1.06856,    1.494,    3.20569,    3.551
"Line.L55",   2,    71.5303,        0,        0,    2.27321,    3.178,    1.06854,    1.494,    3.20569,     3.55
"Line.L56",   1,   0.806441,   0.2688,   0.1344,   0.807211,    100.1,   0.807312,    100.1,    2.42194,    199.6
"Line.L56",   2,   0.807256,        0,        0,   0.807256,      100,   0.807256,      100,    2.42194,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    4.75636,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    4.75636,        0
"Line.L58",   1,     69.945,    23.32,    11.66,    2.89035,    4.132,     2.6536,    3.794,    7.96081,    6.278
"Line.L58",   2,    69.9473,        0,        0,    2.88985,    4.131,    2.65356,    3.794,    7.96081,    6.277
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    2.41942,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    2.41942,        0
"Line.L60",   1, 0.00362035, 0.001207, 0.0006034, 0.000417396,    11.53, 0.00011318,    3.126, 0.000339539,    8.889
"Line.L60",   2, 3.23496E-006,        0,        0, 2.53945E-007,     7.85, 1.19367E-007,     3.69, 0.000339539,    4.684
"Line.L61",   1,    14.0957,    4.699,    2.349,    3.07445,    21.81,    2.38672,    16.93,    7.16015,    36.34
"Line.L61",   2,    14.1037,        0,        0,     3.0737,    21.79,    2.38667,    16.92,    7.16015,    36.31
"Line.L62",   1,    12.6366,    4.212,    2.106,    1.64815,    13.04,    1.27656,     10.1,    3.82968,    19.63
"Line.L62",   2,    12.6422,        0,        0,    1.64768,    13.03,    1.27642,     10.1,    3.82968,    19.61
"Line.L63",   1,    11.1962,    3.732,    1.866,    2.96313,    26.47,    2.72761,    24.36,    8.18282,    46.82
"Line.L63",   2,    11.2077,        0,        0,    2.96245,    26.43,     2.7273,    24.33,    8.18282,    46.74
"Line.L64",   1,    8.35078,    2.784,    1.392,     3.7459,    44.86,    2.89411,    34.66,    8.68234,    76.73
"Line.L64",   2,    8.36563,        0,        0,     3.7444,    44.76,    2.89427,     34.6,    8.68234,    76.54
"Line.L65",   1,    2.88456,   0.9615,   0.4808,    2.89547,    100.4,    2.89427,    100.3,     8.6828,    198.6
"Line.L65",   2,    2.89438,        0,        0,    2.89438,      100,    2.89438,      100,     8.6828,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,     13.286,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,     13.286,        0
"Line.L67",   1,    33.4737,    11.16,    5.579,    2.07932,    6.212,    3.77889,    11.29,    11.3367,    15.61
"Line.L67",   2,    33.4746,        0,        0,    2.07959,    6.212,    3.77887,    11.29,    11.3367,    15.61
"Line.L68",   1,    16.7828,    5.594,    2.797,    1.10058,    6.558,    1.94289,    11.58,    5.82868,    16.64
"Line.L68",   2,    16.7835,        0,        0,    1.10045,    6.557,    1.94289,    11.58,    5.82868,    16.64
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,     11.071,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,     11.071,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    6.64179,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    6.64179,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    4.42795,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    4.42795,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    13.8759,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    13.8759,        0
"Line.L73",   1,    28.8557,    9.619,    4.809,    5.48223,       19,    4.77902,    16.56,    14.3371,     30.6
"Line.L73",   2,    28.8563,        0,        0,    5.48237,       19,    4.77903,    16.56,    14.3371,     30.6
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    9.14914,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    9.14914,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    4.72465,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    4.72465,        0
"Line.L76",   1,    9.24776,    3.083,    1.541,   0.593691,     6.42,   0.218062,    2.358,   0.654186,     6.99
"Line.L76",   2,    9.24893,        0,        0,   0.593878,    6.421,   0.218095,    2.358,   0.654186,    6.993
"Line.L77",   1,    9.61735,    3.206,    1.603,    3.61033,    37.54,    4.87349,    50.67,    14.6205,    64.04
"Line.L77",   2,    9.61868,        0,        0,     3.6108,    37.54,    4.87355,    50.67,    14.6205,    64.06
"Line.L78",   1,    7.62781,    2.543,    1.271,    1.12202,    14.71,    1.69233,    22.19,    5.07699,    36.39
"Line.L78",   2,    7.62811,        0,        0,      1.122,    14.71,    1.69233,    22.19,    5.07699,    36.39
"Line.L79",   1,    1.39405,   0.4647,   0.2323,    1.39477,    100.1,    1.39466,      100,    4.18398,    199.8
"Line.L79",   2,    1.39464,        0,        0,    1.39464,      100,    1.39464,      100,    4.18398,      200
"Line.L80",   1,    6.23681,    2.079,    1.039,    1.57355,    25.23,    1.66187,    26.65,    4.98562,    51.26
"Line.L80",   2,    6.23824,        0,        0,    1.57376,    25.23,     1.6619,    26.64,    4.98562,    51.25
"Line.L81",   1,    4.61762,    1.539,   0.7696,    2.56395,    55.53,    2.89513,     62.7,    8.68539,    104.2
"Line.L81",   2,    4.61816,        0,        0,    2.56397,    55.52,    2.89513,    62.69,    8.68539,    104.2
"Line.L82",   1,    2.25974,   0.7532,   0.3766,     1.1912,    52.71,    1.36826,    60.55,    4.10479,    99.86
"Line.L82",   2,    2.26045,        0,        0,    1.19107,    52.69,    1.36824,    60.53,    4.10479,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    7.08483,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    7.08483,        0
"Line.L84",   1,   0.786972,   0.2623,   0.1312,   0.787692,    100.1,   0.787775,    100.1,    2.36332,    199.6
"Line.L84",   2,   0.787788,        0,        0,   0.787788,      100,   0.787788,      100,    2.36332,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    4.72352,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    4.72352,        0
"Line.L86",   1,    8.82032,     2.94,     1.47,    3.08623,    34.99,    4.08233,    46.28,     12.247,    52.41
"Line.L86",   2,    8.82112,        0,        0,    3.08609,    34.99,    4.08235,    46.28,     12.247,    52.42
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    4.42814,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    4.42814,        0
"Line.L88",   1,    5.78308,    1.928,   0.9638,    1.46678,    25.36,    3.16019,    54.65,    9.48056,     50.2
"Line.L88",   2,    5.78343,        0,        0,    1.46669,    25.36,     3.1602,    54.64,    9.48056,    50.21
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    4.69241,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    4.69241,        0
"Line.L90",   1,    4.29195,   0.1428,   0.7153,    1.43056,    33.33,    1.60791,    37.46,    4.82373,    7.663
"Line.L90",   2,    4.29209,        0,        0,    1.43043,    33.33,    1.60792,    37.46,    4.82373,    7.657
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    5.09434,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    5.09434,        0
"Line.L92",   1,    3.09314,    1.031,   0.5155,    1.61965,    52.36,    1.48518,    48.02,    4.45555,    99.88
"Line.L92",   2,    3.09376,        0,        0,    1.61958,    52.35,    1.48517,    48.01,    4.45555,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    4.42737,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    4.42737,        0
"Line.L94",   1,    1.61891,   0.5396,   0.2698,     1.6197,      100,    1.61976,    100.1,    4.85929,    199.7
"Line.L94",   2,    1.61978,        0,        0,    1.61978,      100,    1.61978,      100,    4.85929,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.42942,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.42942,        0
"Line.L96",   1,    4.56419,    1.521,   0.7607,   0.290188,    6.358,  0.0126504,   0.2772,  0.0379513,    6.329
"Line.L96",   2,      4.565,        0,        0,   0.290462,    6.363,  0.0126856,   0.2779,  0.0379513,    6.334
"Line.L97",   1,    3.09092,     1.03,   0.5152,    1.63656,    52.95,    1.46891,    47.52,    4.40672,    99.69
"Line.L97",   2,    3.09261,        0,        0,     1.6369,    52.93,    1.46887,     47.5,    4.40672,    99.79
"Line.L98",   1,    1.47206,   0.4907,   0.2453,    1.47611,    100.3,    1.47581,    100.3,    4.42742,      199
"Line.L98",   2,    1.47304,        0,        0,    1.47599,    100.2,    1.47577,    100.2,    4.42742,    199.3
"Line.L99",   1, 0.00533247, 0.001777, 0.0008887, 0.000797498,    14.96, 0.000103954,    1.949, 0.000311862,    13.48
"Line.L99",   2, 1.01308E-011,        0,        0, 2.89698E-012,     28.6, 4.73559E-012,    46.74, 0.000311862,     30.5
"Line.L118",   1,    12.2193,    4.073,    2.037,    1.27181,    10.41,    1.94006,    15.88,    5.82019,    24.02
"Line.L118",   2,    12.2201,        0,        0,    1.27164,    10.41,    1.94006,    15.88,    5.82019,    24.01
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,     11.813,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,     11.813,        0
"Line.L101",   1,    8.29427,    2.765,    1.382,    4.59528,     55.4,    4.28002,     51.6,    12.8401,    99.86
"Line.L101",   2,    8.29502,        0,        0,    4.59533,     55.4,    4.28005,     51.6,    12.8401,    99.88
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    9.44963,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    9.44963,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    4.72385,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    4.72385,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    9.72786,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    9.72786,        0
"Line.L105",   1,    5.05496,    1.685,   0.8425,    5.05908,    100.1,    5.05833,    100.1,     15.175,    199.6
"Line.L105",   2,    5.05581,        0,        0,    5.05892,    100.1,    5.05835,    100.1,     15.175,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    4.86308,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    4.86308,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    15.1753,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    15.1753,        0
"Line.L108",   1, 0.00666514, 0.002222, 0.001111, 0.000997373,    14.96, 0.000129041,    1.936, 0.000387124,     13.5
"Line.L108",   2, 4.87505E-012,        0,        0, 1.75251E-012,    35.95, 3.34857E-012,    68.69, 0.000387124,    43.83
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    10.7495,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    10.7495,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.21141,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.21141,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    8.53867,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    8.53867,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    6.38922,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    6.38922,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.21118,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.21118,        0
"Line.L114",   1,    20.0229,    6.674,    3.337,    3.08859,    15.43,    1.03058,    5.147,    3.09174,    19.61
"Line.L114",   2,    20.0237,        0,        0,     3.0888,    15.43,     1.0307,    5.147,    3.09174,    19.61
"Line.L116",   1,    75.9367,    18.98,    12.66,    5.57715,    7.344,    3.72928,    4.911,    11.1878,    11.78
"Line.L116",   2,    75.9379,        0,        0,    5.57754,    7.345,    3.72936,    4.911,    11.1878,    11.78
"Line.L117",   1,    54.6759,    18.23,    9.113,    4.45682,    8.151,    2.50009,    4.573,    7.50026,    11.78
"Line.L117",   2,    54.6769,        0,        0,    4.45662,    8.151,    2.50005,    4.572,    7.50026,    11.78
"Line.SW1",   1,    14169.3,     2362,     2362,    900.095,    6.352,    114.901,   0.8109,    344.702,    5.337
"Line.SW1",   2,    14169.3,        0,        0,    900.095,    6.352,    114.901,   0.8109,    344.702,    5.337
"Line.SW2",   1,    265.621,    66.41,    44.27,    5.57715,      2.1,    3.72929,    1.404,    11.1879,    3.018
"Line.SW2",   2,    265.621,        0,        0,    5.57715,      2.1,    3.72929,    1.404,    11.1879,    3.018
"Line.SW3",   1,    20.0229,    5.006,    3.337,    3.08859,    15.43,    1.03058,    5.147,    3.09174,    19.61
"Line.SW3",   2,    20.0229,        0,        0,    3.08859,    15.43,    1.03058,    5.147,    3.09174,    19.61
"Line.SW4",   1,    55.1449,    13.79,    9.191,    4.60388,    8.349,    2.63725,    4.782,    7.91174,    12.21
"Line.SW4",   2,    55.1449,        0,        0,    4.60388,    8.349,    2.63725,    4.782,    7.91174,    12.21
"Line.SW5",   1,    12.2193,    3.055,    2.037,    1.27181,    10.41,    1.94006,    15.88,    5.82019,    24.02
"Line.SW5",   2,    12.2193,        0,        0,    1.27181,    10.41,    1.94006,    15.88,    5.82019,    24.02
"Line.SW6",   1, 3.5667E-006, 8.917E-007, 5.944E-007, 8.42449E-007,    23.62, 5.66244E-007,    15.88, 1.69873E-006,     31.8
"Line.SW6",   2, 3.5667E-006,        0,        0, 8.42449E-007,    23.62, 5.66244E-007,    15.88, 1.69873E-006,     31.8
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.23954E-006, 4.241E-005, 3.11E-005, 1.78971E-007,    5.525, 3.15879E-008,   0.9751, 9.47638E-008,    4.648
"Transformer.XFM1",   2, 5.16474E-013,        0,        0, 2.40432E-013,    46.55, 5.35925E-013,    103.8, 9.47638E-008,    105.1
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,     4.9515,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,     4.9515,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV800",   1,    324.131,    159.1,    116.7, 7.31593E-006, 2.257E-006, 2.60984E-006, 8.052E-007, 3.91476E-006, 2.408E-006
"Transformer.XFMPV800",   2,    8420.65,        0,        0, 2.87607E-012, 3.416E-014, 2.44889E-012, 2.908E-014, 3.91476E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
