Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L8",   1,          0,        0,        0,          0,        0,          0,        0,    2.80224,        0
"Line.L8",   2,          0,        0,        0,          0,        0,          0,        0,    2.80224,        0
"Line.L9",   1,          0,        0,        0,          0,        0,          0,        0,     14.053,        0
"Line.L9",   2,          0,        0,        0,          0,        0,          0,        0,     14.053,        0
"Line.L10",   1,    17950.5,     2992,     2992,    1046.15,    5.828,    141.818,     0.79,    425.453,    4.985
"Line.L10",   2,    17950.5,        0,        0,    1046.15,    5.828,    141.818,     0.79,    425.453,    4.985
"Line.L11",   1,          0,        0,        0,          0,        0,          0,        0,    8.05133,        0
"Line.L11",   2,          0,        0,        0,          0,        0,          0,        0,    8.05133,        0
"Line.L12",   1,          0,        0,        0,          0,        0,          0,        0,    11.5847,        0
"Line.L12",   2,          0,        0,        0,          0,        0,          0,        0,    11.5847,        0
"Line.L13",   1,    17877.7,     5959,     2980,    1043.11,    5.835,    144.194,   0.8066,    432.582,    5.029
"Line.L13",   2,    17877.7,        0,        0,    1043.11,    5.835,    144.194,   0.8066,    432.582,    5.029
"Line.L14",   1,          0,        0,        0,          0,        0,          0,        0,    5.28752,        0
"Line.L14",   2,          0,        0,        0,          0,        0,          0,        0,    5.28752,        0
"Line.L15",   1,          0,        0,        0,          0,        0,          0,        0,    2.76481,        0
"Line.L15",   2,          0,        0,        0,          0,        0,          0,        0,    2.76481,        0
"Line.L16",   1,          0,        0,        0,          0,        0,          0,        0,    4.75623,        0
"Line.L16",   2,          0,        0,        0,          0,        0,          0,        0,    4.75623,        0
"Line.L17",   1,          0,        0,        0,          0,        0,          0,        0,    2.37797,        0
"Line.L17",   2,          0,        0,        0,          0,        0,          0,        0,    2.37797,        0
"Line.L18",   1,          0,        0,        0,          0,        0,          0,        0,     5.1054,        0
"Line.L18",   2,          0,        0,        0,          0,        0,          0,        0,     5.1054,        0
"Line.L19",   1,    17912.5,     5971,     2985,    1041.51,    5.814,    146.205,   0.8162,    438.615,    4.903
"Line.L19",   2,    17912.5,        0,        0,    1041.51,    5.814,    146.205,   0.8162,    438.615,    4.903
"Line.L20",   1,          0,        0,        0,          0,        0,          0,        0,    2.55254,        0
"Line.L20",   2,          0,        0,        0,          0,        0,          0,        0,    2.55254,        0
"Line.L21",   1,          0,        0,        0,          0,        0,          0,        0,    2.18284,        0
"Line.L21",   2,          0,        0,        0,          0,        0,          0,        0,    2.18284,        0
"Line.L22",   1,    17911.9,     5971,     2985,    1042.01,    5.817,    145.806,    0.814,    437.418,      4.9
"Line.L22",   2,    17911.9,        0,        0,    1042.01,    5.817,    145.806,    0.814,    437.418,      4.9
"Line.L23",   1,          0,        0,        0,          0,        0,          0,        0,    1.60641,        0
"Line.L23",   2,          0,        0,        0,          0,        0,          0,        0,    1.60641,        0
"Line.L24",   1,    17911.5,     5970,     2985,     1042.2,    5.819,      145.6,   0.8129,    436.801,    4.905
"Line.L24",   2,    17911.5,        0,        0,     1042.2,    5.819,      145.6,   0.8129,    436.801,    4.905
"Line.L25",   1,          0,        0,        0,          0,        0,          0,        0,    1.22453,        0
"Line.L25",   2,          0,        0,        0,          0,        0,          0,        0,    1.22453,        0
"Line.L26",   1,    17910.8,     5970,     2985,    1041.98,    5.818,    145.829,   0.8142,    437.488,    4.908
"Line.L26",   2,    17910.8,        0,        0,    1041.98,    5.818,    145.829,   0.8142,    437.488,    4.908
"Line.L27",   1,          0,        0,        0,          0,        0,          0,        0,    1.05962,        0
"Line.L27",   2,          0,        0,        0,          0,        0,          0,        0,    1.05962,        0
"Line.L28",   1,          0,        0,        0,          0,        0,          0,        0,    1.14033,        0
"Line.L28",   2,          0,        0,        0,          0,        0,          0,        0,    1.14033,        0
"Line.L29",   1,          0,        0,        0,          0,        0,          0,        0,    1.05992,        0
"Line.L29",   2,          0,        0,        0,          0,        0,          0,        0,    1.05992,        0
"Line.L30",   1,    17910.7,     5970,     2985,     1041.8,    5.817,    146.022,   0.8153,    438.067,    4.907
"Line.L30",   2,    17910.7,        0,        0,     1041.8,    5.817,    146.022,   0.8153,    438.067,    4.907
"Line.L31",   1,    24.8023,    8.267,    4.134,    3.85047,    15.52,    0.38024,    1.533,    1.14072,    13.92
"Line.L31",   2,    24.8023,        0,        0,    3.85048,    15.52,    0.38024,    1.533,    1.14072,    13.92
"Line.L32",   1,    24.8022,    8.267,    4.134,    3.85046,    15.52,   0.380211,    1.533,    1.14063,    13.92
"Line.L32",   2,    24.8022,        0,        0,    3.85046,    15.52,   0.380211,    1.533,    1.14063,    13.92
"Line.L33",   1,          0,        0,        0,          0,        0,          0,        0,   0.570132,        0
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,   0.570132,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,      7.134,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,      7.134,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,    2.55907,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,    2.55907,        0
"Line.L36",   1,    405.893,    135.3,    67.65,    1.13891,   0.2806,  0.0352563, 0.008686,   0.105769,   0.2735
"Line.L36",   2,    405.893,        0,        0,      1.139,   0.2806,  0.0352205, 0.008677,   0.105769,   0.2735
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    2.55603,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    2.55603,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,    2.82524,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,    2.82524,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    1.41254,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    1.41254,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,    1.37209,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,    1.37209,        0
"Line.L41",   1,    406.186,    135.4,     67.7,    1.50497,   0.3705,    0.46815,   0.1153,    1.40445,    0.418
"Line.L41",   2,    406.187,        0,        0,    1.50508,   0.3705,   0.468139,   0.1153,    1.40445,    0.418
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    2.82639,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    2.82639,        0
"Line.L43",   1,    407.162,    135.7,    67.86,   0.672193,   0.1651,   0.414901,   0.1019,     1.2447,   0.2367
"Line.L43",   2,    407.162,        0,        0,   0.672298,   0.1651,   0.414928,   0.1019,     1.2447,   0.2367
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    2.56618,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    2.56618,        0
"Line.L45",   1,      407.8,    135.9,    67.97,   0.946487,   0.2321,   0.703025,   0.1724,    2.10907,  0.09798
"Line.L45",   2,      407.8,        0,        0,   0.946458,   0.2321,   0.703009,   0.1724,    2.10907,  0.09796
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,      1.283,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,      1.283,        0
"Line.L47",   1,     5.2143,    1.738,   0.8691,   0.328144,    6.293,   0.121444,    2.329,   0.364332,    5.297
"Line.L47",   2,    5.21461,        0,        0,   0.328315,    6.296,    0.12139,    2.328,   0.364332,      5.3
"Line.L48",   1,    412.408,    137.5,    68.73,   0.470762,   0.1141,   0.624928,   0.1515,    1.87479,   0.1186
"Line.L48",   2,    412.408,        0,        0,   0.471043,   0.1142,   0.624948,   0.1515,    1.87479,   0.1187
"Line.L49",   1,    1.33922,   0.4464,   0.2232,   0.735853,    54.95,   0.850618,    63.52,    2.55186,      104
"Line.L49",   2,    1.33964,        0,        0,   0.735686,    54.92,   0.850521,    63.49,    2.55186,      104
"Line.L50",   1,   0.427938,   0.1426,  0.07132,   0.429551,    100.4,   0.429085,    100.3,    1.28725,    198.5
"Line.L50",   2,   0.428273,        0,        0,    0.42935,    100.3,   0.429039,    100.2,    1.28725,      199
"Line.L51",   1, 0.00183207, 0.0006107, 0.0003053, 0.000576106,    31.45, 0.000208609,    11.39, 0.000625828,    22.02
"Line.L51",   2, 4.54201E-008,        0,        0, 2.34912E-008,    51.72, 2.46197E-008,     54.2, 0.000625828,    105.5
"Line.L52",   1,    86.0881,    21.52,    14.35,    4.56955,    5.308,    2.47822,    2.879,    7.43465,    7.028
"Line.L52",   2,    86.0887,        0,        0,    4.56977,    5.308,    2.47826,    2.879,    7.43465,    7.028
"Line.L53",   1,    84.6364,    21.16,    14.11,    3.42445,    4.046,    1.13418,     1.34,    3.40254,    3.822
"Line.L53",   2,    84.6367,        0,        0,    3.42458,    4.046,    1.13421,     1.34,    3.40254,    3.822
"Line.L54",   1,    1.50483,   0.5016,   0.2508,   0.799191,    53.11,   0.723327,    48.07,    2.16998,    99.77
"Line.L54",   2,     1.5056,        0,        0,   0.799454,     53.1,   0.723309,    48.04,    2.16998,    99.89
"Line.L55",   1,    83.1334,    27.71,    13.86,    2.69419,    3.241,    1.49397,    1.797,    4.48192,    3.106
"Line.L55",   2,    83.1345,        0,        0,    2.69427,    3.241,    1.49395,    1.797,    4.48192,    3.106
"Line.L56",   1,   0.817384,   0.2725,   0.1362,   0.818147,    100.1,   0.818264,    100.1,    2.45479,    199.6
"Line.L56",   2,   0.818204,        0,        0,   0.818204,      100,   0.818204,      100,    2.45479,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,     4.8184,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,     4.8184,        0
"Line.L58",   1,    81.5285,    27.18,    13.59,    2.82359,    3.463,     3.0966,    3.798,     9.2898,    5.134
"Line.L58",   2,    81.5308,        0,        0,     2.8233,    3.463,    3.09656,    3.798,     9.2898,    5.133
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    2.45199,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    2.45199,        0
"Line.L60",   1, 0.00363959, 0.001213, 0.0006066, 0.000426016,    11.71, 0.000119017,     3.27, 0.000357051,    8.877
"Line.L60",   2, 3.25215E-006,        0,        0, 2.84636E-007,    8.752, 1.24888E-007,     3.84, 0.000357051,    5.465
"Line.L61",   1,    14.1834,    4.728,    2.364,    3.11215,    21.94,    2.40921,    16.99,    7.22764,    36.44
"Line.L61",   2,    14.1915,        0,        0,    3.11129,    21.92,    2.40916,    16.98,    7.22764,    36.41
"Line.L62",   1,    12.7122,    4.237,    2.119,    1.69003,    13.29,    1.28643,    10.12,    3.85928,    20.42
"Line.L62",   2,    12.7178,        0,        0,    1.68951,    13.28,    1.28626,    10.11,    3.85928,     20.4
"Line.L63",   1,    11.2785,    3.759,     1.88,     3.0326,    26.89,    2.73063,    24.21,    8.19189,     47.4
"Line.L63",   2,    11.2901,        0,        0,    3.03184,    26.85,    2.73027,    24.18,    8.19189,    47.31
"Line.L64",   1,    8.39913,      2.8,      1.4,    3.74946,    44.64,    2.92197,    34.79,    8.76591,    76.92
"Line.L64",   2,    8.41416,        0,        0,    3.74772,    44.54,    2.92216,    34.73,    8.76591,    76.73
"Line.L65",   1,    2.91224,   0.9707,   0.4854,    2.92356,    100.4,    2.92216,    100.3,    8.76647,    198.6
"Line.L65",   2,     2.9223,        0,        0,     2.9223,      100,     2.9223,      100,    8.76647,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,     14.573,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,     14.573,        0
"Line.L67",   1,    37.1574,    12.39,    6.193,    2.71537,    7.308,    4.25964,    11.46,    12.7789,    16.78
"Line.L67",   2,    37.1583,        0,        0,    2.71567,    7.308,    4.25962,    11.46,    12.7789,    16.78
"Line.L68",   1,    18.5853,    6.195,    3.098,    1.02977,    5.541,    2.10794,    11.34,    6.32383,    15.11
"Line.L68",   2,    18.5861,        0,        0,    1.02966,     5.54,    2.10795,    11.34,    6.32383,    15.11
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    12.1435,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    12.1435,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    7.28522,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    7.28522,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,     4.8569,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,     4.8569,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    15.4404,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    15.4404,        0
"Line.L73",   1,    32.0216,    10.67,    5.337,    6.20977,    19.39,    5.29484,    16.54,    15.8845,    31.65
"Line.L73",   2,    32.0223,        0,        0,    6.20995,    19.39,    5.29485,    16.53,    15.8845,    31.65
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    10.1576,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    10.1576,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    5.28048,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    5.28048,        0
"Line.L76",   1,    10.2652,    3.422,    1.711,   0.791213,    7.708,   0.302632,    2.948,   0.907897,    8.668
"Line.L76",   2,    10.2665,        0,        0,   0.791436,    7.709,   0.302673,    2.948,   0.907897,    8.672
"Line.L77",   1,    10.7194,    3.573,    1.787,    4.03567,    37.65,    5.40685,    50.44,    16.2206,    65.22
"Line.L77",   2,    10.7208,        0,        0,    4.03626,    37.65,     5.4069,    50.43,    16.2206,    65.24
"Line.L78",   1,    8.44889,    2.816,    1.408,    1.17782,    13.94,    1.90636,    22.56,    5.71908,    35.64
"Line.L78",   2,    8.44922,        0,        0,    1.17781,    13.94,    1.90636,    22.56,    5.71908,    35.64
"Line.L79",   1,     1.5105,   0.5035,   0.2518,    1.51127,    100.1,    1.51115,      100,    4.53345,    199.8
"Line.L79",   2,    1.51112,        0,        0,    1.51112,      100,    1.51112,      100,    4.53345,      200
"Line.L80",   1,     6.9429,    2.314,    1.157,    1.77659,    25.59,    1.87981,    27.08,    5.63944,     51.8
"Line.L80",   2,    6.94447,        0,        0,    1.77681,    25.59,    1.87984,    27.07,    5.63944,    51.79
"Line.L81",   1,    5.12765,    1.709,   0.8546,    2.83912,    55.37,    3.26531,    63.68,    9.79592,    105.4
"Line.L81",   2,    5.12824,        0,        0,    2.83914,    55.36,    3.26531,    63.67,    9.79592,    105.4
"Line.L82",   1,    2.49362,   0.8312,   0.4156,    1.28822,    51.66,    1.52035,    60.97,    4.56105,    99.86
"Line.L82",   2,    2.49439,        0,        0,    1.28808,    51.64,    1.52033,    60.95,    4.56105,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,     7.9183,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,     7.9183,        0
"Line.L84",   1,   0.879553,   0.2932,   0.1466,   0.880372,    100.1,   0.880444,    100.1,    2.64133,    199.6
"Line.L84",   2,   0.880461,        0,        0,   0.880461,      100,   0.880461,      100,    2.64133,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,     5.2792,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,     5.2792,        0
"Line.L86",   1,    9.82569,    3.275,    1.638,    3.42764,    34.88,    4.51729,    45.97,    13.5519,    53.58
"Line.L86",   2,    9.82656,        0,        0,    3.42753,    34.88,     4.5173,    45.97,    13.5519,    53.59
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    4.85716,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    4.85716,        0
"Line.L88",   1,    6.45242,    2.151,    1.075,    1.61435,    25.02,    3.49644,    54.19,    10.4893,    51.13
"Line.L88",   2,     6.4528,        0,        0,    1.61428,    25.02,    3.49646,    54.19,    10.4893,    51.14
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.22523,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.22523,        0
"Line.L90",   1,     4.7901,   0.1594,   0.7984,    1.52129,    31.76,    1.77191,    36.99,    5.31572,    8.715
"Line.L90",   2,    4.79026,        0,        0,    1.52114,    31.75,    1.77192,    36.99,    5.31572,    8.708
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    5.65168,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    5.65168,        0
"Line.L92",   1,    3.43178,    1.144,    0.572,    1.81305,    52.83,    1.63747,    47.71,    4.91242,    99.88
"Line.L92",   2,    3.43245,        0,        0,      1.813,    52.82,    1.63746,    47.71,    4.91242,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    4.85633,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    4.85633,        0
"Line.L94",   1,    1.81513,    0.605,   0.3025,    1.81598,      100,    1.81606,    100.1,    5.44819,    199.8
"Line.L94",   2,    1.81608,        0,        0,    1.81608,      100,    1.81608,      100,    5.44819,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.72384,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.72384,        0
"Line.L96",   1,    5.05184,    1.684,    0.842,   0.382858,    7.579,  0.0149316,   0.2956,  0.0447949,    7.669
"Line.L96",   2,    5.05272,        0,        0,   0.383176,    7.584,  0.0149612,   0.2961,  0.0447949,    7.673
"Line.L97",   1,    3.43712,    1.146,   0.5729,    1.83753,    53.46,    1.62025,    47.14,    4.86075,     99.7
"Line.L97",   2,    3.43899,        0,        0,    1.83792,    53.44,    1.62021,    47.11,    4.86075,     99.8
"Line.L98",   1,    1.62263,   0.5409,   0.2704,     1.6272,    100.3,    1.62679,    100.3,    4.88037,      199
"Line.L98",   2,    1.62372,        0,        0,    1.62705,    100.2,    1.62675,    100.2,    4.88037,    199.3
"Line.L99",   1, 0.00585399, 0.001951, 0.0009757, 0.00092667,    15.83, 0.000106112,    1.813, 0.000318337,    14.62
"Line.L99",   2, 7.30021E-012,        0,        0, 3.88423E-012,    53.21, 4.06738E-012,    55.72, 0.000318337,    84.62
"Line.L118",   1,    13.5343,    4.511,    2.256,    1.23578,    9.131,    2.11528,    15.63,    6.34585,    22.25
"Line.L118",   2,    13.5351,        0,        0,     1.2356,    9.129,    2.11529,    15.63,    6.34585,    22.24
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    13.2026,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    13.2026,        0
"Line.L101",   1,    9.15223,    3.051,    1.525,    5.07118,    55.41,    4.65404,    50.85,    13.9621,    99.86
"Line.L101",   2,    9.15304,        0,        0,    5.07125,    55.41,    4.65407,    50.85,    13.9621,    99.88
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    10.5613,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    10.5613,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.27958,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.27958,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    10.9067,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    10.9067,        0
"Line.L105",   1,    5.52141,     1.84,   0.9202,    5.52581,    100.1,    5.52501,    100.1,     16.575,    199.6
"Line.L105",   2,    5.52232,        0,        0,    5.52564,    100.1,    5.52504,      100,     16.575,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,     5.4524,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,     5.4524,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    16.5753,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    16.5753,        0
"Line.L108",   1,   0.007317, 0.002439,  0.00122, 0.00115886,    15.84, 0.000131626,    1.799, 0.000394877,    14.64
"Line.L108",   2, 3.55675E-012,        0,        0, 2.50655E-012,    70.47, 1.84408E-012,    51.85, 0.000394877,    108.7
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    11.7208,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    11.7208,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.42567,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.42567,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    9.29576,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    9.29576,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    6.95238,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    6.95238,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.42542,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.42542,        0
"Line.L114",   1,    403.952,    134.7,    67.33,    2.86971,   0.7104,   0.862958,   0.2136,    2.58887,   0.7541
"Line.L114",   2,    403.952,        0,        0,    2.86993,   0.7105,   0.863064,   0.2137,    2.58887,   0.7542
"Line.L116",   1,    87.5401,    21.89,    14.59,    5.85522,    6.689,    3.90444,     4.46,    11.7133,    10.24
"Line.L116",   2,    87.5413,        0,        0,    5.85565,    6.689,    3.90453,     4.46,    11.7133,    10.24
"Line.L117",   1,    60.5871,     20.2,     10.1,    4.54806,    7.507,    2.64328,    4.363,    7.92984,    10.41
"Line.L117",   2,    60.5883,        0,        0,    4.54787,    7.506,    2.64324,    4.363,    7.92984,     10.4
"Line.SW1",   1,    17962.2,     2994,     2994,     1050.7,     5.85,    137.399,   0.7649,    412.198,    4.977
"Line.SW1",   2,    17962.2,        0,        0,     1050.7,     5.85,    137.399,   0.7649,    412.198,    4.977
"Line.SW2",   1,    87.5401,    21.89,    14.59,    5.85522,    6.689,    3.90444,     4.46,    11.7133,    10.24
"Line.SW2",   2,    87.5401,        0,        0,    5.85522,    6.689,    3.90444,     4.46,    11.7133,    10.24
"Line.SW3",   1,    403.952,      101,    67.33,    2.86971,   0.7104,   0.862958,   0.2136,    2.58887,   0.7541
"Line.SW3",   2,    403.952,        0,        0,    2.86971,   0.7104,   0.862958,   0.2136,    2.58887,   0.7541
"Line.SW4",   1,    66.6458,    16.66,    11.11,    5.00287,    7.507,    2.90761,    4.363,    8.72282,    10.41
"Line.SW4",   2,    66.6458,        0,        0,    5.00287,    7.507,    2.90761,    4.363,    8.72282,    10.41
"Line.SW5",   1,    13.5343,    3.384,    2.256,    1.23578,    9.131,    2.11528,    15.63,    6.34585,    22.25
"Line.SW5",   2,    13.5343,        0,        0,    1.23578,    9.131,    2.11528,    15.63,    6.34585,    22.25
"Line.SW6",   1, 3.36608E-006, 8.415E-007, 5.61E-007, 5.5087E-007,    16.37, 2.38419E-007,    7.083, 7.15256E-007,    19.46
"Line.SW6",   2, 3.36608E-006,        0,        0, 5.5087E-007,    16.37, 2.38419E-007,    7.083, 7.15256E-007,    19.46
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.25762E-006, 4.264E-005, 3.127E-005, 2.10101E-007,     6.45, 3.74675E-008,     1.15, 1.12402E-007,    5.426
"Transformer.XFM1",   2, 4.15622E-013,        0,        0, 5.02332E-013,    120.9, 3.78956E-013,    91.18, 1.12402E-007,    154.9
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.45809,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.45809,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV802",   1,    415.508,      204,    149.6, 5.10903E-006, 1.23E-006, 1.86407E-006, 4.486E-007, 2.79611E-006, 1.458E-006
"Transformer.XFMPV802",   2,    10794.6,        0,        0, 4.4148E-012, 4.09E-014, 2.9118E-012, 2.697E-014, 2.79611E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
