Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L36",   2,    14647.8,        0,        0,    798.601,    5.452,    65.3991,   0.4465,    196.197,    5.061
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    2.91661,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    2.91661,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,    2.80281,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,    2.80281,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    1.40132,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    1.40132,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,    1.17186,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,    1.17186,        0
"Line.L41",   1,    14647.5,     4882,     2441,    798.969,    5.455,    65.1658,   0.4449,    195.497,    5.063
"Line.L41",   2,    14647.5,        0,        0,    798.969,    5.455,    65.1658,   0.4449,    195.497,    5.063
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    2.01255,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    2.01255,        0
"Line.L43",   1,    14646.7,     4882,     2441,    798.369,    5.451,    65.7018,   0.4486,    197.105,    5.058
"Line.L43",   2,    14646.7,        0,        0,    798.369,    5.451,    65.7018,   0.4486,    197.105,    5.058
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    1.71134,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    1.71134,        0
"Line.L45",   1,    14646.2,     4882,     2441,    798.295,    5.451,    65.5039,   0.4472,    196.512,    5.061
"Line.L45",   2,    14646.2,        0,        0,    798.295,    5.451,    65.5039,   0.4472,    196.512,    5.061
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,   0.855612,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,   0.855612,        0
"Line.L47",   1,    2.39608,   0.7987,   0.3993,   0.218035,      9.1,   0.120261,    5.019,   0.360782,    6.839
"Line.L47",   2,    2.39622,        0,        0,   0.218005,    9.098,    0.12028,     5.02,   0.360782,     6.84
"Line.L48",   1,    14643.1,     4881,     2441,     798.13,    5.451,    65.5868,   0.4479,     196.76,     5.06
"Line.L48",   2,    14643.1,        0,        0,     798.13,    5.451,    65.5867,   0.4479,     196.76,     5.06
"Line.L49",   1,    14642.1,     4881,     2440,    797.828,    5.449,    65.8845,     0.45,    197.653,    5.056
"Line.L49",   2,    14642.1,        0,        0,    797.828,    5.449,    65.8844,     0.45,    197.653,    5.056
"Line.L50",   1,      14642,     4881,     2440,    797.952,     5.45,    65.8108,   0.4495,    197.433,    5.057
"Line.L50",   2,      14642,        0,        0,    797.952,     5.45,    65.8108,   0.4495,    197.433,    5.057
"Line.L51",   1, 8.50351E-007, 2.835E-007, 1.417E-007, 2.53174E-007,    29.77, 1.07376E-007,    12.63, 3.22128E-007,    19.65
"Line.L51",   2, 2.14285E-011,        0,        0, 1.1434E-011,    53.36, 1.17714E-011,    54.93, 3.22128E-007,      108
"Line.L52",   1,    95.8624,    23.97,    15.98,    8.75701,    9.135,    3.00875,    3.139,    9.02625,    12.04
"Line.L52",   2,    95.8631,        0,        0,    8.75721,    9.135,    3.00877,    3.139,    9.02625,    12.04
"Line.L53",   1,    94.1546,    23.54,    15.69,    7.05625,    7.494,    1.38632,    1.472,    4.15895,    8.637
"Line.L53",   2,     94.155,        0,        0,    7.05637,    7.494,    1.38632,    1.472,    4.15895,    8.637
"Line.L54",   1,    1.67906,   0.5597,   0.2798,   0.876113,    52.18,   0.812805,    48.41,    2.43841,    99.78
"Line.L54",   2,    1.67995,        0,        0,   0.876325,    52.16,   0.812783,    48.38,    2.43841,    99.89
"Line.L55",   1,    92.4762,    30.83,    15.41,    6.63016,     7.17,   0.923759,   0.9989,    2.77128,    8.043
"Line.L55",   2,    92.4774,        0,        0,    6.62996,    7.169,   0.923764,   0.9989,    2.77128,    8.043
"Line.L56",   1,   0.888354,   0.2961,   0.1481,   0.889309,    100.1,   0.889342,    100.1,    2.66802,    199.6
"Line.L56",   2,   0.889288,        0,        0,   0.889288,      100,   0.889288,      100,    2.66802,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    5.22413,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    5.22413,        0
"Line.L58",   1,     90.736,    30.25,    15.12,    7.59077,    8.366,    2.43528,    2.684,    7.30585,    10.11
"Line.L58",   2,    90.7385,        0,        0,    7.59027,    8.365,    2.43524,    2.684,    7.30585,    10.11
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,      2.665,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,      2.665,        0
"Line.L60",   1, 0.00401946,  0.00134, 0.0006699, 0.000516171,    12.84, 0.000113521,    2.824, 0.000340562,    10.02
"Line.L60",   2, 3.58484E-006,        0,        0, 1.77809E-007,     4.96, 1.13313E-007,    3.161, 0.000340562,    2.001
"Line.L61",   1,    15.6645,    5.222,    2.611,    3.20245,    20.44,    2.67678,    17.09,    8.03034,    35.01
"Line.L61",   2,    15.6732,        0,        0,     3.2021,    20.43,    2.67689,    17.08,    8.03034,    34.98
"Line.L62",   1,    14.0803,    4.693,    2.347,    1.60916,    11.43,    1.48879,    10.57,    4.46638,    16.36
"Line.L62",   2,    14.0865,        0,        0,    1.60891,    11.42,    1.48879,    10.57,    4.46638,    16.35
"Line.L63",   1,    12.3878,    4.129,    2.065,    2.94281,    23.76,    3.19275,    25.77,    9.57826,    44.53
"Line.L63",   2,    12.4003,        0,        0,    2.94229,    23.73,    3.19275,    25.75,    9.57826,    44.45
"Line.L64",   1,     9.2599,    3.087,    1.543,    4.21531,    45.52,    3.18267,    34.37,    9.54802,    75.75
"Line.L64",   2,    9.27582,        0,        0,     4.2148,    45.44,    3.18296,    34.31,    9.54802,    75.56
"Line.L65",   1,    3.17333,    1.058,   0.5289,    3.18363,    100.3,    3.18296,    100.3,    9.54889,    198.6
"Line.L65",   2,    3.18318,        0,        0,    3.18318,      100,    3.18318,      100,    9.54889,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,     17.071,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,     17.071,        0
"Line.L67",   1,    41.0285,    13.68,    6.838,    1.36527,    3.328,    4.86697,    11.86,    14.6009,     12.6
"Line.L67",   2,    41.0295,        0,        0,    1.36549,    3.328,    4.86697,    11.86,    14.6009,     12.6
"Line.L68",   1,    20.7738,    6.925,    3.462,    2.15621,    10.38,     2.2116,    10.65,     6.6348,     20.2
"Line.L68",   2,    20.7747,        0,        0,    2.15604,    10.38,     2.2116,    10.65,     6.6348,     20.2
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    14.2249,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    14.2249,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    8.53396,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    8.53396,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    5.68941,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    5.68941,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    16.7502,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    16.7502,        0
"Line.L73",   1,    35.4461,    11.82,    5.908,    6.66639,    18.81,    6.01451,    16.97,    18.0435,    29.24
"Line.L73",   2,    35.4468,        0,        0,    6.66647,    18.81,    6.01453,    16.97,    18.0435,    29.24
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    11.0019,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    11.0019,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    5.74581,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    5.74581,        0
"Line.L76",   1,    11.4026,    3.801,      1.9,   0.328705,    2.883,    0.29122,    2.554,   0.873659,    4.435
"Line.L76",   2,     11.404,        0,        0,   0.328775,    2.883,   0.291294,    2.554,   0.873659,    4.438
"Line.L77",   1,    11.7798,    3.927,    1.963,    4.52095,    38.38,     5.9635,    50.62,    17.8905,    61.58
"Line.L77",   2,    11.7816,        0,        0,    4.52127,    38.38,    5.96358,    50.62,    17.8905,     61.6
"Line.L78",   1,    9.43099,    3.144,    1.572,    1.65472,    17.55,    1.88093,    19.94,    5.64279,     37.3
"Line.L78",   2,    9.43134,        0,        0,    1.65472,    17.54,    1.88092,    19.94,    5.64279,     37.3
"Line.L79",   1,    1.73641,   0.5788,   0.2894,    1.73733,    100.1,    1.73721,      100,    5.21163,    199.8
"Line.L79",   2,    1.73717,        0,        0,    1.73717,      100,    1.73717,      100,    5.21163,      200
"Line.L80",   1,    7.69548,    2.565,    1.283,    1.82517,    23.72,    1.96743,    25.57,     5.9023,    49.23
"Line.L80",   2,    7.69718,        0,        0,     1.8255,    23.72,    1.96748,    25.56,     5.9023,    49.22
"Line.L81",   1,    5.72429,    1.908,    0.954,    3.25304,    56.83,    3.38074,    59.06,    10.1422,    100.6
"Line.L81",   2,    5.72491,        0,        0,    3.25311,    56.82,    3.38074,    59.05,    10.1422,    100.6
"Line.L82",   1,    2.85325,   0.9511,   0.4755,    1.61081,    56.46,    1.67573,    58.73,    5.02719,    99.87
"Line.L82",   2,    2.85411,        0,        0,    1.61071,    56.43,    1.67569,    58.71,    5.02719,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    8.61616,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    8.61616,        0
"Line.L84",   1,   0.957149,    0.319,   0.1595,   0.957885,    100.1,   0.958033,    100.1,     2.8741,    199.6
"Line.L84",   2,   0.958056,        0,        0,   0.958056,      100,   0.958056,      100,     2.8741,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    5.74446,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    5.74446,        0
"Line.L86",   1,    10.8098,    3.603,    1.802,    3.93074,    36.36,    5.01149,    46.36,    15.0345,    49.89
"Line.L86",   2,    10.8109,        0,        0,    3.93043,    36.36,    5.01151,    46.36,    15.0345,     49.9
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    5.68957,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    5.68957,        0
"Line.L88",   1,    7.01823,    2.339,     1.17,    1.92384,    27.41,     3.8543,    54.92,    11.5629,     48.4
"Line.L88",   2,    7.01869,        0,        0,    1.92365,    27.41,    3.85433,    54.92,    11.5629,    48.41
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,     5.6478,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,     5.6478,        0
"Line.L90",   1,    5.22652,   0.1739,   0.8711,    1.92506,    36.83,     1.9753,    37.79,    5.92591,    3.729
"Line.L90",   2,    5.22673,        0,        0,    1.92491,    36.83,    1.97533,    37.79,    5.92591,    3.723
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    6.11879,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    6.11879,        0
"Line.L92",   1,    3.86514,    1.288,   0.6442,    2.00883,    51.97,    1.86079,    48.14,    5.58237,    99.88
"Line.L92",   2,    3.86594,        0,        0,    2.00868,    51.96,    1.86077,    48.13,    5.58237,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    5.68856,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    5.68856,        0
"Line.L94",   1,    1.97065,   0.6569,   0.3284,    1.97176,    100.1,    1.97173,    100.1,    5.91519,    199.7
"Line.L94",   2,    1.97176,        0,        0,    1.97176,      100,    1.97176,      100,    5.91519,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.95735,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.95735,        0
"Line.L96",   1,    5.61727,    1.872,   0.9362,   0.268427,    4.779,   0.118985,    2.118,   0.356955,    6.501
"Line.L96",   2,    5.61825,        0,        0,   0.268581,    4.781,   0.119025,    2.119,   0.356955,    6.502
"Line.L97",   1,    3.72128,     1.24,   0.6202,    1.85735,    49.91,    1.88847,    50.75,    5.66542,    99.68
"Line.L97",   2,    3.72328,        0,        0,    1.85774,     49.9,    1.88846,    50.72,    5.66542,    99.79
"Line.L98",   1,    1.74908,    0.583,   0.2915,    1.75336,    100.2,    1.75321,    100.2,    5.25962,      199
"Line.L98",   2,    1.75016,        0,        0,    1.75328,    100.2,    1.75317,    100.2,    5.25962,    199.3
"Line.L99",   1, 0.00642019,  0.00214,  0.00107, 0.000749281,    11.67, 0.000115856,    1.805, 0.000347569,    9.807
"Line.L99",   2, 4.18636E-012,        0,        0, 6.20797E-012,    148.3, 2.44419E-012,    58.38, 0.000347569,     22.1
"Line.L118",   1,    15.1575,    5.052,    2.526,    2.15111,    14.19,    2.24392,     14.8,    6.73176,    27.22
"Line.L118",   2,    15.1583,        0,        0,    2.15091,    14.19,    2.24391,     14.8,    6.73176,    27.22
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    14.3662,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    14.3662,        0
"Line.L101",   1,    10.3702,    3.457,    1.728,     5.7851,    55.79,    5.44818,    52.54,    16.3446,    99.87
"Line.L101",   2,    10.3711,        0,        0,    5.78508,    55.78,    5.44821,    52.53,    16.3446,    99.89
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    11.4921,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    11.4921,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.74487,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.74487,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    11.8416,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    11.8416,        0
"Line.L105",   1,    6.42633,    2.142,    1.071,    6.43162,    100.1,    6.43077,    100.1,    19.2923,    199.7
"Line.L105",   2,    6.42743,        0,        0,    6.43142,    100.1,    6.43078,    100.1,    19.2923,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.91978,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.91978,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    19.2924,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    19.2924,        0
"Line.L108",   1, 0.00802464, 0.002675, 0.001337, 0.000937333,    11.68, 0.000143909,    1.793, 0.000431727,    9.827
"Line.L108",   2, 1.68795E-012,        0,        0, 1.68795E-012,      100, 1.51582E-012,     89.8, 0.000431727,    33.33
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    13.6058,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    13.6058,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.84148,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.84148,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,     10.765,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,     10.765,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,     8.0453,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,     8.0453,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.84118,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.84118,        0
"Line.L114",   1,    14583.1,     4861,     2431,    800.328,    5.488,    64.8003,   0.4444,    194.401,      5.1
"Line.L114",   2,    14583.1,        0,        0,    800.328,    5.488,    64.8001,   0.4443,    194.401,      5.1
"Line.L116",   1,    97.5706,    24.39,    16.26,    10.4614,    10.72,     4.6944,    4.811,    14.0832,    15.34
"Line.L116",   2,    97.5719,        0,        0,    10.4618,    10.72,    4.69445,    4.811,    14.0832,    15.34
"Line.L117",   1,    67.4875,     22.5,    11.25,     7.6673,    11.36,    2.94286,    4.361,    8.82858,    15.42
"Line.L117",   2,    67.4888,        0,        0,    7.66704,    11.36,    2.94279,     4.36,    8.82858,    15.42
"Line.SW1",   1,    14684.7,     2447,     2447,    795.022,    5.414,    76.4252,   0.5204,    229.276,    4.939
"Line.SW1",   2,    14684.7,        0,        0,    795.022,    5.414,    76.4252,   0.5204,    229.276,    4.939
"Line.SW2",   1,    97.5706,    24.39,    16.26,    10.4614,    10.72,     4.6944,    4.811,    14.0832,    15.34
"Line.SW2",   2,    97.5706,        0,        0,    10.4614,    10.72,     4.6944,    4.811,    14.0832,    15.34
"Line.SW3",   1,    14583.1,     3646,     2431,    800.328,    5.488,    64.8003,   0.4444,    194.401,      5.1
"Line.SW3",   2,    14583.1,        0,        0,    800.328,    5.488,    64.8003,   0.4444,    194.401,      5.1
"Line.SW4",   1,    74.2362,    18.56,    12.37,    8.43403,    11.36,    3.23715,    4.361,    9.71144,    15.42
"Line.SW4",   2,    74.2362,        0,        0,    8.43403,    11.36,    3.23715,    4.361,    9.71144,    15.42
"Line.SW5",   1,    15.1575,    3.789,    2.526,    2.15111,    14.19,    2.24392,     14.8,    6.73176,    27.22
"Line.SW5",   2,    15.1575,        0,        0,    2.15111,    14.19,    2.24392,     14.8,    6.73176,    27.22
"Line.SW6",   1, 4.09962E-006, 1.025E-006, 6.833E-007, 5.41934E-007,    13.22, 1.05512E-006,    25.74, 3.16537E-006,     16.3
"Line.SW6",   2, 4.09962E-006,        0,        0, 5.41934E-007,    13.22, 1.05512E-006,    25.74, 3.16537E-006,     16.3
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.58682E-006, 4.695E-005, 3.443E-005, 7.52584E-008,    2.098, 2.06072E-008,   0.5745, 6.18216E-008,    2.027
"Transformer.XFM1",   2, 7.25861E-013,        0,        0, 2.81336E-013,    38.76, 2.39673E-013,    33.02, 6.18216E-008,    20.61
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.88225,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.88225,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV800",   1,    397.929,    195.3,    143.2, 3.38724E-006, 8.512E-007, 1.40375E-006, 3.528E-007, 2.10562E-006, 1.21E-006
"Transformer.XFMPV800",   2,    10337.9,        0,        0, 8.15064E-012, 7.884E-014, 2.87607E-012, 2.782E-014, 2.10562E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
