Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L15",   1,          0,        0,        0,          0,        0,          0,        0,    2.92921,        0
"Line.L15",   2,          0,        0,        0,          0,        0,          0,        0,    2.92921,        0
"Line.L16",   1,          0,        0,        0,          0,        0,          0,        0,    5.16879,        0
"Line.L16",   2,          0,        0,        0,          0,        0,          0,        0,    5.16879,        0
"Line.L17",   1,          0,        0,        0,          0,        0,          0,        0,    2.58424,        0
"Line.L17",   2,          0,        0,        0,          0,        0,          0,        0,    2.58424,        0
"Line.L18",   1,          0,        0,        0,          0,        0,          0,        0,    6.25634,        0
"Line.L18",   2,          0,        0,        0,          0,        0,          0,        0,    6.25634,        0
"Line.L19",   1,    15395.4,     5132,     2566,    960.717,     6.24,    134.992,   0.8768,    404.976,    5.238
"Line.L19",   2,    15395.4,        0,        0,    960.717,     6.24,    134.992,   0.8768,    404.976,    5.238
"Line.L20",   1,          0,        0,        0,          0,        0,          0,        0,     3.1268,        0
"Line.L20",   2,          0,        0,        0,          0,        0,          0,        0,     3.1268,        0
"Line.L21",   1,          0,        0,        0,          0,        0,          0,        0,    2.86455,        0
"Line.L21",   2,          0,        0,        0,          0,        0,          0,        0,    2.86455,        0
"Line.L22",   1,    15394.6,     5132,     2566,    961.447,    6.245,    134.389,    0.873,    403.167,    5.243
"Line.L22",   2,    15394.6,        0,        0,    961.447,    6.245,    134.389,    0.873,    403.167,    5.243
"Line.L23",   1,          0,        0,        0,          0,        0,          0,        0,    2.35144,        0
"Line.L23",   2,          0,        0,        0,          0,        0,          0,        0,    2.35144,        0
"Line.L24",   1,      15394,     5131,     2566,    961.634,    6.247,    134.157,   0.8715,     402.47,    5.247
"Line.L24",   2,      15394,        0,        0,    961.634,    6.247,    134.157,   0.8715,     402.47,    5.247
"Line.L25",   1,          0,        0,        0,          0,        0,          0,        0,     2.1794,        0
"Line.L25",   2,          0,        0,        0,          0,        0,          0,        0,     2.1794,        0
"Line.L26",   1,    15392.8,     5131,     2565,    961.161,    6.244,    134.639,   0.8747,    403.916,    5.245
"Line.L26",   2,    15392.8,        0,        0,    961.161,    6.244,    134.639,   0.8747,    403.916,    5.245
"Line.L27",   1,          0,        0,        0,          0,        0,          0,        0,    1.92429,        0
"Line.L27",   2,          0,        0,        0,          0,        0,          0,        0,    1.92429,        0
"Line.L28",   1,          0,        0,        0,          0,        0,          0,        0,    2.04985,        0
"Line.L28",   2,          0,        0,        0,          0,        0,          0,        0,    2.04985,        0
"Line.L29",   1,          0,        0,        0,          0,        0,          0,        0,    1.92483,        0
"Line.L29",   2,          0,        0,        0,          0,        0,          0,        0,    1.92483,        0
"Line.L30",   1,    15392.5,     5131,     2565,    960.725,    6.242,    135.108,   0.8778,    405.323,     5.24
"Line.L30",   2,    15392.5,        0,        0,    960.725,    6.242,    135.108,   0.8778,    405.323,     5.24
"Line.L31",   1,    15392.2,     5131,     2565,    960.443,     6.24,    135.411,   0.8797,    406.234,    5.237
"Line.L31",   2,    15392.2,        0,        0,    960.443,     6.24,    135.411,   0.8797,    406.234,    5.237
"Line.L32",   1,    15392.1,     5131,     2565,    960.471,     6.24,    135.377,   0.8795,    406.132,    5.238
"Line.L32",   2,    15392.1,        0,        0,    960.471,     6.24,    135.377,   0.8795,    406.132,    5.238
"Line.L33",   1,          0,        0,        0,          0,        0,          0,        0,    1.02487,        0
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,    1.02487,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,    7.75282,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,    7.75282,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,    3.16508,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,    3.16508,        0
"Line.L36",   1,    243.191,    81.06,    40.53,    1.25385,   0.5156,   0.123782,   0.0509,   0.371345,   0.4956
"Line.L36",   2,    243.192,        0,        0,    1.25395,   0.5156,   0.123741,  0.05088,   0.371345,   0.4956
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    3.12763,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    3.12763,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,    3.46536,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,    3.46536,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    1.74159,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    1.74159,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,     1.6897,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,     1.6897,        0
"Line.L41",   1,    18.0594,     6.02,     3.01,    1.71519,    9.497,   0.621732,    3.443,     1.8652,    11.43
"Line.L41",   2,    18.0601,        0,        0,    1.71532,    9.498,   0.621716,    3.442,     1.8652,    11.43
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    3.41363,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    3.41363,        0
"Line.L43",   1,    16.4155,    5.472,    2.736,   0.720692,     4.39,   0.421271,    2.566,    1.26381,    2.555
"Line.L43",   2,     16.416,        0,        0,   0.720817,    4.391,   0.421302,    2.566,    1.26381,    2.555
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    3.13366,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    3.13366,        0
"Line.L45",   1,    15.3892,     5.13,    2.565,    1.08002,    7.018,   0.881732,     5.73,     2.6452,    11.68
"Line.L45",   2,      15.39,        0,        0,    1.07997,    7.017,   0.881711,    5.729,     2.6452,    11.68
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    1.56744,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    1.56744,        0
"Line.L47",   1,    6.32377,    2.108,    1.054,   0.347879,    5.501,   0.123994,    1.961,   0.371981,    4.883
"Line.L47",   2,    6.32415,        0,        0,   0.348086,    5.504,   0.123929,     1.96,   0.371981,    4.886
"Line.L48",   1,    5.89018,    1.963,   0.9817,   0.568132,    9.645,   0.795548,    13.51,    2.38664,    22.49
"Line.L48",   2,    5.89076,        0,        0,   0.568471,     9.65,   0.795579,    13.51,    2.38664,    22.49
"Line.L49",   1,    1.64461,   0.5482,   0.2741,   0.918286,    55.84,     1.0358,    62.98,    3.10739,    104.7
"Line.L49",   2,    1.64511,        0,        0,    0.91809,    55.81,    1.03568,    62.95,    3.10739,    104.8
"Line.L50",   1,   0.521316,   0.1738,  0.08689,   0.523345,    100.4,   0.522755,    100.3,    1.56827,    198.5
"Line.L50",   2,   0.521737,        0,        0,   0.523091,    100.3,   0.522698,    100.2,    1.56827,      199
"Line.L51",   1, 0.00222157, 0.0007405, 0.0003703, 0.000697213,    31.38, 0.000259476,    11.68, 0.000778429,     21.4
"Line.L51",   2, 5.51668E-008,        0,        0, 2.87178E-008,    52.06, 2.98553E-008,    54.12, 0.000778429,    105.8
"Line.L52",   1,    93.5347,    23.38,    15.59,    5.25982,    5.623,    2.78389,    2.976,    8.35166,     7.92
"Line.L52",   2,    93.5353,        0,        0,    5.26004,    5.624,    2.78393,    2.976,    8.35166,     7.92
"Line.L53",   1,    91.9361,    22.98,    15.32,    3.84442,    4.182,    1.22275,     1.33,    3.66825,    4.575
"Line.L53",   2,    91.9365,        0,        0,    3.84456,    4.182,    1.22278,     1.33,    3.66825,    4.575
"Line.L54",   1,    1.63199,    0.544,    0.272,   0.859765,    52.68,   0.790715,    48.45,    2.37214,    99.78
"Line.L54",   2,    1.63283,        0,        0,   0.860033,    52.67,   0.790696,    48.42,    2.37214,    99.89
"Line.L55",   1,    90.3059,     30.1,    15.05,     3.1614,    3.501,     1.4567,    1.613,     4.3701,    3.982
"Line.L55",   2,     90.307,        0,        0,    3.16137,    3.501,    1.45668,    1.613,     4.3701,    3.982
"Line.L56",   1,   0.884949,    0.295,   0.1475,   0.885783,    100.1,   0.885894,    100.1,    2.65768,    199.6
"Line.L56",   2,   0.885832,        0,        0,   0.885832,      100,   0.885832,      100,    2.65768,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    5.20446,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    5.20446,        0
"Line.L58",   1,    88.5724,    29.52,    14.76,    3.67422,    4.148,    3.18912,    3.601,    9.56737,    6.015
"Line.L58",   2,    88.5748,        0,        0,    3.67377,    4.148,    3.18908,      3.6,    9.56737,    6.014
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,    2.65467,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,    2.65467,        0
"Line.L60",   1, 0.00392503, 0.001308, 0.0006542, 0.000451492,     11.5, 0.000122749,    3.127, 0.000368247,     8.86
"Line.L60",   2, 3.50738E-006,        0,        0, 2.76124E-007,    7.873, 1.29174E-007,    3.683, 0.000368247,     4.74
"Line.L61",   1,     15.358,    5.119,     2.56,    3.35545,    21.85,    2.60359,    16.95,    7.81078,    36.43
"Line.L61",   2,    15.3667,        0,        0,    3.35463,    21.83,    2.60355,    16.94,    7.81078,     36.4
"Line.L62",   1,    13.7756,    4.592,    2.296,    1.80843,    13.13,    1.39235,    10.11,    4.17704,    19.69
"Line.L62",   2,    13.7817,        0,        0,    1.80792,    13.12,     1.3922,     10.1,    4.17704,    19.67
"Line.L63",   1,    12.1954,    4.065,    2.033,    3.25014,    26.65,    2.98302,    24.46,    8.94907,    47.09
"Line.L63",   2,    12.2078,        0,        0,     3.2494,    26.62,     2.9827,    24.43,    8.94907,       47
"Line.L64",   1,    9.09133,     3.03,    1.515,    4.09894,    45.09,    3.17556,    34.93,    9.52669,    77.26
"Line.L64",   2,    9.10743,        0,        0,    4.09732,    44.99,    3.17573,    34.87,    9.52669,    77.07
"Line.L65",   1,    3.16521,    1.055,   0.5275,    3.17704,    100.4,    3.17573,    100.3,     9.5272,    198.6
"Line.L65",   2,    3.17586,        0,        0,    3.17586,      100,    3.17586,      100,     9.5272,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,    16.0148,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,    16.0148,        0
"Line.L67",   1,     40.311,    13.44,    6.718,    2.61124,    6.478,    4.60564,    11.43,    13.8169,    16.13
"Line.L67",   2,     40.312,        0,        0,    2.61156,    6.478,    4.60562,    11.42,    13.8169,    16.13
"Line.L68",   1,     20.218,    6.739,     3.37,    1.25699,    6.217,    2.26862,    11.22,    6.80587,    15.98
"Line.L68",   2,    20.2188,        0,        0,    1.25684,    6.216,    2.26862,    11.22,    6.80587,    15.98
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    13.3449,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    13.3449,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    8.00598,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    8.00598,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    5.33742,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    5.33742,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,     16.713,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,     16.713,        0
"Line.L73",   1,    34.7486,    11.58,    5.791,    6.57225,    18.91,    5.76363,    16.59,    17.2909,    30.88
"Line.L73",   2,    34.7493,        0,        0,    6.57242,    18.91,    5.76365,    16.59,    17.2909,    30.88
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    10.9779,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    10.9779,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    5.73257,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    5.73257,        0
"Line.L76",   1,    11.1564,    3.719,    1.859,   0.770439,    6.906,   0.307956,     2.76,   0.923869,    8.126
"Line.L76",   2,    11.1578,        0,        0,   0.770676,    6.907,   0.308004,     2.76,   0.923869,    8.129
"Line.L77",   1,    11.6328,    3.878,    1.939,    4.34809,    37.38,    5.85468,    50.33,    17.5641,    64.42
"Line.L77",   2,    11.6343,        0,        0,    4.34867,    37.38,    5.85475,    50.32,    17.5641,    64.44
"Line.L78",   1,    9.19193,    3.064,    1.532,    1.34956,    14.68,    2.02806,    22.06,    6.08417,    35.98
"Line.L78",   2,    9.19228,        0,        0,    1.34954,    14.68,    2.02805,    22.06,    6.08417,    35.98
"Line.L79",   1,    1.64091,    0.547,   0.2735,    1.64176,    100.1,    1.64163,      100,     4.9249,    199.8
"Line.L79",   2,     1.6416,        0,        0,     1.6416,      100,     1.6416,      100,     4.9249,      200
"Line.L80",   1,    7.55463,    2.518,    1.259,    1.91889,     25.4,    2.02091,    26.75,    6.06273,    51.51
"Line.L80",   2,    7.55632,        0,        0,    1.91914,     25.4,    2.02094,    26.75,    6.06273,    51.51
"Line.L81",   1,    5.59108,    1.864,   0.9318,    3.11274,    55.67,    3.51188,    62.81,    10.5356,    104.6
"Line.L81",   2,    5.59171,        0,        0,    3.11277,    55.67,    3.51188,    62.81,    10.5356,    104.6
"Line.L82",   1,    2.73015,     0.91,    0.455,    1.43542,    52.58,     1.6502,    60.44,    4.95061,    99.86
"Line.L82",   2,    2.73098,        0,        0,    1.43527,    52.56,    1.65018,    60.42,    4.95061,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    8.59624,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    8.59624,        0
"Line.L84",   1,   0.954876,   0.3183,   0.1591,    0.95573,    100.1,   0.955823,    100.1,    2.86747,    199.6
"Line.L84",   2,    0.95584,        0,        0,    0.95584,      100,    0.95584,      100,    2.86747,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    5.73118,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    5.73118,        0
"Line.L86",   1,    10.6656,    3.555,    1.778,    3.70369,    34.73,    4.89523,     45.9,    14.6857,    52.75
"Line.L86",   2,    10.6666,        0,        0,    3.70354,    34.72,    4.89524,    45.89,    14.6857,    52.76
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    5.33767,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    5.33767,        0
"Line.L88",   1,    6.98991,     2.33,    1.165,    1.74504,    24.97,     3.7726,    53.97,    11.3178,    50.47
"Line.L88",   2,    6.99033,        0,        0,    1.74495,    24.96,    3.77262,    53.97,    11.3178,    50.48
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.62745,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.62745,        0
"Line.L90",   1,    5.19783,    0.173,   0.8663,    1.67823,    32.29,     1.9119,    36.78,     5.7357,    7.663
"Line.L90",   2,    5.19801,        0,        0,    1.67807,    32.28,    1.91192,    36.78,     5.7357,    7.656
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    6.10545,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    6.10545,        0
"Line.L92",   1,     3.7403,    1.247,   0.6234,    1.95851,    52.36,     1.7975,    48.06,     5.3925,    99.88
"Line.L92",   2,    3.74103,        0,        0,    1.95843,    52.35,    1.79748,    48.05,     5.3925,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    5.33674,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    5.33674,        0
"Line.L94",   1,    1.96323,   0.6544,   0.3272,    1.96417,      100,    1.96424,    100.1,    5.89272,    199.8
"Line.L94",   2,    1.96426,        0,        0,    1.96426,      100,    1.96426,      100,    5.89272,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,     2.9461,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,     2.9461,        0
"Line.L96",   1,    5.48431,    1.828,   0.9141,   0.374773,    6.834,  0.0514899,   0.9389,    0.15447,    7.313
"Line.L96",   2,    5.48526,        0,        0,   0.375102,    6.838,  0.0515289,   0.9394,    0.15447,    7.318
"Line.L97",   1,    3.70836,    1.236,   0.6181,    1.96713,    53.05,    1.76519,     47.6,    5.29558,     99.7
"Line.L97",   2,    3.71036,        0,        0,    1.96755,    53.03,    1.76516,    47.57,    5.29558,     99.8
"Line.L98",   1,    1.74519,   0.5817,   0.2909,    1.74998,    100.3,    1.74961,    100.3,    5.24884,      199
"Line.L98",   2,    1.74635,        0,        0,    1.74984,    100.2,    1.74957,    100.2,    5.24884,    199.3
"Line.L99",   1, 0.00630912, 0.002103, 0.001052, 0.00095943,    15.21, 0.000116239,    1.842, 0.000348718,    13.84
"Line.L99",   2, 6.59537E-012,        0,        0, 5.54649E-012,     84.1, 1.71496E-012,       26, 0.000348718,    28.46
"Line.L118",   1,    14.7345,    4.912,    2.456,    1.45599,    9.881,    2.27721,    15.45,    6.83162,    22.97
"Line.L118",   2,    14.7354,        0,        0,    1.45578,    9.879,    2.27721,    15.45,    6.83162,    22.96
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,     14.333,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,     14.333,        0
"Line.L101",   1,    9.97208,    3.324,    1.662,    5.50381,    55.19,    5.12583,     51.4,    15.3775,    99.86
"Line.L101",   2,    9.97296,        0,        0,    5.50386,    55.19,    5.12587,     51.4,    15.3775,    99.89
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    11.4655,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    11.4655,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,     5.7316,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,     5.7316,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    11.7966,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    11.7966,        0
"Line.L105",   1,    6.04379,    2.015,    1.007,    6.04867,    100.1,    6.04778,    100.1,    18.1433,    199.6
"Line.L105",   2,    6.04479,        0,        0,    6.04848,    100.1,    6.04781,      100,    18.1433,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.89728,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.89728,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    18.1436,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    18.1436,        0
"Line.L108",   1, 0.00788586, 0.002629, 0.001314, 0.00119988,    15.22, 0.000144229,    1.829, 0.000432688,    13.86
"Line.L108",   2, 4.96187E-012,        0,        0, 5.18159E-012,    104.4, 4.79346E-012,    96.61, 0.000432688,    84.54
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    12.8088,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    12.8088,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.66568,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.66568,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    10.1438,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    10.1438,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    7.58321,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    7.58321,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,     2.6654,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,     2.6654,        0
"Line.L114",   1,    240.625,    80.21,     40.1,     3.3854,    1.407,     1.1096,   0.4611,    3.32879,    1.563
"Line.L114",   2,    240.626,        0,        0,    3.38564,    1.407,    1.10974,   0.4612,    3.32879,    1.563
"Line.L116",   1,    95.1335,    23.78,    15.86,    6.75999,    7.106,    4.37592,      4.6,    13.1278,    11.15
"Line.L116",   2,    95.1348,        0,        0,    6.76042,    7.106,      4.376,      4.6,    13.1278,    11.15
"Line.L117",   1,    65.8559,    21.95,    10.98,      5.178,    7.863,    2.89671,    4.399,    8.69012,    11.27
"Line.L117",   2,    65.8571,        0,        0,    5.17777,    7.862,    2.89666,    4.398,    8.69012,    11.27
"Line.SW1",   1,    15444.2,     2574,     2574,    971.373,     6.29,    124.626,   0.8069,    373.879,     5.29
"Line.SW1",   2,    15444.2,        0,        0,    971.373,     6.29,    124.626,   0.8069,    373.879,     5.29
"Line.SW2",   1,    95.1335,    23.78,    15.86,    6.75999,    7.106,    4.37592,      4.6,    13.1278,    11.15
"Line.SW2",   2,    95.1335,        0,        0,    6.75999,    7.106,    4.37592,      4.6,    13.1278,    11.15
"Line.SW3",   1,    240.625,    60.16,     40.1,     3.3854,    1.407,     1.1096,   0.4611,    3.32879,    1.563
"Line.SW3",   2,    240.625,        0,        0,     3.3854,    1.407,     1.1096,   0.4611,    3.32879,    1.563
"Line.SW4",   1,    72.4415,    18.11,    12.07,     5.6958,    7.863,    3.18638,    4.399,    9.55913,    11.27
"Line.SW4",   2,    72.4415,        0,        0,     5.6958,    7.863,    3.18638,    4.399,    9.55913,    11.27
"Line.SW5",   1,    14.7345,    3.684,    2.456,    1.45599,    9.881,    2.27721,    15.45,    6.83162,    22.97
"Line.SW5",   2,    14.7345,        0,        0,    1.45599,    9.881,    2.27721,    15.45,    6.83162,    22.97
"Line.SW6",   1, 3.53724E-006, 8.843E-007, 5.895E-007, 4.28011E-007,     12.1, 1.6888E-007,    4.774, 5.06639E-007,    7.953
"Line.SW6",   2, 3.53724E-006,        0,        0, 4.28011E-007,     12.1, 1.6888E-007,    4.774, 5.06639E-007,    7.953
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.51234E-006, 4.598E-005, 3.372E-005, 1.95192E-007,    5.557, 3.41561E-008,   0.9725, 1.02468E-007,    4.704
"Transformer.XFM1",   2, 7.38893E-013,        0,        0, 6.75588E-013,    91.43, 2.39673E-013,    32.44, 1.02468E-007,    27.59
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.87014,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.87014,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV802",   1,    256.171,    125.7,    92.22, 4.04526E-006, 1.579E-006, 1.4397E-006, 5.62E-007, 2.15956E-006, 1.728E-006
"Transformer.XFMPV802",   2,    6655.11,        0,        0, 4.11948E-012, 6.19E-014, 2.73794E-012, 4.114E-014, 2.15956E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
