Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,    3.06118,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,    9.23094,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,    9.23094,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,    6.22393,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,    6.22393,        0
"Line.L36",   1,     34.989,    11.66,    5.831,    1.41828,    4.053,   0.903108,    2.581,    2.70932,    6.479
"Line.L36",   2,    34.9903,        0,        0,    1.41854,    4.054,    0.90308,    2.581,    2.70932,     6.48
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    6.25012,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    6.25012,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,    6.17907,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,    6.17907,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    3.07412,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    3.07412,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,    3.07953,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,    3.07953,        0
"Line.L41",   1,    33.9702,    11.32,    5.662,    2.41573,    7.111,    1.90098,    5.596,    5.70295,    12.69
"Line.L41",   2,    33.9715,        0,        0,    2.41598,    7.112,    1.90096,    5.596,    5.70295,    12.69
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    6.27037,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    6.27037,        0
"Line.L43",   1,    30.8745,    10.29,    5.146,    1.58354,    5.129,   0.691087,    2.238,    2.07326,    7.259
"Line.L43",   2,    30.8756,        0,        0,    1.58375,    5.129,   0.691122,    2.238,    2.07326,    7.259
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    6.19136,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    6.19136,        0
"Line.L45",   1,    28.8286,     9.61,    4.805,   0.481585,    1.671,    1.37408,    4.766,    4.12224,    6.427
"Line.L45",   2,      28.83,        0,        0,   0.481332,     1.67,    1.37404,    4.766,    4.12224,    6.426
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    3.08627,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    3.08627,        0
"Line.L47",   1,    12.0421,    4.014,    2.007,  0.0105692,  0.08777,  0.0173127,   0.1438,  0.0519381,   0.1827
"Line.L47",   2,    12.0428,        0,        0,  0.0109021,  0.09053,  0.0174645,    0.145,  0.0519381,   0.1859
"Line.L48",   1,    10.8269,    3.609,    1.804,   0.470666,    4.347,    1.36041,    12.57,    4.08122,    17.02
"Line.L48",   2,     10.828,        0,        0,   0.471228,    4.352,    1.36051,    12.56,    4.08122,    17.02
"Line.L49",   1,    3.07963,    1.027,   0.5133,     1.7822,    57.87,    1.77828,    57.74,    5.33484,     99.7
"Line.L49",   2,    3.08057,        0,        0,    1.78188,    57.84,    1.77802,    57.72,    5.33484,    99.77
"Line.L50",   1,    1.02628,   0.3421,    0.171,    1.03071,    100.4,    1.02943,    100.3,    3.08829,    198.6
"Line.L50",   2,    1.02721,        0,        0,    1.03017,    100.3,    1.02932,    100.2,    3.08829,    199.1
"Line.L51",   1, 0.00422012, 0.001407, 0.0007034, 0.00124992,    29.62, 0.000570674,    13.52, 0.00171202,    15.82
"Line.L51",   2, 1.07859E-007,        0,        0, 5.97293E-008,    55.38, 5.94032E-008,    55.07, 0.00171202,    110.3
"Line.L52",   1,    100.757,    25.19,    16.79,     9.8133,     9.74,    3.99672,    3.967,    11.9902,    13.35
"Line.L52",   2,    100.758,        0,        0,    9.81349,     9.74,    3.99675,    3.967,    11.9902,    13.35
"Line.L53",   1,    98.7013,    24.68,    16.45,    7.79197,    7.894,    2.11061,    2.138,    6.33182,    9.464
"Line.L53",   2,    98.7018,        0,        0,    7.79208,    7.895,    2.11061,    2.138,    6.33182,    9.464
"Line.L54",   1,    2.06431,   0.6881,   0.3441,    1.03154,    49.97,    1.03483,    50.13,    3.10449,    99.77
"Line.L54",   2,    2.06548,        0,        0,    1.03179,    49.95,    1.03482,     50.1,    3.10449,    99.88
"Line.L55",   1,    96.6377,    32.21,    16.11,    7.52331,    7.785,     1.2679,    1.312,     3.8037,    8.572
"Line.L55",   2,    96.6393,        0,        0,    7.52293,    7.785,    1.26793,    1.312,     3.8037,    8.572
"Line.L56",   1,    1.02372,   0.3412,   0.1706,    1.02493,    100.1,    1.02494,    100.1,    3.07483,    199.5
"Line.L56",   2,    1.02489,        0,        0,    1.02489,      100,    1.02489,      100,    3.07483,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    6.18085,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    6.18085,        0
"Line.L58",   1,    94.5792,    31.53,    15.76,    9.18757,    9.714,    2.73486,    2.892,    8.20457,    10.93
"Line.L58",   2,    94.5824,        0,        0,    9.18673,    9.713,    2.73479,    2.891,    8.20457,    10.93
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,     3.0759,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,     3.0759,        0
"Line.L60",   1, 0.00521663, 0.001739, 0.0008694, 0.000617405,    11.84, 0.000122994,    2.358, 0.000368983,    8.719
"Line.L60",   2, 4.66224E-006,        0,        0, 1.34426E-007,    2.883, 1.32245E-007,    2.837, 0.000368983,    0.189
"Line.L61",   1,    19.6578,    6.553,    3.276,    4.30655,    21.91,    3.26109,    16.59,    9.78326,    35.76
"Line.L61",   2,    19.6691,        0,        0,    4.30654,    21.89,    3.26112,    16.58,    9.78326,    35.73
"Line.L62",   1,    17.5872,    5.862,    2.931,    2.22243,    12.64,    1.75856,    9.999,    5.27569,    16.36
"Line.L62",   2,    17.5951,        0,        0,    2.22242,    12.63,    1.75858,    9.995,    5.27569,    16.35
"Line.L63",   1,    15.5372,    5.179,     2.59,    3.67598,    23.66,    3.81724,    24.57,    11.4517,       42
"Line.L63",   2,    15.5534,        0,        0,    3.67598,    23.63,    3.81728,    24.54,    11.4517,    41.91
"Line.L64",   1,    11.7427,    3.914,    1.957,    5.33429,    45.43,    3.80881,    32.44,    11.4264,    73.06
"Line.L64",   2,    11.7635,        0,        0,    5.33426,    45.35,    3.80884,    32.38,    11.4264,    72.87
"Line.L65",   1,    3.79628,    1.265,   0.6327,    3.80887,    100.3,    3.80884,    100.3,    11.4265,    198.4
"Line.L65",   2,    3.80886,        0,        0,    3.80886,      100,    3.80886,      100,    11.4265,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,    18.3322,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,    18.3322,        0
"Line.L67",   1,    44.6009,    14.87,    7.433,     0.5287,    1.185,    4.97857,    11.16,    14.9357,    10.59
"Line.L67",   2,    44.6021,        0,        0,   0.528743,    1.185,    4.97858,    11.16,    14.9357,    10.59
"Line.L68",   1,    22.5641,    7.521,    3.761,    2.75726,    12.22,     2.7445,    12.16,    8.23351,    22.91
"Line.L68",   2,    22.5652,        0,        0,    2.75699,    12.22,    2.74449,    12.16,    8.23351,    22.91
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    15.2777,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    15.2777,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,    9.16711,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,    9.16711,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    6.11192,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    6.11192,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    18.5553,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    18.5553,        0
"Line.L73",   1,    38.4171,    12.81,    6.403,    6.71382,    17.48,    6.65386,    17.32,    19.9616,    29.03
"Line.L73",   2,     38.418,        0,        0,    6.71385,    17.48,     6.6539,    17.32,    19.9616,    29.03
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    12.4222,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    12.4222,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    6.13468,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    6.13468,        0
"Line.L76",   1,    12.3072,    4.102,    2.051,  0.0566695,   0.4605,  0.0559966,    0.455,    0.16799,    0.903
"Line.L76",   2,    12.3089,        0,        0,  0.0563396,   0.4577,  0.0559103,   0.4542,    0.16799,    0.899
"Line.L77",   1,    12.4193,     4.14,     2.07,    4.66382,    37.55,    6.66477,    53.66,    19.9943,    58.56
"Line.L77",   2,    12.4213,        0,        0,    4.66402,    37.55,    6.66491,    53.66,    19.9943,    58.59
"Line.L78",   1,    10.2668,    3.422,    1.711,    2.08087,    20.27,    2.06677,    20.13,     6.2003,    40.39
"Line.L78",   2,    10.2673,        0,        0,    2.08087,    20.27,    2.06675,    20.13,     6.2003,    40.39
"Line.L79",   1,    2.10332,   0.7011,   0.3506,     2.1045,    100.1,    2.10433,      100,      6.313,    199.8
"Line.L79",   2,    2.10428,        0,        0,    2.10428,      100,    2.10428,      100,      6.313,      200
"Line.L80",   1,    8.16394,    2.721,    1.361,    2.05282,    25.14,    2.04565,    25.06,    6.13695,     50.2
"Line.L80",   2,    8.16596,        0,        0,    2.05329,    25.14,    2.04568,    25.05,    6.13695,     50.2
"Line.L81",   1,    6.12373,    2.041,    1.021,    3.54544,     57.9,    3.53745,    57.77,    10.6124,    100.2
"Line.L81",   2,    6.12447,        0,        0,    3.54554,    57.89,    3.53744,    57.76,    10.6124,    100.2
"Line.L82",   1,    3.05735,    1.019,   0.5096,    1.76613,    57.77,    1.76263,    57.65,    5.28788,    99.86
"Line.L82",   2,    3.05842,        0,        0,      1.766,    57.74,    1.76257,    57.63,    5.28788,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    9.20137,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    9.20137,        0
"Line.L84",   1,    1.02132,   0.3404,   0.1702,    1.02213,    100.1,    1.02237,    100.1,    3.06711,    199.5
"Line.L84",   2,    1.02238,        0,        0,    1.02238,      100,    1.02238,      100,    3.06711,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    6.13534,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    6.13534,        0
"Line.L86",   1,     11.416,    3.805,    1.903,     4.1275,    36.16,     5.6797,    49.75,    17.0391,    47.08
"Line.L86",   2,    11.4172,        0,        0,    4.12703,    36.15,    5.67975,    49.75,    17.0391,    47.09
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    6.11246,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    6.11246,        0
"Line.L88",   1,    7.44524,    2.482,    1.241,     2.1005,    28.21,    4.41866,    59.35,     13.256,     45.6
"Line.L88",   2,     7.4457,        0,        0,     2.1002,    28.21,    4.41871,    59.35,     13.256,    45.61
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,     6.2106,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,     6.2106,        0
"Line.L90",   1,    5.49077,   0.1827,   0.9151,    2.34051,    42.63,     2.3506,    42.81,    7.05179,     8.87
"Line.L90",   2,    5.49092,        0,        0,     2.3403,    42.62,    2.35063,    42.81,    7.05179,    8.848
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,      6.966,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,      6.966,        0
"Line.L92",   1,    4.07857,     1.36,   0.6798,    2.03838,    49.98,    2.04301,    50.09,    6.12903,    99.87
"Line.L92",   2,    4.07953,        0,        0,    2.03815,    49.96,      2.043,    50.08,    6.12903,    99.92
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    6.11287,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    6.11287,        0
"Line.L94",   1,    2.04191,   0.6806,   0.3403,     2.0432,    100.1,    2.04314,    100.1,    6.12943,    199.7
"Line.L94",   2,    2.04319,        0,        0,    2.04319,      100,    2.04319,      100,    6.12943,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    3.06455,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    3.06455,        0
"Line.L96",   1,    6.16673,    2.056,    1.028,  0.0623778,    1.012,  0.0544516,    0.883,   0.163355,    1.891
"Line.L96",   2,     6.1679,        0,        0,   0.062342,    1.011,  0.0543943,   0.8819,   0.163355,    1.889
"Line.L97",   1,    4.13127,    1.377,   0.6885,    2.06942,    50.09,    2.06862,    50.07,    6.20585,    99.65
"Line.L97",   2,    4.13361,        0,        0,     2.0699,    50.07,    2.06859,    50.04,    6.20585,    99.77
"Line.L98",   1,    2.09226,   0.6974,   0.3487,    2.09711,    100.2,    2.09718,    100.2,    6.29155,      199
"Line.L98",   2,    2.09354,        0,        0,    2.09706,    100.2,    2.09712,    100.2,    6.29155,    199.3
"Line.L99",   1, 0.00765451, 0.002552, 0.001276, 0.000908723,    11.87, 0.000186017,     2.43, 0.000558052,    8.626
"Line.L99",   2, 2.66646E-012,        0,        0, 3.67119E-012,    137.7, 6.24255E-012,    234.1, 0.000558052,    30.44
"Line.L118",   1,    16.3985,    5.466,    2.733,    2.76892,    16.89,    2.75967,    16.83,    8.27901,    31.91
"Line.L118",   2,    16.3995,        0,        0,    2.76865,    16.88,    2.75966,    16.83,    8.27901,    31.91
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    15.3338,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    15.3338,        0
"Line.L101",   1,    11.2882,    3.763,    1.881,    6.25476,    55.41,    6.27435,    55.58,    18.8231,    99.85
"Line.L101",   2,    11.2894,        0,        0,    6.25466,     55.4,     6.2744,    55.58,    18.8231,    99.88
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    12.2677,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    12.2677,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    6.13394,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    6.13394,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    12.2476,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    12.2476,        0
"Line.L105",   1,    7.20689,    2.402,    1.201,    7.21377,    100.1,    7.21252,    100.1,    21.6376,    199.6
"Line.L105",   2,    7.20829,        0,        0,    7.21347,    100.1,    7.21253,    100.1,    21.6376,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    6.12381,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    6.12381,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    21.6377,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    21.6377,        0
"Line.L108",   1, 0.00956748, 0.003189, 0.001595, 0.00113684,    11.88, 0.000231501,     2.42, 0.000694502,    8.646
"Line.L108",   2, 6.01652E-013,        0,        0, 5.89468E-012,    979.7, 1.9412E-012,    322.6, 0.000694502,    39.26
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,     15.524,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,     15.524,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    3.05679,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    3.05679,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,     12.468,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,     12.468,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    9.36274,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    9.36274,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,     3.0583,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,     3.0583,        0
"Line.L114",   1,    41.1512,    13.72,    6.859,    5.48961,    13.34,    2.93801,     7.14,    8.81402,    20.55
"Line.L114",   2,    41.1529,        0,        0,    5.48954,    13.34,     2.9383,     7.14,    8.81402,    20.55
"Line.L116",   1,    102.811,     25.7,    17.14,    11.8457,    11.52,    5.99524,    5.831,    17.9857,    17.07
"Line.L116",   2,    102.813,        0,        0,    11.8461,    11.52,     5.9953,    5.831,    17.9857,    17.07
"Line.L117",   1,    73.2739,    24.42,    12.21,    8.97148,    12.24,    3.83391,    5.232,    11.5017,     17.3
"Line.L117",   2,    73.2754,        0,        0,    8.97115,    12.24,    3.83383,    5.232,    11.5017,     17.3
"Line.SW1",   1,    183.113,    30.52,    30.52,    24.4917,    13.38,    16.8679,    9.212,    50.6036,    21.03
"Line.SW1",   2,    183.113,        0,        0,    24.4917,    13.38,    16.8679,    9.212,    50.6036,    21.03
"Line.SW2",   1,    102.811,     25.7,    17.14,    11.8457,    11.52,    5.99524,    5.831,    17.9857,    17.07
"Line.SW2",   2,    102.811,        0,        0,    11.8457,    11.52,    5.99524,    5.831,    17.9857,    17.07
"Line.SW3",   1,    41.1512,    10.29,    6.859,    5.48961,    13.34,    2.93801,     7.14,    8.81402,    20.55
"Line.SW3",   2,    41.1512,        0,        0,    5.48961,    13.34,    2.93801,     7.14,    8.81402,    20.55
"Line.SW4",   1,    73.9111,    18.48,    12.32,    9.20666,    12.46,    4.03711,    5.462,    12.1113,    17.74
"Line.SW4",   2,    73.9111,        0,        0,    9.20666,    12.46,    4.03711,    5.462,    12.1113,    17.74
"Line.SW5",   1,    16.3985,      4.1,    2.733,    2.76892,    16.89,    2.75967,    16.83,    8.27901,    31.91
"Line.SW5",   2,    16.3985,        0,        0,    2.76892,    16.89,    2.75967,    16.83,    8.27901,    31.91
"Line.SW6",   1, 4.48942E-006, 1.122E-006, 7.482E-007, 6.98831E-007,    15.57, 4.76637E-007,    10.62, 1.42991E-006,    6.538
"Line.SW6",   2, 4.48942E-006,        0,        0, 6.98831E-007,    15.57, 4.76637E-007,    10.62, 1.42991E-006,    6.538
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 4.66131E-006, 6.102E-005, 4.475E-005, 5.82383E-009,   0.1249, 3.10853E-009,  0.06669, 9.3256E-009,   0.1664
"Transformer.XFM1",   2, 8.90407E-013,        0,        0, 1.04466E-012,    117.3, 4.85301E-013,     54.5, 9.3256E-009,    100.7
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    7.03635,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    7.03635,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S17C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S19A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
