Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L8",   2,          0,        0,        0,          0,        0,          0,        0,     2.9562,        0
"Line.L9",   1,          0,        0,        0,          0,        0,          0,        0,    14.9003,        0
"Line.L9",   2,          0,        0,        0,          0,        0,          0,        0,    14.9003,        0
"Line.L10",   1,    15403.8,     2567,     2567,    968.897,     6.29,    129.457,   0.8404,    388.371,    5.274
"Line.L10",   2,    15403.8,        0,        0,    968.897,     6.29,    129.457,   0.8404,    388.371,    5.274
"Line.L11",   1,          0,        0,        0,          0,        0,          0,        0,    8.51736,        0
"Line.L11",   2,          0,        0,        0,          0,        0,          0,        0,    8.51736,        0
"Line.L12",   1,          0,        0,        0,          0,        0,          0,        0,    12.5502,        0
"Line.L12",   2,          0,        0,        0,          0,        0,          0,        0,    12.5502,        0
"Line.L13",   1,    15408.9,     5136,     2568,    964.741,    6.261,    132.646,   0.8608,    397.938,    5.265
"Line.L13",   2,    15408.9,        0,        0,    964.741,    6.261,    132.646,   0.8608,    397.938,    5.265
"Line.L14",   1,          0,        0,        0,          0,        0,          0,        0,    5.58715,        0
"Line.L14",   2,          0,        0,        0,          0,        0,          0,        0,    5.58715,        0
"Line.L15",   1,          0,        0,        0,          0,        0,          0,        0,    2.93127,        0
"Line.L15",   2,          0,        0,        0,          0,        0,          0,        0,    2.93127,        0
"Line.L16",   1,          0,        0,        0,          0,        0,          0,        0,    5.17337,        0
"Line.L16",   2,          0,        0,        0,          0,        0,          0,        0,    5.17337,        0
"Line.L17",   1,          0,        0,        0,          0,        0,          0,        0,    2.58653,        0
"Line.L17",   2,          0,        0,        0,          0,        0,          0,        0,    2.58653,        0
"Line.L18",   1,          0,        0,        0,          0,        0,          0,        0,    6.25534,        0
"Line.L18",   2,          0,        0,        0,          0,        0,          0,        0,    6.25534,        0
"Line.L19",   1,    15388.8,     5130,     2565,    963.168,    6.259,     134.91,   0.8767,     404.73,    5.253
"Line.L19",   2,    15388.8,        0,        0,    963.168,    6.259,     134.91,   0.8767,     404.73,    5.253
"Line.L20",   1,          0,        0,        0,          0,        0,          0,        0,    3.12632,        0
"Line.L20",   2,          0,        0,        0,          0,        0,          0,        0,    3.12632,        0
"Line.L21",   1,          0,        0,        0,          0,        0,          0,        0,    2.86389,        0
"Line.L21",   2,          0,        0,        0,          0,        0,          0,        0,    2.86389,        0
"Line.L22",   1,      15388,     5129,     2565,    963.896,    6.264,    134.302,   0.8728,    402.907,    5.257
"Line.L22",   2,      15388,        0,        0,    963.896,    6.264,    134.302,   0.8728,    402.907,    5.257
"Line.L23",   1,          0,        0,        0,          0,        0,          0,        0,    2.34949,        0
"Line.L23",   2,          0,        0,        0,          0,        0,          0,        0,    2.34949,        0
"Line.L24",   1,    15387.4,     5129,     2565,    964.085,    6.265,    134.075,   0.8713,    402.225,    5.262
"Line.L24",   2,    15387.4,        0,        0,    964.085,    6.265,    134.075,   0.8713,    402.225,    5.262
"Line.L25",   1,          0,        0,        0,          0,        0,          0,        0,     2.1788,        0
"Line.L25",   2,          0,        0,        0,          0,        0,          0,        0,     2.1788,        0
"Line.L26",   1,    15386.2,     5129,     2564,    963.614,    6.263,    134.561,   0.8746,    403.683,     5.26
"Line.L26",   2,    15386.2,        0,        0,    963.614,    6.263,    134.561,   0.8746,    403.683,     5.26
"Line.L27",   1,          0,        0,        0,          0,        0,          0,        0,    1.92403,        0
"Line.L27",   2,          0,        0,        0,          0,        0,          0,        0,    1.92403,        0
"Line.L28",   1,          0,        0,        0,          0,        0,          0,        0,    2.04815,        0
"Line.L28",   2,          0,        0,        0,          0,        0,          0,        0,    2.04815,        0
"Line.L29",   1,          0,        0,        0,          0,        0,          0,        0,    1.92457,        0
"Line.L29",   2,          0,        0,        0,          0,        0,          0,        0,    1.92457,        0
"Line.L30",   1,    15385.9,     5129,     2564,    963.177,     6.26,     135.03,   0.8776,    405.089,    5.255
"Line.L30",   2,    15385.9,        0,        0,    963.177,     6.26,     135.03,   0.8776,    405.089,    5.255
"Line.L31",   1,    15385.6,     5129,     2564,    962.895,    6.258,    135.333,   0.8796,    405.999,    5.252
"Line.L31",   2,    15385.6,        0,        0,    962.895,    6.258,    135.333,   0.8796,    405.999,    5.252
"Line.L32",   1,    15385.5,     5129,     2564,    962.924,    6.259,      135.3,   0.8794,    405.899,    5.253
"Line.L32",   2,    15385.5,        0,        0,    962.924,    6.259,      135.3,   0.8794,    405.899,    5.253
"Line.L33",   1,          0,        0,        0,          0,        0,          0,        0,    1.02402,        0
"Line.L33",   2,          0,        0,        0,          0,        0,          0,        0,    1.02402,        0
"Line.L34",   1,          0,        0,        0,          0,        0,          0,        0,    7.75969,        0
"Line.L34",   2,          0,        0,        0,          0,        0,          0,        0,    7.75969,        0
"Line.L35",   1,          0,        0,        0,          0,        0,          0,        0,    3.16115,        0
"Line.L35",   2,          0,        0,        0,          0,        0,          0,        0,    3.16115,        0
"Line.L36",   1,    18.5843,    6.195,    3.097,    1.24874,    6.719,    0.12507,    0.673,   0.375209,    7.081
"Line.L36",   2,    18.5849,        0,        0,    1.24884,     6.72,   0.125029,   0.6727,   0.375209,    7.081
"Line.L37",   1,          0,        0,        0,          0,        0,          0,        0,    3.12348,        0
"Line.L37",   2,          0,        0,        0,          0,        0,          0,        0,    3.12348,        0
"Line.L38",   1,          0,        0,        0,          0,        0,          0,        0,     3.4598,        0
"Line.L38",   2,          0,        0,        0,          0,        0,          0,        0,     3.4598,        0
"Line.L39",   1,          0,        0,        0,          0,        0,          0,        0,    1.73867,        0
"Line.L39",   2,          0,        0,        0,          0,        0,          0,        0,    1.73867,        0
"Line.L40",   1,          0,        0,        0,          0,        0,          0,        0,    1.68713,        0
"Line.L40",   2,          0,        0,        0,          0,        0,          0,        0,    1.68713,        0
"Line.L41",   1,    18.0233,    6.008,    3.004,    1.70716,    9.472,   0.619986,     3.44,    1.85996,    11.37
"Line.L41",   2,     18.024,        0,        0,    1.70729,    9.472,    0.61997,     3.44,    1.85996,    11.37
"Line.L42",   1,          0,        0,        0,          0,        0,          0,        0,    3.40759,        0
"Line.L42",   2,          0,        0,        0,          0,        0,          0,        0,    3.40759,        0
"Line.L43",   1,    16.3829,    5.461,     2.73,   0.713563,    4.356,    0.41967,    2.562,    1.25901,    2.496
"Line.L43",   2,    16.3834,        0,        0,   0.713688,    4.356,   0.419701,    2.562,    1.25901,    2.496
"Line.L44",   1,          0,        0,        0,          0,        0,          0,        0,    3.12506,        0
"Line.L44",   2,          0,        0,        0,          0,        0,          0,        0,    3.12506,        0
"Line.L45",   1,    15.3594,     5.12,     2.56,    1.08203,    7.045,    0.88162,     5.74,    2.64486,    11.74
"Line.L45",   2,    15.3601,        0,        0,    1.08198,    7.044,   0.881599,     5.74,    2.64486,    11.74
"Line.L46",   1,          0,        0,        0,          0,        0,          0,        0,    1.56292,        0
"Line.L46",   2,          0,        0,        0,          0,        0,          0,        0,    1.56292,        0
"Line.L47",   1,    6.31251,    2.104,    1.052,   0.348358,    5.519,   0.124049,    1.965,   0.372146,    4.938
"Line.L47",   2,    6.31289,        0,        0,   0.348565,    5.521,   0.123984,    1.964,   0.372146,    4.941
"Line.L48",   1,    5.87787,    1.959,   0.9796,   0.568982,     9.68,   0.794605,    13.52,    2.38382,    22.55
"Line.L48",   2,    5.87845,        0,        0,    0.56932,    9.685,   0.794637,    13.52,    2.38382,    22.55
"Line.L49",   1,     1.6414,   0.5471,   0.2736,   0.917053,    55.87,    1.03412,       63,    3.10236,    104.8
"Line.L49",   2,     1.6419,        0,        0,   0.916857,    55.84,      1.034,    62.98,    3.10236,    104.8
"Line.L50",   1,   0.519811,   0.1733,  0.08664,   0.521839,    100.4,   0.521249,    100.3,    1.56375,    198.5
"Line.L50",   2,   0.520231,        0,        0,   0.521585,    100.3,   0.521192,    100.2,    1.56375,      199
"Line.L51",   1, 0.00221794, 0.0007393, 0.0003697, 0.000697121,    31.43, 0.000258998,    11.68, 0.000776994,    21.44
"Line.L51",   2, 5.50168E-008,        0,        0, 2.86248E-008,    52.03, 2.97745E-008,    54.12, 0.000776994,    105.8
"Line.L52",   1,    166.671,    41.67,    27.78,    5.38771,    3.233,    2.81709,     1.69,    8.45128,    4.337
"Line.L52",   2,    166.672,        0,        0,    5.38793,    3.233,    2.81714,     1.69,    8.45128,    4.338
"Line.L53",   1,    167.793,    41.95,    27.97,    3.97737,     2.37,    1.25036,   0.7452,    3.75107,    2.995
"Line.L53",   2,    167.793,        0,        0,    3.97751,     2.37,    1.25039,   0.7452,    3.75107,    2.995
"Line.L54",   1,    1.63633,   0.5454,   0.2727,   0.862326,     52.7,   0.792267,    48.42,     2.3768,    99.78
"Line.L54",   2,    1.63717,        0,        0,   0.862594,    52.69,   0.792248,    48.39,     2.3768,    99.89
"Line.L55",   1,    168.912,     56.3,    28.15,    3.28339,    1.944,    1.47787,   0.8749,    4.43361,    2.703
"Line.L55",   2,    168.913,        0,        0,    3.28336,    1.944,    1.47785,   0.8749,    4.43361,    2.703
"Line.L56",   1,   0.886752,   0.2956,   0.1478,    0.88759,    100.1,   0.887699,    100.1,     2.6631,    199.6
"Line.L56",   2,   0.887638,        0,        0,   0.887638,      100,   0.887638,      100,     2.6631,      200
"Line.L57",   1,          0,        0,        0,          0,        0,          0,        0,    5.22033,        0
"Line.L57",   2,          0,        0,        0,          0,        0,          0,        0,    5.22033,        0
"Line.L58",   1,    170.083,    56.69,    28.35,    3.75629,    2.209,     3.2147,     1.89,    9.64411,    3.373
"Line.L58",   2,    170.085,        0,        0,    3.75587,    2.208,    3.21466,     1.89,    9.64411,    3.373
"Line.L59",   1,          0,        0,        0,          0,        0,          0,        0,      2.663,        0
"Line.L59",   2,          0,        0,        0,          0,        0,          0,        0,      2.663,        0
"Line.L60",   1, 0.00394345, 0.001314, 0.0006572, 0.000457785,    11.61, 0.000122528,    3.107, 0.000367585,     8.99
"Line.L60",   2, 3.52338E-006,        0,        0, 2.78171E-007,    7.895, 1.29486E-007,    3.675, 0.000367585,    4.645
"Line.L61",   1,    15.4279,    5.143,    2.571,     3.3538,    21.74,    2.61014,    16.92,    7.83043,    36.29
"Line.L61",   2,    15.4366,        0,        0,    3.35297,    21.72,    2.61009,    16.91,    7.83043,    36.26
"Line.L62",   1,    13.8405,    4.614,    2.307,    1.80204,    13.02,    1.39605,    10.09,    4.18816,     19.6
"Line.L62",   2,    13.8466,        0,        0,    1.80152,    13.01,     1.3959,    10.08,    4.18816,    19.59
"Line.L63",   1,    12.2499,    4.083,    2.042,    3.25501,    26.57,    2.99742,    24.47,    8.99225,    47.06
"Line.L63",   2,    12.2624,        0,        0,    3.25426,    26.54,    2.99709,    24.44,    8.99225,    46.97
"Line.L64",   1,    9.12945,    3.043,    1.522,    4.10896,    45.01,    3.18704,    34.91,    9.56111,    77.16
"Line.L64",   2,    9.14562,        0,        0,    4.10732,    44.91,     3.1872,    34.85,    9.56111,    76.97
"Line.L65",   1,    3.17661,    1.059,   0.5294,    3.18851,    100.4,     3.1872,    100.3,    9.56159,    198.6
"Line.L65",   2,    3.18732,        0,        0,    3.18732,      100,    3.18732,      100,    9.56159,      200
"Line.L66",   1,          0,        0,        0,          0,        0,          0,        0,    16.1283,        0
"Line.L66",   2,          0,        0,        0,          0,        0,          0,        0,    16.1283,        0
"Line.L67",   1,    40.5379,    13.51,    6.756,    2.63346,    6.496,    4.62103,     11.4,    13.8631,    16.04
"Line.L67",   2,    40.5389,        0,        0,    2.63378,    6.497,    4.62102,     11.4,    13.8631,    16.04
"Line.L68",   1,    200.093,     66.7,    33.35,    1.27886,   0.6391,    2.28347,    1.141,     6.8504,    1.686
"Line.L68",   2,    200.093,        0,        0,    1.27871,   0.6391,    2.28347,    1.141,     6.8504,    1.686
"Line.L69",   1,          0,        0,        0,          0,        0,          0,        0,    13.4394,        0
"Line.L69",   2,          0,        0,        0,          0,        0,          0,        0,    13.4394,        0
"Line.L70",   1,          0,        0,        0,          0,        0,          0,        0,     8.0627,        0
"Line.L70",   2,          0,        0,        0,          0,        0,          0,        0,     8.0627,        0
"Line.L71",   1,          0,        0,        0,          0,        0,          0,        0,    5.37523,        0
"Line.L71",   2,          0,        0,        0,          0,        0,          0,        0,    5.37523,        0
"Line.L72",   1,          0,        0,        0,          0,        0,          0,        0,    16.7825,        0
"Line.L72",   2,          0,        0,        0,          0,        0,          0,        0,    16.7825,        0
"Line.L73",   1,    34.9524,    11.65,    5.825,    6.64111,       19,    5.79327,    16.57,    17.3798,     30.9
"Line.L73",   2,    34.9531,        0,        0,    6.64129,       19,    5.79329,    16.57,    17.3798,     30.9
"Line.L74",   1,          0,        0,        0,          0,        0,          0,        0,    11.0228,        0
"Line.L74",   2,          0,        0,        0,          0,        0,          0,        0,    11.0228,        0
"Line.L75",   1,          0,        0,        0,          0,        0,          0,        0,    5.75729,        0
"Line.L75",   2,          0,        0,        0,          0,        0,          0,        0,    5.75729,        0
"Line.L76",   1,    11.2198,     3.74,     1.87,   0.774218,      6.9,   0.305611,    2.724,   0.916832,    8.035
"Line.L76",   2,    11.2212,        0,        0,   0.774451,    6.902,   0.305658,    2.724,   0.916832,    8.039
"Line.L77",   1,    11.7047,    3.902,    1.951,    4.38303,    37.45,    5.88387,    50.27,    17.6516,    64.42
"Line.L77",   2,    11.7062,        0,        0,    4.38361,    37.45,    5.88393,    50.26,    17.6516,    64.44
"Line.L78",   1,    9.24316,    3.081,    1.541,    1.35037,    14.61,    2.03927,    22.06,    6.11781,    35.95
"Line.L78",   2,    9.24351,        0,        0,    1.35036,    14.61,    2.03926,    22.06,    6.11781,    35.95
"Line.L79",   1,    1.65118,   0.5504,   0.2752,    1.65203,    100.1,     1.6519,      100,     4.9557,    199.8
"Line.L79",   2,    1.65187,        0,        0,    1.65187,      100,    1.65187,      100,     4.9557,      200
"Line.L80",   1,    7.59568,    2.532,    1.266,    1.92075,    25.29,    2.02767,     26.7,    6.08302,    51.34
"Line.L80",   2,    7.59738,        0,        0,    1.92101,    25.29,    2.02771,    26.69,    6.08302,    51.33
"Line.L81",   1,    5.61999,    1.873,   0.9367,    3.12391,    55.59,    3.52887,    62.79,    10.5866,    104.4
"Line.L81",   2,    5.62063,        0,        0,    3.12394,    55.58,    3.52887,    62.78,    10.5866,    104.4
"Line.L82",   1,    2.74679,   0.9156,   0.4578,    1.44498,    52.61,     1.6623,    60.52,    4.98689,    99.86
"Line.L82",   2,    2.74763,        0,        0,    1.44483,    52.58,    1.66227,     60.5,    4.98689,    99.93
"Line.L83",   1,          0,        0,        0,          0,        0,          0,        0,    8.63331,        0
"Line.L83",   2,          0,        0,        0,          0,        0,          0,        0,    8.63331,        0
"Line.L84",   1,   0.958992,   0.3197,   0.1598,   0.959851,    100.1,   0.959944,    100.1,    2.87983,    199.6
"Line.L84",   2,   0.959962,        0,        0,   0.959962,      100,   0.959962,      100,    2.87983,      200
"Line.L85",   1,          0,        0,        0,          0,        0,          0,        0,    5.75589,        0
"Line.L85",   2,          0,        0,        0,          0,        0,          0,        0,    5.75589,        0
"Line.L86",   1,    10.7315,    3.577,    1.789,    3.73443,     34.8,    4.91873,    45.83,    14.7562,    52.76
"Line.L86",   2,    10.7325,        0,        0,    3.73428,    34.79,    4.91874,    45.83,    14.7562,    52.77
"Line.L87",   1,          0,        0,        0,          0,        0,          0,        0,    5.37548,        0
"Line.L87",   2,          0,        0,        0,          0,        0,          0,        0,    5.37548,        0
"Line.L88",   1,    7.03123,    2.344,    1.172,    1.76095,    25.04,    3.79037,    53.91,    11.3711,    50.51
"Line.L88",   2,    7.03165,        0,        0,    1.76085,    25.04,    3.79039,     53.9,    11.3711,    50.52
"Line.L89",   1,          0,        0,        0,          0,        0,          0,        0,    5.66035,        0
"Line.L89",   2,          0,        0,        0,          0,        0,          0,        0,    5.66035,        0
"Line.L90",   1,     5.2286,    0.174,   0.8714,    1.68814,    32.29,     1.9185,    36.69,    5.75549,    7.536
"Line.L90",   2,    5.22878,        0,        0,    1.68798,    32.28,    1.91851,    36.69,    5.75549,     7.53
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    6.13027,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    6.13027,        0
"Line.L92",   1,    3.76495,    1.255,   0.6275,    1.97331,    52.41,    1.80719,       48,    5.42157,    99.88
"Line.L92",   2,    3.76568,        0,        0,    1.97324,     52.4,    1.80717,    47.99,    5.42157,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    5.37455,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    5.37455,        0
"Line.L94",   1,    1.97535,   0.6584,   0.3292,    1.97629,      100,    1.97636,    100.1,    5.92908,    199.8
"Line.L94",   2,    1.97638,        0,        0,    1.97638,      100,    1.97638,      100,    5.92908,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.96428,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.96428,        0
"Line.L96",   1,    212.537,    70.85,    35.42,   0.378256,    0.178,  0.0597802,  0.02813,   0.179341,   0.1811
"Line.L96",   2,    212.537,        0,        0,   0.378585,   0.1781,  0.0598192,  0.02815,   0.179341,   0.1813
"Line.L97",   1,     214.11,    71.37,    35.68,    1.97972,   0.9246,    1.78095,   0.8318,    5.34284,    1.465
"Line.L97",   2,     214.11,        0,        0,    1.98014,   0.9248,    1.78091,   0.8318,    5.34284,    1.465
"Line.L98",   1,    215.805,    71.94,    35.97,    1.75926,   0.8152,    1.75889,    0.815,    5.27668,    1.337
"Line.L98",   2,    215.805,        0,        0,    1.75912,   0.8151,    1.75885,    0.815,    5.27668,    1.337
"Line.L99",   1, 0.00635589, 0.002119, 0.001059, 0.000961637,    15.13,  0.0001184,    1.863, 0.000355201,    13.76
"Line.L99",   2, 7.10099E-012,        0,        0, 2.89787E-012,    40.81, 4.88839E-012,    68.84, 0.000355201,    72.81
"Line.L118",   1,    14.8271,    4.942,    2.471,    1.47245,    9.931,    2.29665,    15.49,    6.88995,    23.09
"Line.L118",   2,    14.8279,        0,        0,    1.47224,    9.929,    2.29665,    15.49,    6.88995,    23.08
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,     14.399,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,     14.399,        0
"Line.L101",   1,    10.0428,    3.348,    1.674,    5.54883,    55.25,    5.15764,    51.36,    15.4729,    99.86
"Line.L101",   2,    10.0437,        0,        0,    5.54888,    55.25,    5.15767,    51.35,    15.4729,    99.89
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    11.5184,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    11.5184,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.75801,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.75801,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    11.8771,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    11.8771,        0
"Line.L105",   1,     6.0879,    2.029,    1.015,    6.09279,    100.1,    6.09191,    100.1,    18.2757,    199.6
"Line.L105",   2,     6.0889,        0,        0,    6.09259,    100.1,    6.09193,      100,    18.2757,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.93749,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.93749,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,     18.276,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,     18.276,        0
"Line.L108",   1, 0.00792914, 0.002643, 0.001322, 0.00120069,    15.14, 0.000146399,    1.846, 0.000439197,    13.78
"Line.L108",   2, 3.36807E-012,        0,        0, 1.07503E-012,    31.92, 3.42992E-012,    101.8, 0.000439197,    37.94
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    12.9007,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    12.9007,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.68593,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.68593,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    10.2154,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    10.2154,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    7.63646,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    7.63646,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.68565,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.68565,        0
"Line.L114",   1,    21.8669,    7.289,    3.644,    3.37396,    15.43,    1.10694,    5.062,    3.32083,    19.43
"Line.L114",   2,    21.8678,        0,        0,     3.3742,    15.43,    1.10709,    5.063,    3.32083,    19.43
"Line.L116",   1,    165.559,    41.39,    27.59,    6.88424,    4.158,    4.41312,    2.666,    13.2394,    5.663
"Line.L116",   2,     165.56,        0,        0,    6.88467,    4.158,     4.4132,    2.666,    13.2394,    5.664
"Line.L117",   1,    164.386,     54.8,     27.4,    5.27378,    3.208,    2.93333,    1.784,        8.8,    4.679
"Line.L117",   2,    164.387,        0,        0,    5.27354,    3.208,    2.93329,    1.784,        8.8,    4.679
"Line.SW1",   1,    15415.8,     2569,     2569,    973.875,    6.317,     124.51,   0.8077,    373.529,    5.314
"Line.SW1",   2,    15415.8,        0,        0,    973.875,    6.317,     124.51,   0.8077,    373.529,    5.314
"Line.SW2",   1,    165.559,    41.39,    27.59,    6.88424,    4.158,    4.41312,    2.666,    13.2394,    5.663
"Line.SW2",   2,    165.559,        0,        0,    6.88424,    4.158,    4.41312,    2.666,    13.2394,    5.663
"Line.SW3",   1,    21.8669,    5.467,    3.644,    3.37396,    15.43,    1.10694,    5.062,    3.32083,    19.43
"Line.SW3",   2,    21.8669,        0,        0,    3.37396,    15.43,    1.10694,    5.062,    3.32083,    19.43
"Line.SW4",   1,    180.825,    45.21,    30.14,    5.80116,    3.208,    3.22667,    1.784,       9.68,    4.679
"Line.SW4",   2,    180.825,        0,        0,    5.80116,    3.208,    3.22667,    1.784,       9.68,    4.679
"Line.SW5",   1,    14.8271,    3.707,    2.471,    1.47244,    9.931,    2.29665,    15.49,    6.88995,    23.09
"Line.SW5",   2,    14.8271,        0,        0,    1.47244,    9.931,    2.29665,    15.49,    6.88995,    23.09
"Line.SW6",   1, 3.82537E-006, 9.563E-007, 6.376E-007, 7.59038E-007,    19.84, 4.83823E-007,    12.65, 1.45147E-006,    22.93
"Line.SW6",   2, 3.82537E-006,        0,        0, 7.59038E-007,    19.84, 4.83823E-007,    12.65, 1.45147E-006,    22.93
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.52841E-006, 4.619E-005, 3.387E-005, 1.95856E-007,    5.551, 3.37878E-008,   0.9576, 1.01363E-007,    4.609
"Transformer.XFM1",   2, 4.90148E-013,        0,        0, 7.73579E-013,    157.8, 1.51582E-013,    30.93, 1.01363E-007,    42.71
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.89268,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.89268,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV801",   1,    217.253,    106.6,    78.21, 8.72251E-006, 4.015E-006, 2.92959E-006, 1.348E-006, 4.39439E-006, 4.24E-006
"Transformer.XFMPV801",   2,    5644.06,        0,        0, 7.49989E-012, 1.329E-013, 7.81385E-012, 1.384E-013, 4.39439E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
