Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Line.L90",   2,    5.22843,        0,        0,    1.68786,    32.28,     1.9184,    36.69,    5.75515,    7.531
"Line.L91",   1,          0,        0,        0,          0,        0,          0,        0,    6.12989,        0
"Line.L91",   2,          0,        0,        0,          0,        0,          0,        0,    6.12989,        0
"Line.L92",   1,    3.76469,    1.255,   0.6274,    1.97318,    52.41,    1.80706,       48,    5.42119,    99.88
"Line.L92",   2,    3.76543,        0,        0,    1.97311,     52.4,    1.80705,    47.99,    5.42119,    99.93
"Line.L93",   1,          0,        0,        0,          0,        0,          0,        0,    5.37416,        0
"Line.L93",   2,          0,        0,        0,          0,        0,          0,        0,    5.37416,        0
"Line.L94",   1,    1.97522,   0.6584,   0.3292,    1.97616,      100,    1.97623,    100.1,     5.9287,    199.8
"Line.L94",   2,    1.97625,        0,        0,    1.97625,      100,    1.97625,      100,     5.9287,      200
"Line.L95",   1,          0,        0,        0,          0,        0,          0,        0,    2.96409,        0
"Line.L95",   2,          0,        0,        0,          0,        0,          0,        0,    2.96409,        0
"Line.L96",   1,    212.273,    70.76,    35.38,   0.378235,   0.1782,  0.0597606,  0.02815,   0.179282,   0.1815
"Line.L96",   2,    212.273,        0,        0,   0.378564,   0.1783,  0.0597997,  0.02817,   0.179282,   0.1817
"Line.L97",   1,    213.843,    71.28,    35.64,    1.97957,   0.9257,    1.78078,   0.8328,    5.34235,    1.464
"Line.L97",   2,    213.843,        0,        0,    1.97999,   0.9259,    1.78074,   0.8327,    5.34235,    1.464
"Line.L98",   1,    215.535,    71.84,    35.92,    1.75913,   0.8162,    1.75875,    0.816,    5.27626,    1.336
"Line.L98",   2,    215.535,        0,        0,    1.75898,   0.8161,    1.75871,    0.816,    5.27626,    1.336
"Line.L99",   1,    216.978,    72.33,    36.16, 0.000956019, 0.0004406, 0.000119208, 5.494E-005, 0.000357624, 0.0004347
"Line.L99",   2,    216.979,        0,        0, 8.78023E-006, 4.047E-006, 2.90735E-006, 1.34E-006, 0.000357624, 4.263E-006
"Line.L118",   1,     14.826,    4.942,    2.471,    1.47227,     9.93,     2.2965,    15.49,     6.8895,    23.09
"Line.L118",   2,    14.8269,        0,        0,    1.47207,    9.928,     2.2965,    15.49,     6.8895,    23.08
"Line.L100",   1,          0,        0,        0,          0,        0,          0,        0,    14.3981,        0
"Line.L100",   2,          0,        0,        0,          0,        0,          0,        0,    14.3981,        0
"Line.L101",   1,    10.0421,    3.347,    1.674,    5.54843,    55.25,    5.15724,    51.36,    15.4717,    99.86
"Line.L101",   2,     10.043,        0,        0,    5.54848,    55.25,    5.15728,    51.35,    15.4717,    99.89
"Line.L102",   1,          0,        0,        0,          0,        0,          0,        0,    11.5176,        0
"Line.L102",   2,          0,        0,        0,          0,        0,          0,        0,    11.5176,        0
"Line.L103",   1,          0,        0,        0,          0,        0,          0,        0,    5.75762,        0
"Line.L103",   2,          0,        0,        0,          0,        0,          0,        0,    5.75762,        0
"Line.L104",   1,          0,        0,        0,          0,        0,          0,        0,    11.8762,        0
"Line.L104",   2,          0,        0,        0,          0,        0,          0,        0,    11.8762,        0
"Line.L105",   1,    6.08744,    2.029,    1.015,    6.09233,    100.1,    6.09145,    100.1,    18.2743,    199.6
"Line.L105",   2,    6.08845,        0,        0,    6.09214,    100.1,    6.09147,      100,    18.2743,    199.7
"Line.L106",   1,          0,        0,        0,          0,        0,          0,        0,    5.93708,        0
"Line.L106",   2,          0,        0,        0,          0,        0,          0,        0,    5.93708,        0
"Line.L107",   1,          0,        0,        0,          0,        0,          0,        0,    18.2746,        0
"Line.L107",   2,          0,        0,        0,          0,        0,          0,        0,    18.2746,        0
"Line.L108",   1, 0.00792864, 0.002643, 0.001321, 0.00120065,    15.14, 0.000146389,    1.846, 0.000439167,    13.78
"Line.L108",   2, 5.4533E-012,        0,        0, 2.06588E-012,    37.88, 6.77897E-013,    12.43, 0.000439167,    35.86
"Line.L109",   1,          0,        0,        0,          0,        0,          0,        0,    12.8997,        0
"Line.L109",   2,          0,        0,        0,          0,        0,          0,        0,    12.8997,        0
"Line.L110",   1,          0,        0,        0,          0,        0,          0,        0,    2.68572,        0
"Line.L110",   2,          0,        0,        0,          0,        0,          0,        0,    2.68572,        0
"Line.L111",   1,          0,        0,        0,          0,        0,          0,        0,    10.2146,        0
"Line.L111",   2,          0,        0,        0,          0,        0,          0,        0,    10.2146,        0
"Line.L112",   1,          0,        0,        0,          0,        0,          0,        0,    7.63591,        0
"Line.L112",   2,          0,        0,        0,          0,        0,          0,        0,    7.63591,        0
"Line.L113",   1,          0,        0,        0,          0,        0,          0,        0,    2.68544,        0
"Line.L113",   2,          0,        0,        0,          0,        0,          0,        0,    2.68544,        0
"Line.L114",   1,    21.8665,    7.289,    3.644,    3.37394,    15.43,    1.10691,    5.062,    3.32073,    19.43
"Line.L114",   2,    21.8674,        0,        0,    3.37417,    15.43,    1.10705,    5.063,    3.32073,    19.43
"Line.L116",   1,    165.517,    41.38,    27.59,     6.8836,    4.159,    4.41286,    2.666,    13.2386,    5.645
"Line.L116",   2,    165.518,        0,        0,    6.88403,    4.159,    4.41295,    2.666,    13.2386,    5.645
"Line.L117",   1,    164.273,    54.76,    27.38,    5.27324,     3.21,    2.93313,    1.786,    8.79939,    4.674
"Line.L117",   2,    164.273,        0,        0,    5.27301,     3.21,    2.93308,    1.785,    8.79939,    4.674
"Line.SW1",   1,    15416.4,     2569,     2569,    973.857,    6.317,    124.508,   0.8076,    373.524,    5.313
"Line.SW1",   2,    15416.4,        0,        0,    973.857,    6.317,    124.508,   0.8076,    373.524,    5.313
"Line.SW2",   1,    165.517,    41.38,    27.59,     6.8836,    4.159,    4.41286,    2.666,    13.2386,    5.645
"Line.SW2",   2,    165.517,        0,        0,     6.8836,    4.159,    4.41286,    2.666,    13.2386,    5.645
"Line.SW3",   1,    21.8665,    5.467,    3.644,    3.37394,    15.43,    1.10691,    5.062,    3.32073,    19.43
"Line.SW3",   2,    21.8665,        0,        0,    3.37394,    15.43,    1.10691,    5.062,    3.32073,    19.43
"Line.SW4",   1,      180.7,    45.17,    30.12,    5.80056,     3.21,    3.22644,    1.786,    9.67933,    4.674
"Line.SW4",   2,      180.7,        0,        0,    5.80056,     3.21,    3.22644,    1.786,    9.67933,    4.674
"Line.SW5",   1,     14.826,    3.706,    2.471,    1.47227,     9.93,     2.2965,    15.49,     6.8895,    23.09
"Line.SW5",   2,     14.826,        0,        0,    1.47227,     9.93,     2.2965,    15.49,     6.8895,    23.09
"Line.SW6",   1, 3.84433E-006, 9.611E-007, 6.407E-007, 2.76011E-007,     7.18, 4.76837E-007,     12.4, 1.43051E-006,    13.91
"Line.SW6",   2, 3.84433E-006,        0,        0, 2.76011E-007,     7.18, 4.76837E-007,     12.4, 1.43051E-006,    13.91
"Line.SW7",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW7",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Line.SW8",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFM1",   1, 3.52822E-006, 4.618E-005, 3.387E-005, 1.95862E-007,    5.551, 3.37892E-008,   0.9577, 1.01368E-007,    4.609
"Transformer.XFM1",   2, 7.30904E-013,        0,        0, 7.30904E-013,      100, 2.27374E-013,    31.11, 1.01368E-007,      100
"Capacitor.C92C",   1,          0,        0,        0,          0,        0,          0,        0,    5.89233,        0
"Capacitor.C92C",   2,          0,        0,        0,          0,        0,          0,        0,    5.89233,        0
"Transformer.REG2A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG2A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4A",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG3C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4B",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.REG4C",   2,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Transformer.XFMPV803",   1,    216.979,    106.5,    78.11, 8.78023E-006, 4.047E-006, 2.90735E-006, 1.34E-006, 4.36103E-006, 4.263E-006
"Transformer.XFMPV803",   2,    5636.93,        0,        0, 4.70048E-011, 8.339E-013, 5.64784E-012, 1.002E-013, 4.36103E-006, 4.529E-008
"Load.S1A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S2B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S4C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S5C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S6C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S7A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S9A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S10A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S11A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S12B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S16C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S17C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
